time;BESS_BESS_injector_PInjPu;BESS_BESS_injector_PInjPuSn;BESS_BESS_injector_QInjPu;BESS_BESS_injector_QInjPuSn;BESS_BESS_injector_terminal_V_re;BESS_BESS_injector_terminal_i_re;BESS_BESS_injector_terminal_V_im;BESS_BESS_injector_terminal_i_im;BESS_BESS_injector_UPu;BESS_BESS_pll_omegaPLLPu;BESS_BESS_reecC_idCmdPu;BESS_BESS_reecC_iqCmdPu;
1.6432575;0.0288350;0.4805841;0.0000245;0.0004086;1.0000048;-0.0288349;0.0000053;0.0000244;1.0000048;1.0000000;0.4773664;0.0000003;
1.6432975;0.0288346;0.4805765;0.0000245;0.0004076;1.0000048;-0.0288345;0.0000053;0.0000243;1.0000048;1.0000000;0.4773655;0.0000003;
1.6433175;0.0288344;0.4805728;0.0000244;0.0004072;1.0000048;-0.0288342;0.0000053;0.0000243;1.0000048;1.0000000;0.4773651;0.0000003;
1.6433575;0.0288339;0.4805653;0.0000244;0.0004062;1.0000048;-0.0288338;0.0000053;0.0000242;1.0000048;1.0000000;0.4773643;0.0000003;
1.6433775;0.0288337;0.4805615;0.0000243;0.0004057;1.0000048;-0.0288336;0.0000053;0.0000242;1.0000048;1.0000000;0.4773639;0.0000003;
1.6434175;0.0288332;0.4805540;0.0000243;0.0004048;1.0000048;-0.0288331;0.0000053;0.0000241;1.0000048;1.0000000;0.4773631;0.0000003;
1.6434375;0.0288330;0.4805502;0.0000243;0.0004043;1.0000048;-0.0288329;0.0000053;0.0000241;1.0000048;1.0000000;0.4773627;0.0000003;
1.6434775;0.0288326;0.4805428;0.0000242;0.0004034;1.0000048;-0.0288324;0.0000053;0.0000240;1.0000048;1.0000000;0.4773619;0.0000003;
1.6434975;0.0288323;0.4805390;0.0000242;0.0004029;1.0000048;-0.0288322;0.0000053;0.0000240;1.0000048;1.0000000;0.4773615;0.0000003;
1.6435375;0.0288319;0.4805316;0.0000241;0.0004020;1.0000048;-0.0288318;0.0000053;0.0000240;1.0000048;1.0000000;0.4773608;0.0000003;
1.6435575;0.0288317;0.4805278;0.0000241;0.0004015;1.0000048;-0.0288315;0.0000053;0.0000239;1.0000048;1.0000000;0.4773604;0.0000003;
1.6435975;0.0288312;0.4805204;0.0000240;0.0004006;1.0000048;-0.0288311;0.0000053;0.0000239;1.0000048;1.0000000;0.4773596;0.0000003;
1.6436175;0.0288310;0.4805167;0.0000240;0.0004001;1.0000048;-0.0288309;0.0000053;0.0000239;1.0000048;1.0000000;0.4773593;0.0000003;
1.6436575;0.0288306;0.4805093;0.0000239;0.0003992;1.0000048;-0.0288304;0.0000053;0.0000238;1.0000048;1.0000000;0.4773585;0.0000003;
1.6436775;0.0288303;0.4805056;0.0000239;0.0003987;1.0000048;-0.0288302;0.0000053;0.0000238;1.0000048;1.0000000;0.4773582;0.0000003;
1.6437175;0.0288299;0.4804982;0.0000239;0.0003978;1.0000048;-0.0288298;0.0000053;0.0000237;1.0000048;1.0000000;0.4773575;0.0000003;
1.6437375;0.0288297;0.4804945;0.0000238;0.0003973;1.0000048;-0.0288295;0.0000053;0.0000237;1.0000048;1.0000000;0.4773571;0.0000003;
1.6437775;0.0288292;0.4804872;0.0000238;0.0003964;1.0000048;-0.0288291;0.0000053;0.0000236;1.0000048;1.0000000;0.4773564;0.0000003;
1.6437975;0.0288290;0.4804835;0.0000238;0.0003959;1.0000048;-0.0288289;0.0000053;0.0000236;1.0000048;1.0000000;0.4773561;0.0000003;
1.6438375;0.0288286;0.4804761;0.0000237;0.0003950;1.0000048;-0.0288284;0.0000053;0.0000235;1.0000048;1.0000000;0.4773554;0.0000003;
1.6438575;0.0288283;0.4804725;0.0000237;0.0003945;1.0000048;-0.0288282;0.0000053;0.0000235;1.0000048;1.0000000;0.4773551;0.0000003;
1.6438975;0.0288279;0.4804652;0.0000236;0.0003936;1.0000048;-0.0288278;0.0000053;0.0000235;1.0000048;1.0000000;0.4773544;0.0000003;
1.6439175;0.0288277;0.4804615;0.0000236;0.0003931;1.0000048;-0.0288276;0.0000053;0.0000234;1.0000048;1.0000000;0.4773541;0.0000003;
1.6439575;0.0288273;0.4804542;0.0000235;0.0003922;1.0000048;-0.0288271;0.0000053;0.0000234;1.0000048;1.0000000;0.4773534;0.0000003;
1.6439775;0.0288270;0.4804506;0.0000235;0.0003918;1.0000048;-0.0288269;0.0000053;0.0000234;1.0000048;1.0000000;0.4773531;0.0000003;
1.6440175;0.0288266;0.4804433;0.0000235;0.0003909;1.0000048;-0.0288265;0.0000053;0.0000233;1.0000048;1.0000000;0.4773525;0.0000003;
1.6440375;0.0288264;0.4804397;0.0000234;0.0003904;1.0000048;-0.0288262;0.0000053;0.0000233;1.0000048;1.0000000;0.4773522;0.0000003;
1.6440775;0.0288259;0.4804324;0.0000234;0.0003895;1.0000048;-0.0288258;0.0000053;0.0000232;1.0000048;1.0000000;0.4773516;0.0000003;
1.6440975;0.0288257;0.4804288;0.0000233;0.0003890;1.0000048;-0.0288256;0.0000053;0.0000232;1.0000048;1.0000000;0.4773513;0.0000003;
1.6441375;0.0288253;0.4804216;0.0000233;0.0003881;1.0000048;-0.0288252;0.0000053;0.0000231;1.0000048;1.0000000;0.4773507;0.0000003;
1.6441575;0.0288251;0.4804180;0.0000233;0.0003877;1.0000048;-0.0288249;0.0000053;0.0000231;1.0000048;1.0000000;0.4773504;0.0000003;
1.6441975;0.0288246;0.4804108;0.0000232;0.0003868;1.0000048;-0.0288245;0.0000053;0.0000231;1.0000048;1.0000000;0.4773499;0.0000003;
1.6442175;0.0288244;0.4804072;0.0000232;0.0003863;1.0000048;-0.0288243;0.0000053;0.0000230;1.0000048;1.0000000;0.4773496;0.0000003;
1.6442575;0.0288240;0.4804000;0.0000231;0.0003854;1.0000048;-0.0288239;0.0000053;0.0000230;1.0000048;1.0000000;0.4773490;0.0000003;
1.6442775;0.0288238;0.4803965;0.0000231;0.0003850;1.0000048;-0.0288236;0.0000053;0.0000229;1.0000048;1.0000000;0.4773488;0.0000003;
1.6443175;0.0288234;0.4803893;0.0000230;0.0003841;1.0000048;-0.0288232;0.0000053;0.0000229;1.0000048;1.0000000;0.4773482;0.0000003;
1.6443375;0.0288231;0.4803857;0.0000230;0.0003836;1.0000048;-0.0288230;0.0000053;0.0000229;1.0000048;1.0000000;0.4773480;0.0000003;
1.6443775;0.0288227;0.4803786;0.0000230;0.0003827;1.0000048;-0.0288226;0.0000053;0.0000228;1.0000048;1.0000000;0.4773474;0.0000003;
1.6443975;0.0288225;0.4803750;0.0000229;0.0003823;1.0000048;-0.0288224;0.0000053;0.0000228;1.0000048;1.0000000;0.4773472;0.0000003;
1.6444375;0.0288221;0.4803679;0.0000229;0.0003814;1.0000048;-0.0288219;0.0000053;0.0000227;1.0000048;1.0000000;0.4773467;0.0000003;
1.6444575;0.0288219;0.4803644;0.0000229;0.0003809;1.0000048;-0.0288217;0.0000053;0.0000227;1.0000048;1.0000000;0.4773464;0.0000003;
1.6444975;0.0288214;0.4803573;0.0000228;0.0003801;1.0000048;-0.0288213;0.0000053;0.0000226;1.0000048;1.0000000;0.4773460;0.0000003;
1.6445175;0.0288212;0.4803538;0.0000228;0.0003796;1.0000048;-0.0288211;0.0000053;0.0000226;1.0000048;1.0000000;0.4773457;0.0000003;
1.6445575;0.0288208;0.4803467;0.0000227;0.0003787;1.0000048;-0.0288207;0.0000053;0.0000226;1.0000048;1.0000000;0.4773453;0.0000003;
1.6445775;0.0288206;0.4803432;0.0000227;0.0003783;1.0000048;-0.0288205;0.0000053;0.0000225;1.0000048;1.0000000;0.4773450;0.0000003;
1.6446175;0.0288202;0.4803362;0.0000226;0.0003774;1.0000048;-0.0288200;0.0000053;0.0000225;1.0000048;1.0000000;0.4773446;0.0000003;
1.6446375;0.0288200;0.4803326;0.0000226;0.0003770;1.0000048;-0.0288198;0.0000053;0.0000225;1.0000048;1.0000000;0.4773444;0.0000003;
1.6446775;0.0288195;0.4803256;0.0000226;0.0003761;1.0000048;-0.0288194;0.0000053;0.0000224;1.0000048;1.0000000;0.4773440;0.0000003;
1.6446975;0.0288193;0.4803221;0.0000225;0.0003757;1.0000048;-0.0288192;0.0000053;0.0000224;1.0000048;1.0000000;0.4773438;0.0000003;
1.6447375;0.0288189;0.4803151;0.0000225;0.0003748;1.0000048;-0.0288188;0.0000053;0.0000223;1.0000048;1.0000000;0.4773433;0.0000003;
1.6447575;0.0288187;0.4803117;0.0000225;0.0003743;1.0000048;-0.0288186;0.0000053;0.0000223;1.0000048;1.0000000;0.4773431;0.0000003;
1.6447975;0.0288183;0.4803047;0.0000224;0.0003735;1.0000048;-0.0288181;0.0000053;0.0000223;1.0000048;1.0000000;0.4773428;0.0000003;
1.6448175;0.0288181;0.4803012;0.0000224;0.0003730;1.0000048;-0.0288179;0.0000053;0.0000222;1.0000048;1.0000000;0.4773426;0.0000003;
1.6448575;0.0288177;0.4802943;0.0000223;0.0003722;1.0000048;-0.0288175;0.0000053;0.0000222;1.0000048;1.0000000;0.4773422;0.0000003;
1.6448775;0.0288174;0.4802908;0.0000223;0.0003717;1.0000048;-0.0288173;0.0000053;0.0000221;1.0000048;1.0000000;0.4773420;0.0000003;
1.6449175;0.0288170;0.4802839;0.0000223;0.0003709;1.0000048;-0.0288169;0.0000053;0.0000221;1.0000048;1.0000000;0.4773417;0.0000003;
1.6449375;0.0288168;0.4802804;0.0000222;0.0003704;1.0000048;-0.0288167;0.0000053;0.0000221;1.0000048;1.0000000;0.4773415;0.0000003;
1.6449775;0.0288164;0.4802735;0.0000222;0.0003696;1.0000048;-0.0288163;0.0000053;0.0000220;1.0000048;1.0000000;0.4773411;0.0000003;
1.6449975;0.0288162;0.4802701;0.0000221;0.0003691;1.0000048;-0.0288161;0.0000053;0.0000220;1.0000048;1.0000000;0.4773410;0.0000003;
1.6450375;0.0288158;0.4802632;0.0000221;0.0003683;1.0000048;-0.0288157;0.0000053;0.0000219;1.0000048;1.0000000;0.4773407;0.0000003;
1.6450575;0.0288156;0.4802598;0.0000221;0.0003678;1.0000048;-0.0288154;0.0000053;0.0000219;1.0000048;1.0000000;0.4773405;0.0000003;
1.6450975;0.0288152;0.4802529;0.0000220;0.0003670;1.0000048;-0.0288150;0.0000053;0.0000219;1.0000048;1.0000000;0.4773402;0.0000003;
1.6451175;0.0288150;0.4802495;0.0000220;0.0003666;1.0000048;-0.0288148;0.0000053;0.0000218;1.0000048;1.0000000;0.4773401;0.0000003;
1.6451575;0.0288146;0.4802427;0.0000219;0.0003657;1.0000048;-0.0288144;0.0000053;0.0000218;1.0000048;1.0000000;0.4773398;0.0000003;
1.6451775;0.0288144;0.4802393;0.0000219;0.0003653;1.0000048;-0.0288142;0.0000053;0.0000218;1.0000048;1.0000000;0.4773396;0.0000003;
1.6452175;0.0288139;0.4802325;0.0000219;0.0003644;1.0000048;-0.0288138;0.0000053;0.0000217;1.0000048;1.0000000;0.4773394;0.0000003;
1.6452375;0.0288137;0.4802291;0.0000218;0.0003640;1.0000048;-0.0288136;0.0000053;0.0000217;1.0000048;1.0000000;0.4773392;0.0000003;
1.6452775;0.0288133;0.4802223;0.0000218;0.0003632;1.0000048;-0.0288132;0.0000053;0.0000216;1.0000048;1.0000000;0.4773390;0.0000003;
1.6452975;0.0288131;0.4802189;0.0000218;0.0003627;1.0000048;-0.0288130;0.0000053;0.0000216;1.0000048;1.0000000;0.4773389;0.0000003;
1.6453375;0.0288127;0.4802122;0.0000217;0.0003619;1.0000048;-0.0288126;0.0000053;0.0000216;1.0000048;1.0000000;0.4773386;0.0000003;
1.6453575;0.0288125;0.4802088;0.0000217;0.0003615;1.0000048;-0.0288124;0.0000053;0.0000215;1.0000048;1.0000000;0.4773385;0.0000003;
1.6453975;0.0288121;0.4802021;0.0000216;0.0003606;1.0000048;-0.0288120;0.0000053;0.0000215;1.0000048;1.0000000;0.4773383;0.0000003;
1.6454175;0.0288119;0.4801987;0.0000216;0.0003602;1.0000048;-0.0288118;0.0000053;0.0000215;1.0000048;1.0000000;0.4773382;0.0000003;
1.6454575;0.0288115;0.4801920;0.0000216;0.0003594;1.0000048;-0.0288114;0.0000053;0.0000214;1.0000048;1.0000000;0.4773380;0.0000003;
1.6454775;0.0288113;0.4801886;0.0000215;0.0003589;1.0000048;-0.0288112;0.0000053;0.0000214;1.0000048;1.0000000;0.4773379;0.0000003;
1.6455175;0.0288109;0.4801820;0.0000215;0.0003581;1.0000048;-0.0288108;0.0000053;0.0000213;1.0000048;1.0000000;0.4773377;0.0000003;
1.6455375;0.0288107;0.4801786;0.0000215;0.0003577;1.0000048;-0.0288106;0.0000053;0.0000213;1.0000048;1.0000000;0.4773377;0.0000003;
1.6455775;0.0288103;0.4801720;0.0000214;0.0003568;1.0000048;-0.0288102;0.0000053;0.0000213;1.0000048;1.0000000;0.4773375;0.0000003;
1.6455975;0.0288101;0.4801686;0.0000214;0.0003564;1.0000048;-0.0288100;0.0000053;0.0000212;1.0000048;1.0000000;0.4773374;0.0000003;
1.6456375;0.0288097;0.4801620;0.0000213;0.0003556;1.0000048;-0.0288096;0.0000053;0.0000212;1.0000048;1.0000000;0.4773373;0.0000003;
1.6456575;0.0288095;0.4801587;0.0000213;0.0003552;1.0000048;-0.0288094;0.0000053;0.0000212;1.0000048;1.0000000;0.4773372;0.0000003;
1.6456975;0.0288091;0.4801521;0.0000213;0.0003544;1.0000048;-0.0288090;0.0000053;0.0000211;1.0000048;1.0000000;0.4773371;0.0000003;
1.6457175;0.0288089;0.4801487;0.0000212;0.0003539;1.0000048;-0.0288088;0.0000053;0.0000211;1.0000048;1.0000000;0.4773370;0.0000003;
1.6457575;0.0288085;0.4801422;0.0000212;0.0003531;1.0000048;-0.0288084;0.0000053;0.0000210;1.0000048;1.0000000;0.4773369;0.0000003;
1.6457775;0.0288083;0.4801389;0.0000212;0.0003527;1.0000048;-0.0288082;0.0000053;0.0000210;1.0000048;1.0000000;0.4773369;0.0000003;
1.6458175;0.0288079;0.4801323;0.0000211;0.0003519;1.0000048;-0.0288078;0.0000053;0.0000210;1.0000048;1.0000000;0.4773368;0.0000003;
1.6458375;0.0288077;0.4801290;0.0000211;0.0003515;1.0000048;-0.0288076;0.0000053;0.0000209;1.0000048;1.0000000;0.4773367;0.0000003;
1.6458775;0.0288073;0.4801225;0.0000210;0.0003507;1.0000048;-0.0288072;0.0000053;0.0000209;1.0000048;1.0000000;0.4773367;0.0000003;
1.6458975;0.0288072;0.4801192;0.0000210;0.0003503;1.0000048;-0.0288070;0.0000053;0.0000209;1.0000048;1.0000000;0.4773366;0.0000003;
1.6459375;0.0288068;0.4801127;0.0000210;0.0003494;1.0000048;-0.0288066;0.0000053;0.0000208;1.0000048;1.0000000;0.4773366;0.0000003;
1.6459575;0.0288066;0.4801094;0.0000209;0.0003490;1.0000048;-0.0288064;0.0000053;0.0000208;1.0000048;1.0000000;0.4773365;0.0000003;
1.6459975;0.0288062;0.4801029;0.0000209;0.0003482;1.0000048;-0.0288060;0.0000053;0.0000207;1.0000048;1.0000000;0.4773365;0.0000003;
1.6460175;0.0288060;0.4800996;0.0000209;0.0003478;1.0000048;-0.0288058;0.0000053;0.0000207;1.0000048;1.0000000;0.4773365;0.0000003;
1.6460575;0.0288056;0.4800932;0.0000208;0.0003470;1.0000048;-0.0288055;0.0000053;0.0000207;1.0000048;1.0000000;0.4773365;0.0000003;
1.6460775;0.0288054;0.4800899;0.0000208;0.0003466;1.0000048;-0.0288053;0.0000053;0.0000206;1.0000048;1.0000000;0.4773365;0.0000003;
1.6461175;0.0288050;0.4800835;0.0000207;0.0003458;1.0000048;-0.0288049;0.0000053;0.0000206;1.0000048;1.0000000;0.4773364;0.0000003;
1.6461375;0.0288048;0.4800802;0.0000207;0.0003454;1.0000048;-0.0288047;0.0000053;0.0000206;1.0000048;1.0000000;0.4773364;0.0000003;
1.6461775;0.0288044;0.4800738;0.0000207;0.0003446;1.0000048;-0.0288043;0.0000053;0.0000205;1.0000048;1.0000000;0.4773365;0.0000003;
1.6461975;0.0288042;0.4800706;0.0000207;0.0003442;1.0000048;-0.0288041;0.0000053;0.0000205;1.0000048;1.0000000;0.4773365;0.0000003;
1.6462375;0.0288039;0.4800642;0.0000206;0.0003434;1.0000048;-0.0288037;0.0000053;0.0000204;1.0000048;1.0000000;0.4773365;0.0000003;
1.6462575;0.0288037;0.4800610;0.0000206;0.0003430;1.0000048;-0.0288035;0.0000053;0.0000204;1.0000048;1.0000000;0.4773365;0.0000003;
1.6462975;0.0288033;0.4800546;0.0000205;0.0003422;1.0000048;-0.0288031;0.0000053;0.0000204;1.0000048;1.0000000;0.4773366;0.0000003;
1.6463175;0.0288031;0.4800514;0.0000205;0.0003418;1.0000048;-0.0288029;0.0000053;0.0000204;1.0000048;1.0000000;0.4773366;0.0000003;
1.6463575;0.0288027;0.4800450;0.0000205;0.0003410;1.0000048;-0.0288026;0.0000053;0.0000203;1.0000048;1.0000000;0.4773367;0.0000003;
1.6463775;0.0288025;0.4800418;0.0000204;0.0003406;1.0000048;-0.0288024;0.0000053;0.0000203;1.0000048;1.0000000;0.4773367;0.0000003;
1.6464175;0.0288021;0.4800355;0.0000204;0.0003398;1.0000048;-0.0288020;0.0000053;0.0000202;1.0000048;1.0000000;0.4773368;0.0000003;
1.6464375;0.0288019;0.4800323;0.0000204;0.0003394;1.0000048;-0.0288018;0.0000053;0.0000202;1.0000048;1.0000000;0.4773368;0.0000003;
1.6464775;0.0288016;0.4800260;0.0000203;0.0003386;1.0000048;-0.0288014;0.0000053;0.0000202;1.0000048;1.0000000;0.4773369;0.0000003;
1.6464975;0.0288014;0.4800229;0.0000203;0.0003382;1.0000048;-0.0288012;0.0000053;0.0000201;1.0000048;1.0000000;0.4773370;0.0000003;
1.6465375;0.0288010;0.4800166;0.0000202;0.0003374;1.0000048;-0.0288009;0.0000053;0.0000201;1.0000048;1.0000000;0.4773371;0.0000003;
1.6465575;0.0288008;0.4800134;0.0000202;0.0003370;1.0000048;-0.0288007;0.0000053;0.0000201;1.0000048;1.0000000;0.4773371;0.0000003;
1.6465975;0.0288004;0.4800071;0.0000202;0.0003362;1.0000048;-0.0288003;0.0000053;0.0000200;1.0000048;1.0000000;0.4773373;0.0000003;
1.6466175;0.0288002;0.4800040;0.0000202;0.0003358;1.0000048;-0.0288001;0.0000053;0.0000200;1.0000048;1.0000000;0.4773373;0.0000003;
1.6466575;0.0287999;0.4799977;0.0000201;0.0003351;1.0000048;-0.0287997;0.0000053;0.0000200;1.0000048;1.0000000;0.4773375;0.0000003;
1.6466775;0.0287997;0.4799946;0.0000201;0.0003347;1.0000048;-0.0287995;0.0000053;0.0000199;1.0000048;1.0000000;0.4773376;0.0000003;
1.6467175;0.0287993;0.4799884;0.0000200;0.0003339;1.0000048;-0.0287992;0.0000053;0.0000199;1.0000048;1.0000000;0.4773377;0.0000003;
1.6467375;0.0287991;0.4799853;0.0000200;0.0003335;1.0000048;-0.0287990;0.0000053;0.0000199;1.0000048;1.0000000;0.4773378;0.0000003;
1.6467775;0.0287987;0.4799791;0.0000200;0.0003327;1.0000048;-0.0287986;0.0000053;0.0000198;1.0000048;1.0000000;0.4773380;0.0000003;
1.6467975;0.0287986;0.4799760;0.0000199;0.0003323;1.0000048;-0.0287984;0.0000053;0.0000198;1.0000048;1.0000000;0.4773381;0.0000003;
1.6468375;0.0287982;0.4799698;0.0000199;0.0003316;1.0000048;-0.0287980;0.0000053;0.0000197;1.0000048;1.0000000;0.4773383;0.0000003;
1.6468575;0.0287980;0.4799667;0.0000199;0.0003312;1.0000048;-0.0287979;0.0000053;0.0000197;1.0000048;1.0000000;0.4773384;0.0000003;
1.6468975;0.0287976;0.4799605;0.0000198;0.0003304;1.0000048;-0.0287975;0.0000053;0.0000197;1.0000048;1.0000000;0.4773386;0.0000003;
1.6469175;0.0287974;0.4799575;0.0000198;0.0003300;1.0000048;-0.0287973;0.0000053;0.0000196;1.0000048;1.0000000;0.4773387;0.0000003;
1.6469575;0.0287971;0.4799513;0.0000198;0.0003293;1.0000048;-0.0287969;0.0000053;0.0000196;1.0000048;1.0000000;0.4773390;0.0000003;
1.6469775;0.0287969;0.4799482;0.0000197;0.0003289;1.0000048;-0.0287968;0.0000053;0.0000196;1.0000048;1.0000000;0.4773391;0.0000003;
1.6470175;0.0287965;0.4799421;0.0000197;0.0003281;1.0000048;-0.0287964;0.0000053;0.0000195;1.0000048;1.0000000;0.4773393;0.0000003;
1.6470375;0.0287963;0.4799391;0.0000197;0.0003277;1.0000048;-0.0287962;0.0000053;0.0000195;1.0000048;1.0000000;0.4773395;0.0000003;
1.6470775;0.0287960;0.4799330;0.0000196;0.0003270;1.0000048;-0.0287958;0.0000053;0.0000195;1.0000048;1.0000000;0.4773397;0.0000003;
1.6470975;0.0287958;0.4799299;0.0000196;0.0003266;1.0000048;-0.0287957;0.0000053;0.0000194;1.0000048;1.0000000;0.4773399;0.0000003;
1.6471375;0.0287954;0.4799239;0.0000195;0.0003258;1.0000048;-0.0287953;0.0000053;0.0000194;1.0000048;1.0000000;0.4773402;0.0000003;
1.6471575;0.0287952;0.4799208;0.0000195;0.0003254;1.0000048;-0.0287951;0.0000053;0.0000194;1.0000048;1.0000000;0.4773403;0.0000003;
1.6471975;0.0287949;0.4799148;0.0000195;0.0003247;1.0000048;-0.0287947;0.0000053;0.0000193;1.0000048;1.0000000;0.4773406;0.0000003;
1.6472175;0.0287947;0.4799117;0.0000195;0.0003243;1.0000048;-0.0287946;0.0000053;0.0000193;1.0000048;1.0000000;0.4773408;0.0000003;
1.6472575;0.0287943;0.4799057;0.0000194;0.0003235;1.0000048;-0.0287942;0.0000053;0.0000193;1.0000048;1.0000000;0.4773411;0.0000003;
1.6472775;0.0287942;0.4799027;0.0000194;0.0003232;1.0000048;-0.0287940;0.0000053;0.0000192;1.0000048;1.0000000;0.4773413;0.0000003;
1.6473175;0.0287938;0.4798967;0.0000193;0.0003224;1.0000048;-0.0287937;0.0000053;0.0000192;1.0000048;1.0000000;0.4773416;0.0000003;
1.6473375;0.0287936;0.4798937;0.0000193;0.0003220;1.0000048;-0.0287935;0.0000053;0.0000192;1.0000048;1.0000000;0.4773418;0.0000003;
1.6473775;0.0287933;0.4798877;0.0000193;0.0003213;1.0000048;-0.0287931;0.0000053;0.0000191;1.0000048;1.0000000;0.4773421;0.0000003;
1.6473975;0.0287931;0.4798847;0.0000193;0.0003209;1.0000048;-0.0287929;0.0000053;0.0000191;1.0000048;1.0000000;0.4773423;0.0000003;
1.6474375;0.0287927;0.4798788;0.0000192;0.0003202;1.0000048;-0.0287926;0.0000053;0.0000191;1.0000048;1.0000000;0.4773427;0.0000003;
1.6475175;0.0287920;0.4798669;0.0000191;0.0003187;1.0000048;-0.0287919;0.0000053;0.0000190;1.0000048;1.0000000;0.4773434;0.0000003;
1.6475575;0.0287917;0.4798610;0.0000191;0.0003179;1.0000048;-0.0287915;0.0000053;0.0000189;1.0000048;1.0000000;0.4773439;0.0000003;
1.6476375;0.0287910;0.4798492;0.0000190;0.0003165;1.0000048;-0.0287908;0.0000053;0.0000188;1.0000048;1.0000000;0.4773447;0.0000003;
1.6476775;0.0287906;0.4798433;0.0000189;0.0003157;1.0000048;-0.0287905;0.0000053;0.0000188;1.0000048;1.0000000;0.4773451;0.0000003;
1.6477575;0.0287899;0.4798317;0.0000189;0.0003143;1.0000048;-0.0287898;0.0000053;0.0000187;1.0000048;1.0000000;0.4773461;0.0000003;
1.6477975;0.0287895;0.4798258;0.0000188;0.0003135;1.0000048;-0.0287894;0.0000053;0.0000187;1.0000048;1.0000000;0.4773465;0.0000003;
1.6478775;0.0287889;0.4798142;0.0000187;0.0003121;1.0000048;-0.0287887;0.0000053;0.0000186;1.0000048;1.0000000;0.4773475;0.0000003;
1.6479175;0.0287885;0.4798084;0.0000187;0.0003113;1.0000048;-0.0287884;0.0000053;0.0000185;1.0000048;1.0000000;0.4773480;0.0000003;
1.6479975;0.0287878;0.4797969;0.0000186;0.0003099;1.0000048;-0.0287877;0.0000053;0.0000184;1.0000048;1.0000000;0.4773491;0.0000003;
1.6480375;0.0287875;0.4797912;0.0000186;0.0003092;1.0000048;-0.0287873;0.0000053;0.0000184;1.0000048;1.0000000;0.4773496;0.0000003;
1.6481175;0.0287868;0.4797798;0.0000185;0.0003077;1.0000048;-0.0287866;0.0000053;0.0000183;1.0000048;1.0000000;0.4773507;0.0000003;
1.6481575;0.0287864;0.4797741;0.0000184;0.0003070;1.0000048;-0.0287863;0.0000053;0.0000183;1.0000048;1.0000000;0.4773513;0.0000003;
1.6482375;0.0287858;0.4797627;0.0000183;0.0003056;1.0000048;-0.0287856;0.0000053;0.0000182;1.0000048;1.0000000;0.4773525;0.0000003;
1.6482775;0.0287854;0.4797571;0.0000183;0.0003049;1.0000048;-0.0287853;0.0000053;0.0000181;1.0000048;1.0000000;0.4773531;0.0000003;
1.6483575;0.0287848;0.4797459;0.0000182;0.0003035;1.0000048;-0.0287846;0.0000053;0.0000181;1.0000048;1.0000000;0.4773543;0.0000003;
1.6483975;0.0287844;0.4797402;0.0000182;0.0003028;1.0000048;-0.0287843;0.0000053;0.0000180;1.0000048;1.0000000;0.4773550;0.0000003;
1.6484775;0.0287837;0.4797291;0.0000181;0.0003014;1.0000048;-0.0287836;0.0000053;0.0000179;1.0000048;1.0000000;0.4773563;0.0000003;
1.6485175;0.0287834;0.4797235;0.0000180;0.0003007;1.0000048;-0.0287833;0.0000053;0.0000179;1.0000048;1.0000000;0.4773570;0.0000003;
1.6485975;0.0287827;0.4797125;0.0000180;0.0002993;1.0000048;-0.0287826;0.0000053;0.0000178;1.0000048;1.0000000;0.4773583;0.0000003;
1.6486375;0.0287824;0.4797069;0.0000179;0.0002986;1.0000048;-0.0287823;0.0000053;0.0000178;1.0000048;1.0000000;0.4773590;0.0000003;
1.6487175;0.0287818;0.4796960;0.0000178;0.0002972;1.0000048;-0.0287816;0.0000053;0.0000177;1.0000048;1.0000000;0.4773605;0.0000003;
1.6487575;0.0287814;0.4796905;0.0000178;0.0002965;1.0000048;-0.0287813;0.0000053;0.0000176;1.0000048;1.0000000;0.4773612;0.0000003;
1.6488375;0.0287808;0.4796796;0.0000177;0.0002951;1.0000048;-0.0287806;0.0000053;0.0000176;1.0000048;1.0000000;0.4773627;0.0000003;
1.6488775;0.0287804;0.4796742;0.0000177;0.0002944;1.0000048;-0.0287803;0.0000053;0.0000175;1.0000048;1.0000000;0.4773635;0.0000003;
1.6489575;0.0287798;0.4796634;0.0000176;0.0002931;1.0000048;-0.0287797;0.0000053;0.0000174;1.0000048;1.0000000;0.4773651;0.0000003;
1.6489975;0.0287795;0.4796580;0.0000175;0.0002924;1.0000048;-0.0287793;0.0000053;0.0000174;1.0000048;1.0000000;0.4773659;0.0000003;
1.6490775;0.0287788;0.4796473;0.0000175;0.0002910;1.0000048;-0.0287787;0.0000053;0.0000173;1.0000048;1.0000000;0.4773675;0.0000003;
1.6491175;0.0287785;0.4796419;0.0000174;0.0002903;1.0000048;-0.0287784;0.0000053;0.0000173;1.0000048;1.0000000;0.4773684;0.0000003;
1.6491975;0.0287779;0.4796313;0.0000173;0.0002890;1.0000048;-0.0287777;0.0000053;0.0000172;1.0000048;1.0000000;0.4773701;0.0000003;
1.6492375;0.0287776;0.4796260;0.0000173;0.0002883;1.0000048;-0.0287774;0.0000053;0.0000171;1.0000048;1.0000000;0.4773709;0.0000003;
1.6493175;0.0287769;0.4796154;0.0000172;0.0002870;1.0000048;-0.0287768;0.0000053;0.0000171;1.0000048;1.0000000;0.4773727;0.0000003;
1.6493575;0.0287766;0.4796102;0.0000172;0.0002863;1.0000048;-0.0287765;0.0000053;0.0000170;1.0000048;1.0000000;0.4773736;0.0000003;
