time;Generator_generator_UPu;Generator_generator_running;Generator_generator_QGenPu;Generator_generator_PGenPu;Generator_generator_omegaRefPu;NETWORK_Load_P;NETWORK_Load_Q;Load2_load_PPu;Load2_load_QPu;Load2_load_zP;Load2_load_zQ;Load2_load_zPRaw;Load2_load_zQRaw;NETWORK_line1_P1;NETWORK_line1_Q1;NETWORK_line1_P2;NETWORK_line1_Q2;NETWORK_VL2_BUS1_U;NETWORK_VL2_BUS1_phi;
784.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
784.100000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
784.200000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
784.300000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
784.400000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
784.500000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
784.600000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
784.700000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
784.800000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
784.900000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
785.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
785.100000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
785.200000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
785.300000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
785.400000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
785.500000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
785.600000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
785.700000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
785.800000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
785.900000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
786.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
786.100000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
786.200000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
786.300000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
786.400000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
786.500000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
786.600000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
786.700000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
786.800000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
786.900000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
787.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
787.100000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
787.200000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
787.300000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
787.400000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
787.500000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
787.600000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
787.700000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
787.800000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
787.900000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
788.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
788.100000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
788.200000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
788.300000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
788.400000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
788.500000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
788.600000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
788.700000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
788.800000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
788.900000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
789.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
789.100000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
789.200000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
789.300000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
789.400000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
789.500000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
789.600000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
789.700000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
789.800000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
789.900000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
790.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
790.100000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
790.200000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
790.300000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
790.400000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
790.500000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
790.600000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
790.700000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
790.800000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
790.900000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
791.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
791.100000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
791.200000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
791.300000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
791.400000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
791.500000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
791.600000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
791.700000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
791.800000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
791.900000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
792.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
792.100000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
792.200000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
792.300000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
792.400000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
792.500000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
792.600000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
792.700000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
792.800000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
792.900000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
793.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
793.100000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
793.200000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
793.300000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
793.400000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
793.500000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
793.600000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
793.700000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
793.800000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
793.900000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
794.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
794.100000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
794.200000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
794.300000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
794.400000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
794.500000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
794.600000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
794.700000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
794.800000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
794.900000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
795.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
795.100000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
795.200000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
795.300000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
795.400000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
795.500000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
795.600000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
795.700000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
795.800000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
795.900000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
796.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
796.100000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
796.200000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
796.300000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
796.400000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
796.500000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
796.600000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
796.700000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
796.800000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
796.900000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
797.000000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
797.100000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
797.200000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
797.300000;1.420520;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.210049;0.110285;1.023493;1.047527;1.023493;1.047527;-0.531686;0.092940;0.589951;0.489715;1.420520;49.611155;
