time;WT4A_WT_controlMeasurements_PGenNomPu;WT4A_WT_controlMeasurements_QGenNomPu;WT4A_WT_controlMeasurements_UPu;WT4A_WT_terminal_V_re;WT4A_WT_terminal_V_im;WT4A_WT_terminal_i_re;WT4A_WT_terminal_i_im;WT4A_WT_control4A_ipMaxPu;WT4A_WT_control4A_iqMaxPu;
20.945994;0.493662;-0.209506;1.018357;-0.985115;-0.258070;0.416804;0.321861;1.000062;0.330000;
20.946501;0.493662;-0.209506;1.018357;-0.985525;-0.256500;0.417316;0.321197;1.000062;0.330000;
20.947516;0.493662;-0.209506;1.018357;-0.986337;-0.253358;0.418338;0.319865;1.000062;0.330000;
20.948023;0.493662;-0.209506;1.018357;-0.986740;-0.251786;0.418847;0.319199;1.000062;0.330000;
20.949037;0.493662;-0.209506;1.018357;-0.987537;-0.248641;0.419862;0.317863;1.000062;0.330000;
20.949544;0.493662;-0.209506;1.018357;-0.987932;-0.247067;0.420368;0.317193;1.000062;0.330000;
20.950559;0.493662;-0.209507;1.018357;-0.988714;-0.243918;0.421376;0.315852;1.000062;0.330000;
20.951066;0.493662;-0.209507;1.018357;-0.989101;-0.242342;0.421879;0.315181;1.000062;0.330000;
20.952080;0.493662;-0.209507;1.018357;-0.989869;-0.239189;0.422881;0.313835;1.000062;0.330000;
20.952587;0.493662;-0.209507;1.018357;-0.990248;-0.237612;0.423380;0.313161;1.000062;0.330000;
20.953602;0.493662;-0.209507;1.018357;-0.991000;-0.234455;0.424376;0.311810;1.000062;0.330000;
20.954109;0.493662;-0.209507;1.018357;-0.991373;-0.232876;0.424872;0.311134;1.000062;0.330000;
20.955123;0.493662;-0.209507;1.018357;-0.992110;-0.229715;0.425862;0.309779;1.000062;0.330000;
20.955630;0.493662;-0.209507;1.018357;-0.992474;-0.228134;0.426355;0.309100;1.000062;0.330000;
20.956645;0.493662;-0.209508;1.018357;-0.993196;-0.224971;0.427337;0.307740;1.000062;0.330000;
20.957152;0.493662;-0.209508;1.018357;-0.993553;-0.223388;0.427827;0.307059;1.000062;0.330000;
20.958166;0.493662;-0.209508;1.018357;-0.994260;-0.220221;0.428803;0.305694;1.000062;0.330000;
20.958673;0.493662;-0.209508;1.018357;-0.994610;-0.218636;0.429290;0.305011;1.000062;0.330000;
20.959688;0.493662;-0.209508;1.018357;-0.995301;-0.215466;0.430260;0.303641;1.000062;0.330000;
20.961716;0.493662;-0.209509;1.018356;-0.996654;-0.209118;0.432186;0.300894;1.000062;0.330000;
20.962730;0.493662;-0.209509;1.018356;-0.997315;-0.205941;0.433143;0.299515;1.000062;0.330000;
20.964759;0.493662;-0.209510;1.018356;-0.998607;-0.199581;0.435042;0.296750;1.000062;0.330000;
20.965773;0.493662;-0.209510;1.018356;-0.999238;-0.196398;0.435986;0.295362;1.000062;0.330000;
20.966281;0.493662;-0.209511;1.018356;-0.999550;-0.194806;0.436456;0.294667;1.000062;0.330000;
20.967295;0.493662;-0.209511;1.018356;-1.000165;-0.191620;0.437392;0.293275;1.000062;0.330000;
20.967802;0.493662;-0.209511;1.018356;-1.000469;-0.190026;0.437859;0.292578;1.000062;0.330000;
20.968816;0.493662;-0.209511;1.018356;-1.001070;-0.186837;0.438789;0.291182;1.000062;0.330000;
20.969324;0.493662;-0.209511;1.018356;-1.001366;-0.185242;0.439253;0.290482;1.000062;0.330000;
20.970338;0.493662;-0.209512;1.018356;-1.001951;-0.182050;0.440176;0.289081;1.000062;0.330000;
20.972366;0.493662;-0.209512;1.018356;-1.003091;-0.175660;0.442009;0.286271;1.000062;0.330000;
20.973381;0.493662;-0.209512;1.018355;-1.003645;-0.172463;0.442919;0.284861;1.000062;0.330000;
20.975409;0.493662;-0.209513;1.018355;-1.004724;-0.166063;0.444726;0.282033;1.000062;0.330000;
20.976424;0.493662;-0.209513;1.018355;-1.005248;-0.162861;0.445622;0.280615;1.000062;0.330000;
20.978452;0.493662;-0.209514;1.018355;-1.006265;-0.156451;0.447401;0.277770;1.000062;0.330000;
20.979467;0.493662;-0.209514;1.018355;-1.006759;-0.153244;0.448284;0.276343;1.000062;0.330000;
20.981495;0.493662;-0.209515;1.018355;-1.007715;-0.146824;0.450036;0.273481;1.000062;0.330000;
20.982510;0.493662;-0.209515;1.018355;-1.008177;-0.143613;0.450905;0.272046;1.000062;0.330000;
20.984538;0.493662;-0.209515;1.018355;-1.009072;-0.137184;0.452630;0.269167;1.000062;0.330000;
20.985553;0.493662;-0.209516;1.018354;-1.009504;-0.133968;0.453485;0.267724;1.000062;0.330000;
20.987581;0.493662;-0.209516;1.018354;-1.010337;-0.127532;0.455182;0.264829;1.000062;0.330000;
20.988595;0.493662;-0.209516;1.018354;-1.010738;-0.124312;0.456024;0.263377;1.000062;0.330000;
20.990624;0.493662;-0.209517;1.018354;-1.011510;-0.117868;0.457693;0.260466;1.000062;0.330000;
20.991638;0.493662;-0.209517;1.018354;-1.011880;-0.114644;0.458521;0.259007;1.000062;0.330000;
20.993667;0.493662;-0.209518;1.018354;-1.012590;-0.108193;0.460162;0.256080;1.000062;0.330000;
20.994681;0.493662;-0.209518;1.018354;-1.012930;-0.104966;0.460976;0.254612;1.000062;0.330000;
20.996710;0.493662;-0.209518;1.018354;-1.013578;-0.098508;0.462589;0.251670;1.000062;0.330000;
20.997724;0.493662;-0.209519;1.018354;-1.013887;-0.095278;0.463389;0.250195;1.000062;0.330000;
20.999753;0.493662;-0.209519;1.018354;-1.014473;-0.088814;0.464974;0.247237;1.000062;0.330000;
20.999996;0.493661;-0.209519;1.018354;-1.014540;-0.088040;0.465162;0.246882;1.000062;0.330000;
20.999996;0.493657;-0.209511;1.018365;-1.014542;-0.088052;0.465155;0.246878;1.000062;0.330000;
21.002241;0.494970;-0.207527;1.018909;-1.015070;-0.088311;0.466305;0.245015;1.000062;0.330000;
21.002241;0.494974;-0.207535;1.018902;-1.015069;-0.088300;0.466312;0.245019;1.000062;0.330000;
21.002378;0.495037;-0.207452;1.018925;-1.015091;-0.088314;0.466367;0.244942;1.000062;0.330000;
21.002378;0.495037;-0.207452;1.018925;-1.015091;-0.088314;0.466367;0.244942;1.000062;0.330000;
21.006375;0.496847;-0.205062;1.019582;-1.015716;-0.088702;0.467959;0.242755;1.000063;0.330000;
21.006841;0.496938;-0.205025;1.019591;-1.015723;-0.088724;0.468043;0.242735;1.000063;0.330000;
21.006841;0.496938;-0.205025;1.019591;-1.015723;-0.088724;0.468043;0.242735;1.000063;0.330000;
21.010834;0.498006;-0.204238;1.019800;-1.015911;-0.088972;0.469002;0.242113;1.000063;0.330000;
21.018820;0.498932;-0.204698;1.019654;-1.015743;-0.089222;0.469872;0.242799;1.000063;0.330000;
21.026807;0.499372;-0.205459;1.019429;-1.015505;-0.089357;0.470303;0.243706;1.000063;0.330000;
21.042779;0.499705;-0.206167;1.019221;-1.015287;-0.089463;0.470633;0.244533;1.000063;0.330000;
21.058752;0.499848;-0.206525;1.019116;-1.015178;-0.089511;0.470777;0.244947;1.000063;0.330000;
21.090697;0.499934;-0.206969;1.018988;-1.015046;-0.089546;0.470871;0.245441;1.000063;0.330000;
21.154588;0.499963;-0.207717;1.018773;-1.014827;-0.089576;0.470922;0.246249;1.000063;0.330000;
21.282369;0.499977;-0.208726;1.018484;-1.014534;-0.089611;0.470968;0.247334;1.000062;0.330000;
21.537931;0.499989;-0.209677;1.018211;-1.014257;-0.089643;0.471011;0.248359;1.000062;0.330000;
22.049055;0.499997;-0.210151;1.018074;-1.014119;-0.089659;0.471033;0.248870;1.000062;0.330000;
22.560180;0.500000;-0.210207;1.018058;-1.014102;-0.089661;0.471038;0.248931;1.000062;0.330000;
23.582429;0.500000;-0.210104;1.018088;-1.014132;-0.089658;0.471035;0.248820;1.000062;0.330000;
25.000000;0.500000;-0.210036;1.018107;-1.014152;-0.089656;0.471032;0.248746;1.000062;0.330000;
