time;Converter_Converter_qCmdPu;Converter_Converter_uCmdPu;Converter_Converter_pCmdPu;Converter_Converter_gridMeasurement_QMeasPu;Converter_Converter_gridMeasurement_UMeasPu;Converter_Converter_gridMeasurement_PMeasPu;Converter_Converter_energyConversion_storageSys_sOCcontrol_soc;Converter_Converter_injectorVoltageSource_voltageSourceIEC63406_PInjPu;Converter_Converter_injectorVoltageSource_voltageSourceIEC63406_QInjPu;Converter_Converter_controlAndProtection_control_qControl_voltageDroop;
1.404441;0.000000;0.950000;-0.800000;-0.199916;1.000102;-0.824335;50.027173;-0.801520;-0.092340;0.950123;
1.405171;0.000000;0.950000;-0.800000;-0.199917;1.000102;-0.824241;50.027185;-0.801435;-0.092362;0.950123;
1.405536;0.000000;0.950000;-0.800000;-0.199917;1.000102;-0.824193;50.027191;-0.801392;-0.092373;0.950123;
1.406267;0.000000;0.950000;-0.800000;-0.199917;1.000102;-0.824099;50.027203;-0.801308;-0.092395;0.950123;
1.406358;0.000000;0.950000;-0.800000;-0.199917;1.000102;-0.824088;50.027204;-0.801297;-0.092398;0.950123;
1.406540;0.000000;0.950000;-0.800000;-0.199917;1.000102;-0.824064;50.027207;-0.801276;-0.092404;0.950123;
1.406906;0.000000;0.950000;-0.800000;-0.199918;1.000102;-0.824017;50.027213;-0.801234;-0.092415;0.950123;
1.407636;0.000000;0.950000;-0.800000;-0.199918;1.000102;-0.823924;50.027225;-0.801150;-0.092437;0.950123;
1.409097;0.000000;0.950000;-0.800000;-0.199918;1.000103;-0.823739;50.027249;-0.800983;-0.092481;0.950123;
1.409827;0.000000;0.950000;-0.800000;-0.199919;1.000103;-0.823647;50.027261;-0.800900;-0.092503;0.950123;
1.411287;0.000000;0.950000;-0.800000;-0.199919;1.000103;-0.823464;50.027285;-0.800735;-0.092546;0.950123;
1.411470;0.000000;0.950000;-0.800000;-0.199920;1.000103;-0.823441;50.027288;-0.800715;-0.092551;0.950123;
1.411835;0.000000;0.950000;-0.800000;-0.199920;1.000103;-0.823395;50.027294;-0.800674;-0.092562;0.950123;
1.412565;0.000000;0.950000;-0.800000;-0.199920;1.000103;-0.823305;50.027306;-0.800592;-0.092584;0.950123;
1.412931;0.000000;0.950000;-0.800000;-0.199920;1.000103;-0.823259;50.027312;-0.800551;-0.092594;0.950123;
1.413661;0.000000;0.950000;-0.800000;-0.199920;1.000103;-0.823169;50.027325;-0.800470;-0.092616;0.950123;
1.413752;0.000000;0.950000;-0.800000;-0.199920;1.000103;-0.823158;50.027326;-0.800460;-0.092618;0.950123;
1.413935;0.000000;0.950000;-0.800000;-0.199921;1.000103;-0.823135;50.027329;-0.800439;-0.092624;0.950123;
1.414300;0.000000;0.950000;-0.800000;-0.199921;1.000103;-0.823090;50.027335;-0.800399;-0.092634;0.950123;
1.415030;0.000000;0.950000;-0.800000;-0.199921;1.000103;-0.823000;50.027347;-0.800318;-0.092656;0.950123;
1.416491;0.000000;0.950000;-0.800000;-0.199922;1.000103;-0.822822;50.027371;-0.800158;-0.092698;0.950123;
1.417221;0.000000;0.950000;-0.800000;-0.199922;1.000103;-0.822734;50.027383;-0.800078;-0.092719;0.950122;
1.418682;0.000000;0.950000;-0.800000;-0.199923;1.000103;-0.822558;50.027407;-0.799920;-0.092760;0.950122;
1.418864;0.000000;0.950000;-0.800000;-0.199923;1.000103;-0.822536;50.027410;-0.799900;-0.092765;0.950122;
1.419229;0.000000;0.950000;-0.800000;-0.199923;1.000103;-0.822492;50.027416;-0.799861;-0.092776;0.950122;
1.419960;0.000000;0.950000;-0.800000;-0.199923;1.000103;-0.822405;50.027428;-0.799782;-0.092797;0.950122;
1.420325;0.000000;0.950000;-0.800000;-0.199923;1.000103;-0.822361;50.027434;-0.799743;-0.092807;0.950122;
1.421055;0.000000;0.950000;-0.800000;-0.199924;1.000103;-0.822274;50.027446;-0.799665;-0.092827;0.950122;
1.421146;0.000000;0.950000;-0.800000;-0.199924;1.000103;-0.822263;50.027448;-0.799655;-0.092830;0.950122;
1.421329;0.000000;0.950000;-0.800000;-0.199924;1.000103;-0.822242;50.027451;-0.799635;-0.092835;0.950122;
1.421694;0.000000;0.950000;-0.800000;-0.199924;1.000103;-0.822198;50.027457;-0.799596;-0.092845;0.950122;
1.422424;0.000000;0.950000;-0.800000;-0.199924;1.000103;-0.822112;50.027469;-0.799519;-0.092866;0.950122;
1.423885;0.000000;0.950000;-0.800000;-0.199925;1.000103;-0.821941;50.027493;-0.799365;-0.092906;0.950122;
1.424615;0.000000;0.950000;-0.800000;-0.199925;1.000103;-0.821856;50.027505;-0.799288;-0.092926;0.950122;
1.426076;0.000000;0.950000;-0.800000;-0.199926;1.000103;-0.821687;50.027529;-0.799136;-0.092966;0.950122;
1.426259;0.000000;0.950000;-0.800000;-0.199926;1.000103;-0.821665;50.027532;-0.799117;-0.092971;0.950122;
1.426624;0.000000;0.950000;-0.800000;-0.199926;1.000103;-0.821623;50.027538;-0.799079;-0.092981;0.950122;
1.427354;0.000000;0.950000;-0.800000;-0.199926;1.000103;-0.821539;50.027550;-0.799003;-0.093001;0.950122;
1.427719;0.000000;0.950000;-0.800000;-0.199926;1.000103;-0.821497;50.027556;-0.798966;-0.093011;0.950122;
1.428449;0.000000;0.950000;-0.800000;-0.199927;1.000104;-0.821414;50.027568;-0.798890;-0.093031;0.950122;
1.428541;0.000000;0.950000;-0.800000;-0.199927;1.000104;-0.821403;50.027569;-0.798881;-0.093033;0.950122;
1.428723;0.000000;0.950000;-0.800000;-0.199927;1.000104;-0.821383;50.027572;-0.798862;-0.093038;0.950122;
1.429088;0.000000;0.950000;-0.800000;-0.199927;1.000104;-0.821341;50.027578;-0.798825;-0.093048;0.950122;
1.429819;0.000000;0.950000;-0.800000;-0.199927;1.000104;-0.821258;50.027590;-0.798750;-0.093067;0.950122;
1.431279;0.000000;0.950000;-0.800000;-0.199928;1.000104;-0.821094;50.027614;-0.798602;-0.093107;0.950122;
1.432010;0.000000;0.950000;-0.800000;-0.199928;1.000104;-0.821012;50.027626;-0.798528;-0.093126;0.950122;
1.433470;0.000000;0.950000;-0.800000;-0.199929;1.000104;-0.820849;50.027650;-0.798382;-0.093164;0.950122;
1.433653;0.000000;0.950000;-0.800000;-0.199929;1.000104;-0.820829;50.027653;-0.798364;-0.093169;0.950122;
1.434018;0.000000;0.950000;-0.800000;-0.199929;1.000104;-0.820788;50.027659;-0.798327;-0.093178;0.950122;
1.434748;0.000000;0.950000;-0.800000;-0.199929;1.000104;-0.820707;50.027671;-0.798255;-0.093198;0.950122;
1.435113;0.000000;0.950000;-0.800000;-0.199929;1.000104;-0.820667;50.027677;-0.798218;-0.093207;0.950122;
1.435844;0.000000;0.950000;-0.800000;-0.199930;1.000104;-0.820587;50.027689;-0.798146;-0.093226;0.950121;
1.435935;0.000000;0.950000;-0.800000;-0.199930;1.000104;-0.820577;50.027690;-0.798137;-0.093228;0.950121;
1.436118;0.000000;0.950000;-0.800000;-0.199930;1.000104;-0.820557;50.027693;-0.798119;-0.093233;0.950121;
1.436483;0.000000;0.950000;-0.800000;-0.199930;1.000104;-0.820517;50.027699;-0.798083;-0.093242;0.950121;
1.437213;0.000000;0.950000;-0.800000;-0.199930;1.000104;-0.820437;50.027711;-0.798011;-0.093261;0.950121;
1.438674;0.000000;0.950000;-0.800000;-0.199931;1.000104;-0.820279;50.027735;-0.797869;-0.093299;0.950121;
1.439404;0.000000;0.950000;-0.800000;-0.199931;1.000104;-0.820200;50.027747;-0.797798;-0.093317;0.950121;
1.440865;0.000000;0.950000;-0.800000;-0.199932;1.000104;-0.820044;50.027771;-0.797657;-0.093354;0.950121;
1.441047;0.000000;0.950000;-0.800000;-0.199932;1.000104;-0.820024;50.027774;-0.797640;-0.093359;0.950121;
1.441412;0.000000;0.950000;-0.800000;-0.199932;1.000104;-0.819985;50.027780;-0.797605;-0.093368;0.950121;
1.442143;0.000000;0.950000;-0.800000;-0.199932;1.000104;-0.819908;50.027792;-0.797535;-0.093386;0.950121;
1.442508;0.000000;0.950000;-0.800000;-0.199932;1.000104;-0.819869;50.027798;-0.797500;-0.093395;0.950121;
1.443238;0.000000;0.950000;-0.800000;-0.199933;1.000104;-0.819792;50.027810;-0.797430;-0.093414;0.950121;
1.443329;0.000000;0.950000;-0.800000;-0.199933;1.000104;-0.819782;50.027812;-0.797422;-0.093416;0.950121;
1.443512;0.000000;0.950000;-0.800000;-0.199933;1.000104;-0.819763;50.027815;-0.797404;-0.093420;0.950121;
1.443877;0.000000;0.950000;-0.800000;-0.199933;1.000104;-0.819724;50.027821;-0.797370;-0.093429;0.950121;
1.444607;0.000000;0.950000;-0.800000;-0.199933;1.000104;-0.819648;50.027833;-0.797301;-0.093448;0.950121;
1.446068;0.000000;0.950000;-0.800000;-0.199934;1.000104;-0.819496;50.027856;-0.797164;-0.093484;0.950121;
1.446798;0.000000;0.950000;-0.800000;-0.199934;1.000104;-0.819420;50.027868;-0.797096;-0.093501;0.950121;
1.448259;0.000000;0.950000;-0.800000;-0.199935;1.000104;-0.819270;50.027892;-0.796960;-0.093537;0.950121;
1.448441;0.000000;0.950000;-0.800000;-0.199935;1.000104;-0.819251;50.027895;-0.796944;-0.093541;0.950121;
1.448807;0.000000;0.950000;-0.800000;-0.199935;1.000104;-0.819213;50.027901;-0.796910;-0.093550;0.950121;
1.449537;0.000000;0.950000;-0.800000;-0.199935;1.000104;-0.819139;50.027913;-0.796843;-0.093568;0.950121;
1.449902;0.000000;0.950000;-0.800000;-0.199935;1.000104;-0.819102;50.027919;-0.796809;-0.093576;0.950121;
1.450632;0.000000;0.950000;-0.800000;-0.199935;1.000105;-0.819027;50.027931;-0.796742;-0.093594;0.950121;
1.450724;0.000000;0.950000;-0.800000;-0.199935;1.000105;-0.819018;50.027933;-0.796734;-0.093596;0.950121;
1.450906;0.000000;0.950000;-0.800000;-0.199936;1.000105;-0.819000;50.027936;-0.796717;-0.093600;0.950121;
1.451271;0.000000;0.950000;-0.800000;-0.199936;1.000105;-0.818963;50.027942;-0.796684;-0.093609;0.950121;
1.452002;0.000000;0.950000;-0.800000;-0.199936;1.000105;-0.818889;50.027954;-0.796618;-0.093627;0.950121;
1.453462;0.000000;0.950000;-0.800000;-0.199937;1.000105;-0.818743;50.027978;-0.796486;-0.093661;0.950121;
1.454192;0.000000;0.950000;-0.800000;-0.199937;1.000105;-0.818670;50.027989;-0.796421;-0.093678;0.950120;
1.455653;0.000000;0.950000;-0.800000;-0.199937;1.000105;-0.818526;50.028013;-0.796291;-0.093712;0.950120;
1.455836;0.000000;0.950000;-0.800000;-0.199937;1.000105;-0.818507;50.028016;-0.796274;-0.093716;0.950120;
1.456201;0.000000;0.950000;-0.800000;-0.199938;1.000105;-0.818471;50.028022;-0.796242;-0.093725;0.950120;
1.456931;0.000000;0.950000;-0.800000;-0.199938;1.000105;-0.818400;50.028034;-0.796177;-0.093742;0.950120;
1.457296;0.000000;0.950000;-0.800000;-0.199938;1.000105;-0.818364;50.028040;-0.796145;-0.093750;0.950120;
1.458027;0.000000;0.950000;-0.800000;-0.199938;1.000105;-0.818293;50.028052;-0.796081;-0.093767;0.950120;
1.458118;0.000000;0.950000;-0.800000;-0.199938;1.000105;-0.818284;50.028054;-0.796073;-0.093769;0.950120;
1.458300;0.000000;0.950000;-0.800000;-0.199938;1.000105;-0.818266;50.028057;-0.796057;-0.093773;0.950120;
1.458666;0.000000;0.950000;-0.800000;-0.199939;1.000105;-0.818230;50.028063;-0.796025;-0.093782;0.950120;
1.459396;0.000000;0.950000;-0.800000;-0.199939;1.000105;-0.818160;50.028075;-0.795961;-0.093799;0.950120;
1.460856;0.000000;0.950000;-0.800000;-0.199939;1.000105;-0.818019;50.028098;-0.795834;-0.093832;0.950120;
1.461587;0.000000;0.950000;-0.800000;-0.199940;1.000105;-0.817949;50.028110;-0.795772;-0.093848;0.950120;
1.463047;0.000000;0.950000;-0.800000;-0.199940;1.000105;-0.817810;50.028134;-0.795646;-0.093881;0.950120;
1.463230;0.000000;0.950000;-0.800000;-0.199940;1.000105;-0.817793;50.028137;-0.795631;-0.093885;0.950120;
1.463595;0.000000;0.950000;-0.800000;-0.199940;1.000105;-0.817758;50.028143;-0.795600;-0.093893;0.950120;
1.464325;0.000000;0.950000;-0.800000;-0.199941;1.000105;-0.817689;50.028155;-0.795538;-0.093909;0.950120;
1.464691;0.000000;0.950000;-0.800000;-0.199941;1.000105;-0.817655;50.028161;-0.795507;-0.093917;0.950120;
1.465421;0.000000;0.950000;-0.800000;-0.199941;1.000105;-0.817586;50.028173;-0.795445;-0.093934;0.950120;
1.465512;0.000000;0.950000;-0.800000;-0.199941;1.000105;-0.817578;50.028175;-0.795437;-0.093936;0.950120;
1.465695;0.000000;0.950000;-0.800000;-0.199941;1.000105;-0.817560;50.028178;-0.795422;-0.093940;0.950120;
1.466060;0.000000;0.950000;-0.800000;-0.199941;1.000105;-0.817526;50.028184;-0.795391;-0.093948;0.950120;
1.466790;0.000000;0.950000;-0.800000;-0.199942;1.000105;-0.817458;50.028195;-0.795330;-0.093964;0.950120;
1.468251;0.000000;0.950000;-0.800000;-0.199942;1.000105;-0.817323;50.028219;-0.795208;-0.093996;0.950120;
1.468981;0.000000;0.950000;-0.800000;-0.199942;1.000105;-0.817256;50.028231;-0.795147;-0.094011;0.950120;
1.470442;0.000000;0.950000;-0.800000;-0.199943;1.000105;-0.817122;50.028255;-0.795027;-0.094043;0.950120;
1.470624;0.000000;0.950000;-0.800000;-0.199943;1.000105;-0.817106;50.028258;-0.795012;-0.094047;0.950120;
1.470989;0.000000;0.950000;-0.800000;-0.199943;1.000105;-0.817072;50.028264;-0.794982;-0.094055;0.950120;
1.471720;0.000000;0.950000;-0.800000;-0.199943;1.000105;-0.817006;50.028276;-0.794923;-0.094070;0.950120;
1.472085;0.000000;0.950000;-0.800000;-0.199944;1.000105;-0.816973;50.028282;-0.794893;-0.094078;0.950119;
1.472815;0.000000;0.950000;-0.800000;-0.199944;1.000105;-0.816907;50.028294;-0.794833;-0.094094;0.950119;
1.472906;0.000000;0.950000;-0.800000;-0.199944;1.000105;-0.816899;50.028295;-0.794826;-0.094096;0.950119;
1.473089;0.000000;0.950000;-0.800000;-0.199944;1.000105;-0.816882;50.028298;-0.794811;-0.094099;0.950119;
1.473454;0.000000;0.950000;-0.800000;-0.199944;1.000105;-0.816849;50.028304;-0.794782;-0.094107;0.950119;
1.474184;0.000000;0.950000;-0.800000;-0.199944;1.000105;-0.816784;50.028316;-0.794723;-0.094123;0.950119;
1.475645;0.000000;0.950000;-0.800000;-0.199945;1.000106;-0.816654;50.028340;-0.794606;-0.094153;0.950119;
1.476375;0.000000;0.950000;-0.800000;-0.199945;1.000106;-0.816589;50.028352;-0.794547;-0.094168;0.950119;
1.477836;0.000000;0.950000;-0.800000;-0.199946;1.000106;-0.816461;50.028376;-0.794432;-0.094199;0.950119;
1.478018;0.000000;0.950000;-0.800000;-0.199946;1.000106;-0.816445;50.028379;-0.794417;-0.094202;0.950119;
1.478384;0.000000;0.950000;-0.800000;-0.199946;1.000106;-0.816413;50.028385;-0.794389;-0.094210;0.950119;
1.479114;0.000000;0.950000;-0.800000;-0.199946;1.000106;-0.816349;50.028397;-0.794331;-0.094225;0.950119;
1.479479;0.000000;0.950000;-0.800000;-0.199946;1.000106;-0.816317;50.028403;-0.794303;-0.094232;0.950119;
1.480209;0.000000;0.950000;-0.800000;-0.199946;1.000106;-0.816254;50.028415;-0.794246;-0.094247;0.950119;
1.480301;0.000000;0.950000;-0.800000;-0.199947;1.000106;-0.816246;50.028416;-0.794238;-0.094249;0.950119;
1.480483;0.000000;0.950000;-0.800000;-0.199947;1.000106;-0.816230;50.028419;-0.794224;-0.094253;0.950119;
1.480848;0.000000;0.950000;-0.800000;-0.199947;1.000106;-0.816199;50.028425;-0.794196;-0.094260;0.950119;
1.481579;0.000000;0.950000;-0.800000;-0.199947;1.000106;-0.816136;50.028437;-0.794139;-0.094275;0.950119;
1.483039;0.000000;0.950000;-0.800000;-0.199947;1.000106;-0.816011;50.028461;-0.794027;-0.094305;0.950119;
1.483770;0.000000;0.950000;-0.800000;-0.199948;1.000106;-0.815949;50.028473;-0.793971;-0.094319;0.950119;
1.485230;0.000000;0.950000;-0.800000;-0.199948;1.000106;-0.815825;50.028496;-0.793860;-0.094348;0.950119;
1.485413;0.000000;0.950000;-0.800000;-0.199948;1.000106;-0.815810;50.028499;-0.793846;-0.094352;0.950119;
1.485778;0.000000;0.950000;-0.800000;-0.199948;1.000106;-0.815779;50.028505;-0.793818;-0.094359;0.950119;
1.486508;0.000000;0.950000;-0.800000;-0.199949;1.000106;-0.815718;50.028517;-0.793763;-0.094374;0.950119;
1.486873;0.000000;0.950000;-0.800000;-0.199949;1.000106;-0.815687;50.028523;-0.793735;-0.094381;0.950119;
1.487604;0.000000;0.950000;-0.800000;-0.199949;1.000106;-0.815626;50.028535;-0.793680;-0.094395;0.950119;
1.487695;0.000000;0.950000;-0.800000;-0.199949;1.000106;-0.815619;50.028537;-0.793674;-0.094397;0.950119;
1.487878;0.000000;0.950000;-0.800000;-0.199949;1.000106;-0.815603;50.028540;-0.793660;-0.094400;0.950119;
1.488243;0.000000;0.950000;-0.800000;-0.199949;1.000106;-0.815573;50.028546;-0.793632;-0.094408;0.950119;
1.488973;0.000000;0.950000;-0.800000;-0.199950;1.000106;-0.815513;50.028557;-0.793578;-0.094422;0.950119;
1.490434;0.000000;0.950000;-0.800000;-0.199950;1.000106;-0.815393;50.028581;-0.793470;-0.094450;0.950118;
1.491164;0.000000;0.950000;-0.800000;-0.199950;1.000106;-0.815333;50.028593;-0.793416;-0.094464;0.950118;
1.492624;0.000000;0.950000;-0.800000;-0.199951;1.000106;-0.815214;50.028617;-0.793309;-0.094492;0.950118;
1.492807;0.000000;0.950000;-0.800000;-0.199951;1.000106;-0.815199;50.028620;-0.793296;-0.094495;0.950118;
1.493172;0.000000;0.950000;-0.800000;-0.199951;1.000106;-0.815170;50.028626;-0.793269;-0.094502;0.950118;
1.493902;0.000000;0.950000;-0.800000;-0.199951;1.000106;-0.815111;50.028638;-0.793216;-0.094516;0.950118;
1.494268;0.000000;0.950000;-0.800000;-0.199951;1.000106;-0.815081;50.028644;-0.793190;-0.094523;0.950118;
1.494998;0.000000;0.950000;-0.800000;-0.199952;1.000106;-0.815023;50.028656;-0.793137;-0.094537;0.950118;
1.495089;0.000000;0.950000;-0.800000;-0.199952;1.000106;-0.815015;50.028657;-0.793130;-0.094539;0.950118;
1.495272;0.000000;0.950000;-0.800000;-0.199952;1.000106;-0.815001;50.028660;-0.793117;-0.094542;0.950118;
1.495637;0.000000;0.950000;-0.800000;-0.199952;1.000106;-0.814972;50.028666;-0.793091;-0.094549;0.950118;
1.496367;0.000000;0.950000;-0.800000;-0.199952;1.000106;-0.814914;50.028678;-0.793039;-0.094563;0.950118;
1.497828;0.000000;0.950000;-0.800000;-0.199953;1.000106;-0.814798;50.028702;-0.792935;-0.094590;0.950118;
1.498558;0.000000;0.950000;-0.800000;-0.199953;1.000106;-0.814741;50.028714;-0.792883;-0.094603;0.950118;
1.500019;0.000000;0.950000;-0.800000;-0.199953;1.000106;-0.814627;50.028737;-0.792780;-0.094630;0.950118;
1.500201;0.000000;0.950000;-0.800000;-0.199953;1.000106;-0.814612;50.028740;-0.792767;-0.094634;0.950118;
1.500566;0.000000;0.950000;-0.800000;-0.199954;1.000106;-0.814584;50.028746;-0.792742;-0.094640;0.950118;
1.501297;0.000000;0.950000;-0.800000;-0.199954;1.000106;-0.814527;50.028758;-0.792691;-0.094654;0.950118;
1.501662;0.000000;0.950000;-0.800000;-0.199954;1.000106;-0.814499;50.028764;-0.792665;-0.094660;0.950118;
1.502392;0.000000;0.950000;-0.800000;-0.199954;1.000106;-0.814443;50.028776;-0.792615;-0.094673;0.950118;
1.502483;0.000000;0.950000;-0.800000;-0.199954;1.000106;-0.814436;50.028778;-0.792608;-0.094675;0.950118;
1.502666;0.000000;0.950000;-0.800000;-0.199954;1.000106;-0.814422;50.028781;-0.792596;-0.094678;0.950118;
1.503031;0.000000;0.950000;-0.800000;-0.199954;1.000106;-0.814393;50.028786;-0.792570;-0.094685;0.950118;
1.503762;0.000000;0.950000;-0.800000;-0.199955;1.000106;-0.814338;50.028798;-0.792520;-0.094698;0.950118;
1.505222;0.000000;0.950000;-0.800000;-0.199955;1.000106;-0.814227;50.028822;-0.792420;-0.094724;0.950118;
1.505952;0.000000;0.950000;-0.800000;-0.199955;1.000107;-0.814171;50.028834;-0.792370;-0.094737;0.950118;
1.507413;0.000000;0.950000;-0.800000;-0.199956;1.000107;-0.814062;50.028858;-0.792272;-0.094763;0.950118;
1.507596;0.000000;0.950000;-0.800000;-0.199956;1.000107;-0.814048;50.028861;-0.792259;-0.094766;0.950118;
1.507961;0.000000;0.950000;-0.800000;-0.199956;1.000107;-0.814021;50.028867;-0.792235;-0.094773;0.950118;
1.508691;0.000000;0.950000;-0.800000;-0.199956;1.000107;-0.813966;50.028879;-0.792186;-0.094785;0.950118;
1.509056;0.000000;0.950000;-0.800000;-0.199956;1.000107;-0.813939;50.028885;-0.792161;-0.094792;0.950117;
1.509786;0.000000;0.950000;-0.800000;-0.199957;1.000107;-0.813885;50.028896;-0.792112;-0.094805;0.950117;
1.509878;0.000000;0.950000;-0.800000;-0.199957;1.000107;-0.813878;50.028898;-0.792106;-0.094806;0.950117;
1.510060;0.000000;0.950000;-0.800000;-0.199957;1.000107;-0.813865;50.028901;-0.792094;-0.094809;0.950117;
1.510425;0.000000;0.950000;-0.800000;-0.199957;1.000107;-0.813838;50.028907;-0.792070;-0.094816;0.950117;
1.511156;0.000000;0.950000;-0.800000;-0.199957;1.000107;-0.813784;50.028919;-0.792021;-0.094828;0.950117;
1.512616;0.000000;0.950000;-0.800000;-0.199958;1.000107;-0.813677;50.028942;-0.791925;-0.094854;0.950117;
1.513347;0.000000;0.950000;-0.800000;-0.199958;1.000107;-0.813624;50.028954;-0.791877;-0.094866;0.950117;
1.514807;0.000000;0.950000;-0.800000;-0.199958;1.000107;-0.813519;50.028978;-0.791783;-0.094891;0.950117;
1.514990;0.000000;0.950000;-0.800000;-0.199958;1.000107;-0.813505;50.028981;-0.791771;-0.094894;0.950117;
1.515355;0.000000;0.950000;-0.800000;-0.199959;1.000107;-0.813479;50.028987;-0.791747;-0.094900;0.950117;
1.516085;0.000000;0.950000;-0.800000;-0.199959;1.000107;-0.813427;50.028999;-0.791700;-0.094912;0.950117;
1.516450;0.000000;0.950000;-0.800000;-0.199959;1.000107;-0.813401;50.029005;-0.791676;-0.094918;0.950117;
1.517181;0.000000;0.950000;-0.800000;-0.199959;1.000107;-0.813349;50.029017;-0.791629;-0.094931;0.950117;
1.517272;0.000000;0.950000;-0.800000;-0.199959;1.000107;-0.813342;50.029018;-0.791624;-0.094932;0.950117;
1.517455;0.000000;0.950000;-0.800000;-0.199959;1.000107;-0.813329;50.029021;-0.791612;-0.094935;0.950117;
1.517820;0.000000;0.950000;-0.800000;-0.199959;1.000107;-0.813303;50.029027;-0.791589;-0.094941;0.950117;
1.518550;0.000000;0.950000;-0.800000;-0.199960;1.000107;-0.813251;50.029039;-0.791542;-0.094953;0.950117;
1.520011;0.000000;0.950000;-0.800000;-0.199960;1.000107;-0.813149;50.029063;-0.791450;-0.094978;0.950117;
1.520741;0.000000;0.950000;-0.800000;-0.199960;1.000107;-0.813098;50.029075;-0.791404;-0.094989;0.950117;
1.522202;0.000000;0.950000;-0.800000;-0.199961;1.000107;-0.812997;50.029098;-0.791312;-0.095013;0.950117;
1.522384;0.000000;0.950000;-0.800000;-0.199961;1.000107;-0.812984;50.029101;-0.791301;-0.095016;0.950117;
1.522749;0.000000;0.950000;-0.800000;-0.199961;1.000107;-0.812959;50.029107;-0.791278;-0.095022;0.950117;
1.523480;0.000000;0.950000;-0.800000;-0.199961;1.000107;-0.812908;50.029119;-0.791233;-0.095034;0.950117;
1.523845;0.000000;0.950000;-0.800000;-0.199961;1.000107;-0.812883;50.029125;-0.791210;-0.095040;0.950117;
1.524575;0.000000;0.950000;-0.800000;-0.199961;1.000107;-0.812833;50.029137;-0.791165;-0.095052;0.950117;
1.524666;0.000000;0.950000;-0.800000;-0.199961;1.000107;-0.812827;50.029138;-0.791160;-0.095053;0.950117;
1.524849;0.000000;0.950000;-0.800000;-0.199962;1.000107;-0.812814;50.029141;-0.791148;-0.095056;0.950117;
1.525214;0.000000;0.950000;-0.800000;-0.199962;1.000107;-0.812789;50.029147;-0.791126;-0.095062;0.950117;
