time;NETWORK__BUS____1_TN_Upu_value;NETWORK__BUS____2_TN_Upu_value;NETWORK__BUS____3_TN_U_value;NETWORK__BUS____3_TN_Upu_value;NETWORK__BUS____4_TN_Upu_value;NETWORK__BUS____5_TN_Upu_value;NETWORK__BUS____6_TN_Upu_value;NETWORK__BUS____7_TN_Upu_value;NETWORK__BUS____8_TN_Upu_value;NETWORK__BUS____9_TN_Upu_value;NETWORK__BUS___10_TN_Upu_value;NETWORK__BUS___11_TN_Upu_value;NETWORK__BUS___12_TN_Upu_value;NETWORK__BUS___13_TN_Upu_value;NETWORK__BUS___14_TN_Upu_value;GEN____1_SM_generator_omegaPu;GEN____2_SM_generator_omegaPu;GEN____3_SM_generator_omegaPu;GEN____6_SM_generator_omegaPu;GEN____8_SM_generator_omegaPu;GEN____1_SM_generator_PGen;GEN____2_SM_generator_PGen;GEN____3_SM_generator_PGen;GEN____6_SM_generator_PGen;GEN____8_SM_generator_PGen;GEN____1_SM_generator_QGen;GEN____2_SM_generator_QGen;GEN____3_SM_generator_QGen;GEN____6_SM_generator_QGen;GEN____8_SM_generator_QGen;_LOAD___2_EC_load_PPu;_LOAD___2_EC_load_QPu;_LOAD___2_EC_load_UPu;_LOAD___2_EC_transformer_transformerVariableTap_U1Pu;_LOAD___2_EC_transformer_transformerVariableTap_U2Pu;_LOAD___2_EC_transformer_transformerVariableTap_tap;_LOAD___3_EC_load_PPu;_LOAD___3_EC_load_QPu;_LOAD___3_EC_load_UPu;_LOAD___3_EC_transformer_transformerVariableTap_U1Pu;_LOAD___3_EC_transformer_transformerVariableTap_U2Pu;_LOAD___3_EC_transformer_transformerVariableTap_tap;_LOAD___2_EC_transformer_tapChanger_valueMin;_LOAD___2_EC_transformer_tapChanger_valueMax;_LOAD___3_EC_transformer_tapChanger_valueMin;_LOAD___3_EC_transformer_tapChanger_valueMax;_LOAD___2_EC_transformer_tapChanger_tap_value;_LOAD___3_EC_transformer_tapChanger_tap_value;TAP_CHANGER_LOCK_tapChangerBlocking_blockedD;TAP_CHANGER_LOCK_tapChangerBlocking_blockedT;TAP_CHANGER_LOCK_tapChangerBlocking_UMin;TAP_CHANGER_LOCK_tapChangerBlocking_state;
89.999990;1.054821;1.023441;68.198387;0.988382;1.003334;1.006649;1.067342;1.053924;1.087764;1.048713;1.044628;1.052390;1.052232;1.047152;1.030175;1.002317;1.002317;1.002316;1.002316;1.002316;219.953226;28.395049;0.935083;0.041247;0.030435;17.907210;151.973093;170.955507;19.028157;20.896767;0.171298;1.348504;0.855355;1.023441;0.855355;9.000000;0.791482;1.496282;0.889569;0.988382;0.889569;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
89.999998;1.054821;1.023441;68.198384;0.988382;1.003334;1.006649;1.067342;1.053924;1.087764;1.048713;1.044628;1.052390;1.052232;1.047152;1.030175;1.002317;1.002317;1.002316;1.002316;1.002316;219.953227;28.395052;0.935076;0.041243;0.030436;17.907228;151.973074;170.955484;19.028157;20.896772;0.171298;1.348504;0.855355;1.023441;0.855355;9.000000;0.791482;1.496282;0.889569;0.988382;0.889569;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
90.000014;1.054820;1.023441;68.198380;0.988382;1.003334;1.006649;1.067342;1.053924;1.087764;1.048713;1.044628;1.052389;1.052232;1.047152;1.030175;1.002317;1.002317;1.002316;1.002316;1.002316;219.953227;28.395056;0.935061;0.041235;0.030440;17.907264;151.973036;170.955440;19.028158;20.896781;0.171298;1.348504;0.855354;1.023441;0.855354;9.000000;0.791482;1.496282;0.889569;0.988382;0.889569;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
90.000046;1.054820;1.023441;68.198371;0.988382;1.003334;1.006649;1.067342;1.053924;1.087764;1.048713;1.044628;1.052389;1.052232;1.047152;1.030175;1.002317;1.002317;1.002316;1.002316;1.002316;219.953227;28.395065;0.935032;0.041220;0.030446;17.907335;151.972961;170.955351;19.028160;20.896800;0.171298;1.348504;0.855354;1.023441;0.855354;9.000000;0.791482;1.496281;0.889569;0.988382;0.889569;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
90.000110;1.054820;1.023441;68.198354;0.988382;1.003334;1.006649;1.067342;1.053924;1.087764;1.048713;1.044628;1.052389;1.052232;1.047152;1.030174;1.002317;1.002317;1.002316;1.002316;1.002316;219.953228;28.395083;0.934974;0.041189;0.030459;17.907476;151.972811;170.955172;19.028163;20.896838;0.171298;1.348503;0.855354;1.023441;0.855354;9.000000;0.791481;1.496280;0.889569;0.988382;0.889569;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
90.000238;1.054820;1.023441;68.198318;0.988381;1.003333;1.006648;1.067341;1.053923;1.087763;1.048712;1.044628;1.052389;1.052232;1.047152;1.030174;1.002317;1.002317;1.002316;1.002316;1.002316;219.953231;28.395119;0.934856;0.041127;0.030484;17.907759;151.972511;170.954816;19.028171;20.896913;0.171298;1.348502;0.855354;1.023441;0.855354;9.000000;0.791481;1.496278;0.889568;0.988381;0.889568;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
90.000494;1.054820;1.023440;68.198249;0.988380;1.003333;1.006648;1.067341;1.053923;1.087763;1.048712;1.044627;1.052388;1.052231;1.047151;1.030174;1.002317;1.002317;1.002316;1.002316;1.002316;219.953235;28.395191;0.934621;0.041004;0.030535;17.908321;151.971914;170.954107;19.028186;20.897063;0.171298;1.348500;0.855353;1.023440;0.855353;9.000000;0.791480;1.496275;0.889567;0.988380;0.889567;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
90.001006;1.054819;1.023439;68.198110;0.988378;1.003331;1.006646;1.067340;1.053922;1.087763;1.048711;1.044626;1.052387;1.052230;1.047150;1.030173;1.002317;1.002317;1.002316;1.002316;1.002316;219.953245;28.395337;0.934151;0.040764;0.030636;17.909432;151.970732;170.952701;19.028220;20.897360;0.171298;1.348496;0.855352;1.023439;0.855352;9.000000;0.791477;1.496268;0.889566;0.988378;0.889566;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
90.002030;1.054817;1.023436;68.197837;0.988374;1.003329;1.006644;1.067337;1.053920;1.087762;1.048709;1.044624;1.052385;1.052228;1.047148;1.030171;1.002317;1.002317;1.002316;1.002316;1.002316;219.953267;28.395634;0.933209;0.040300;0.030833;17.911607;151.968415;170.949933;19.028297;20.897943;0.171297;1.348488;0.855350;1.023436;0.855350;9.000000;0.791473;1.496253;0.889562;0.988374;0.889562;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
90.004078;1.054814;1.023431;68.197309;0.988367;1.003324;1.006639;1.067333;1.053917;1.087760;1.048705;1.044620;1.052381;1.052224;1.047144;1.030167;1.002317;1.002317;1.002316;1.002316;1.002316;219.953324;28.396249;0.931316;0.039436;0.031212;17.915769;151.963967;170.944576;19.028489;20.899062;0.171296;1.348472;0.855346;1.023431;0.855346;9.000000;0.791464;1.496226;0.889556;0.988367;0.889556;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
90.008174;1.054808;1.023421;68.196319;0.988352;1.003315;1.006630;1.067326;1.053911;1.087758;1.048699;1.044614;1.052374;1.052216;1.047137;1.030160;1.002316;1.002316;1.002316;1.002316;1.002316;219.953491;28.397566;0.927504;0.037929;0.031909;17.923390;151.955768;170.934541;19.029007;20.901131;0.171294;1.348443;0.855339;1.023421;0.855339;9.000000;0.791448;1.496175;0.889543;0.988352;0.889543;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
90.016366;1.054798;1.023405;68.194584;0.988327;1.003299;1.006616;1.067314;1.053900;1.087753;1.048687;1.044602;1.052363;1.052205;1.047125;1.030149;1.002316;1.002316;1.002315;1.002315;1.002316;219.954071;28.400567;0.919795;0.035576;0.033107;17.936137;151.941879;170.916992;19.030472;20.904662;0.171290;1.348392;0.855326;1.023405;0.855326;9.000000;0.791419;1.496084;0.889522;0.988327;0.889522;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
90.032750;1.054783;1.023380;68.191927;0.988289;1.003276;1.006594;1.067299;1.053885;1.087747;1.048672;1.044587;1.052348;1.052190;1.047111;1.030134;1.002316;1.002316;1.002315;1.002314;1.002315;219.956346;28.408024;0.904108;0.032375;0.034939;17.953715;151.922243;170.890528;19.034494;20.909798;0.171284;1.348318;0.855307;1.023380;0.855307;9.000000;0.791375;1.495947;0.889489;0.988289;0.889489;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
90.065518;1.054767;1.023356;68.188933;0.988245;1.003253;1.006573;1.067293;1.053873;1.087743;1.048660;1.044576;1.052340;1.052184;1.047104;1.030125;1.002316;1.002316;1.002313;1.002312;1.002314;219.965412;28.428102;0.871589;0.027750;0.037266;17.968199;151.904896;170.863300;19.044157;20.914993;0.171278;1.348244;0.855289;1.023356;0.855289;9.000000;0.791326;1.495791;0.889452;0.988245;0.889452;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
90.131054;1.054766;1.023358;68.187934;0.988231;1.003253;1.006574;1.067318;1.053881;1.087751;1.048671;1.044590;1.052359;1.052208;1.047127;1.030141;1.002315;1.002315;1.002310;1.002309;1.002312;219.998233;28.482704;0.800314;0.017016;0.039214;17.958442;151.912878;170.868488;19.062324;20.915634;0.171279;1.348248;0.855290;1.023358;0.855290;9.000000;0.791310;1.495739;0.889440;0.988231;0.889440;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
90.262126;1.054807;1.023421;68.192467;0.988297;1.003307;1.006626;1.067397;1.053931;1.087785;1.048729;1.044651;1.052429;1.052283;1.047201;1.030205;1.002312;1.002312;1.002304;1.002306;1.002308;220.095177;28.613602;0.635344;-0.005989;0.037535;17.898443;151.975246;170.968691;19.085568;20.906288;0.171294;1.348442;0.855339;1.023421;0.855339;9.000000;0.791384;1.495975;0.889496;0.988297;0.889496;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
90.524270;1.054887;1.023542;68.203409;0.988455;1.003415;1.006727;1.067489;1.054011;1.087835;1.048813;1.044736;1.052516;1.052374;1.047291;1.030290;1.002304;1.002304;1.002298;1.002302;1.002301;220.253589;28.772542;0.387482;-0.004107;0.030576;17.791140;152.086366;171.182722;19.082780;20.888106;0.171322;1.348811;0.855432;1.023542;0.855432;9.000000;0.791565;1.496543;0.889631;0.988455;0.889631;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
91.048558;1.054947;1.023648;68.214518;0.988616;1.003512;1.006816;1.067542;1.054076;1.087870;1.048878;1.044798;1.052573;1.052427;1.047344;1.030349;1.002288;1.002289;1.002287;1.002288;1.002288;220.312313;28.815488;0.320662;0.004722;0.029299;17.689079;152.193482;171.342910;19.060911;20.870758;0.171346;1.349135;0.855515;1.023648;0.855515;9.000000;0.791748;1.497120;0.889768;0.988616;0.889768;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
91.572846;1.054971;1.023699;68.220339;0.988701;1.003556;1.006855;1.067555;1.054103;1.087883;1.048904;1.044821;1.052592;1.052442;1.047359;1.030370;1.002276;1.002276;1.002276;1.002276;1.002276;220.311531;28.808367;0.347772;0.003201;0.026487;17.634540;152.252971;171.408278;19.045104;20.862097;0.171358;1.349291;0.855554;1.023699;0.855554;9.000000;0.791844;1.497423;0.889840;0.988701;0.889840;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
92.621422;1.054981;1.023730;68.223911;0.988752;1.003580;1.006875;1.067556;1.054115;1.087887;1.048914;1.044830;1.052597;1.052443;1.047361;1.030376;1.002256;1.002256;1.002256;1.002256;1.002256;220.351951;28.835936;0.304152;-0.000687;0.020383;17.585089;152.305009;171.474109;19.033051;20.857345;0.171366;1.349388;0.855579;1.023730;0.855579;9.000000;0.791903;1.497608;0.889884;0.988752;0.889884;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
94.718574;1.054981;1.023741;68.225062;0.988769;1.003584;1.006877;1.067552;1.054116;1.087887;1.048914;1.044829;1.052594;1.052439;1.047358;1.030375;1.002228;1.002228;1.002228;1.002228;1.002228;220.431353;28.896224;0.191194;-0.005275;0.012425;17.549884;152.337893;171.535866;19.028861;20.856964;0.171368;1.349422;0.855587;1.023741;0.855587;9.000000;0.791922;1.497668;0.889899;0.988769;0.889899;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
98.912878;1.054978;1.023742;68.225095;0.988769;1.003580;1.006872;1.067548;1.054112;1.087887;1.048910;1.044825;1.052590;1.052436;1.047354;1.030371;1.002198;1.002198;1.002198;1.002198;1.002198;220.512370;28.958183;0.073516;-0.010242;0.003854;17.528084;152.355533;171.584833;19.029244;20.858698;0.171368;1.349425;0.855588;1.023742;0.855588;9.000000;0.791922;1.497670;0.889899;0.988769;0.889899;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
99.999980;1.054977;1.023742;68.225073;0.988769;1.003579;1.006871;1.067548;1.054112;1.087887;1.048909;1.044825;1.052590;1.052435;1.047354;1.030370;1.002196;1.002196;1.002195;1.002195;1.002195;220.519840;28.963895;0.062634;-0.010710;0.003047;17.526461;152.356739;171.589018;19.029388;20.858910;0.171368;1.349424;0.855588;1.023742;0.855588;9.000000;0.791922;1.497669;0.889899;0.988769;0.889899;12.000000;0.990000;1.010000;0.990000;1.010000;9.000000;12.000000;-1.000000;-1.000000;68.240000;2.000000;
99.999980;1.054662;1.022852;68.154866;0.987752;1.002908;1.006256;1.067241;1.053689;1.087692;1.048480;1.044420;1.052234;1.052124;1.047034;1.029995;1.002196;1.002196;1.002195;1.002195;1.002195;220.625802;29.014615;0.954303;0.042206;0.032002;18.628723;154.780106;175.070045;19.199581;20.996023;0.173571;1.378497;0.862897;1.022852;0.862897;10.000000;0.801795;1.528972;0.897272;0.987752;0.897273;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
99.999981;1.054662;1.022853;68.154908;0.987752;1.002909;1.006256;1.067241;1.053689;1.087692;1.048481;1.044420;1.052234;1.052124;1.047034;1.029995;1.002196;1.002196;1.002195;1.002195;1.002195;220.625869;29.014842;0.955086;0.042207;0.032011;18.628208;154.779022;175.067878;19.199492;20.995950;0.173572;1.378471;0.862908;1.022853;0.862908;10.000000;0.801800;1.528933;0.897284;0.987752;0.897284;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
99.999982;1.054662;1.022853;68.154908;0.987752;1.002909;1.006256;1.067241;1.053689;1.087692;1.048481;1.044420;1.052234;1.052124;1.047034;1.029995;1.002196;1.002196;1.002195;1.002195;1.002195;220.625869;29.014843;0.955085;0.042206;0.032011;18.628210;154.779019;175.067876;19.199492;20.995950;0.173572;1.378471;0.862908;1.022853;0.862908;10.000000;0.801800;1.528933;0.897283;0.987752;0.897283;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
99.999984;1.054662;1.022853;68.154904;0.987752;1.002909;1.006256;1.067241;1.053689;1.087692;1.048480;1.044420;1.052234;1.052124;1.047034;1.029995;1.002196;1.002196;1.002195;1.002195;1.002195;220.625865;29.014829;0.955035;0.042205;0.032011;18.628247;154.779081;175.068002;19.199498;20.995956;0.173572;1.378473;0.862907;1.022853;0.862907;10.000000;0.801800;1.528936;0.897283;0.987752;0.897283;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
99.999988;1.054662;1.022853;68.154906;0.987752;1.002909;1.006256;1.067241;1.053689;1.087692;1.048480;1.044420;1.052234;1.052124;1.047034;1.029995;1.002196;1.002196;1.002195;1.002195;1.002195;220.625869;29.014844;0.955079;0.042203;0.032013;18.628224;154.779005;175.067858;19.199492;20.995954;0.173572;1.378471;0.862908;1.022853;0.862908;10.000000;0.801800;1.528933;0.897283;0.987752;0.897283;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
99.999996;1.054662;1.022853;68.154904;0.987752;1.002909;1.006256;1.067241;1.053689;1.087692;1.048480;1.044420;1.052234;1.052124;1.047034;1.029995;1.002196;1.002196;1.002195;1.002195;1.002195;220.625869;29.014847;0.955072;0.042199;0.032014;18.628242;154.778986;175.067836;19.199493;20.995959;0.173572;1.378471;0.862908;1.022853;0.862908;10.000000;0.801800;1.528933;0.897283;0.987752;0.897283;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
100.000012;1.054662;1.022853;68.154899;0.987752;1.002909;1.006256;1.067241;1.053689;1.087692;1.048480;1.044420;1.052234;1.052124;1.047034;1.029995;1.002196;1.002196;1.002195;1.002195;1.002195;220.625869;29.014851;0.955057;0.042192;0.032017;18.628278;154.778947;175.067790;19.199494;20.995968;0.173572;1.378471;0.862908;1.022853;0.862908;10.000000;0.801800;1.528933;0.897283;0.987752;0.897283;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
100.000044;1.054662;1.022852;68.154890;0.987752;1.002909;1.006256;1.067241;1.053689;1.087692;1.048480;1.044420;1.052234;1.052124;1.047034;1.029995;1.002196;1.002196;1.002195;1.002195;1.002195;220.625870;29.014860;0.955027;0.042176;0.032024;18.628349;154.778871;175.067699;19.199496;20.995987;0.173572;1.378470;0.862907;1.022852;0.862907;10.000000;0.801800;1.528932;0.897283;0.987752;0.897283;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
100.000108;1.054662;1.022852;68.154873;0.987752;1.002908;1.006256;1.067241;1.053689;1.087692;1.048480;1.044419;1.052233;1.052123;1.047034;1.029995;1.002196;1.002196;1.002195;1.002195;1.002195;220.625870;29.014879;0.954968;0.042145;0.032037;18.628492;154.778717;175.067516;19.199499;20.996025;0.173572;1.378470;0.862907;1.022852;0.862907;10.000000;0.801799;1.528932;0.897283;0.987752;0.897283;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
100.000236;1.054662;1.022852;68.154837;0.987751;1.002908;1.006256;1.067241;1.053689;1.087692;1.048480;1.044419;1.052233;1.052123;1.047034;1.029994;1.002196;1.002196;1.002195;1.002195;1.002195;220.625872;29.014915;0.954850;0.042082;0.032062;18.628777;154.778412;175.067152;19.199507;20.996102;0.173572;1.378469;0.862907;1.022852;0.862907;10.000000;0.801799;1.528930;0.897283;0.987751;0.897283;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
100.000492;1.054661;1.022851;68.154767;0.987750;1.002907;1.006255;1.067240;1.053688;1.087691;1.048479;1.044419;1.052233;1.052123;1.047033;1.029994;1.002196;1.002196;1.002195;1.002195;1.002195;220.625874;29.014989;0.954613;0.041959;0.032113;18.629344;154.777803;175.066427;19.199522;20.996253;0.173572;1.378467;0.862907;1.022851;0.862907;10.000000;0.801798;1.528926;0.897282;0.987750;0.897282;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
100.001004;1.054661;1.022850;68.154627;0.987748;1.002906;1.006254;1.067239;1.053687;1.087691;1.048479;1.044418;1.052232;1.052121;1.047032;1.029993;1.002196;1.002195;1.002195;1.002195;1.002195;220.625880;29.015137;0.954138;0.041716;0.032214;18.630466;154.776599;175.064989;19.199555;20.996554;0.173572;1.378462;0.862905;1.022850;0.862905;10.000000;0.801795;1.528918;0.897280;0.987748;0.897280;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
100.002028;1.054659;1.022847;68.154351;0.987744;1.002903;1.006251;1.067237;1.053685;1.087690;1.048477;1.044416;1.052229;1.052119;1.047030;1.029991;1.002196;1.002195;1.002195;1.002195;1.002195;220.625895;29.015439;0.953187;0.041248;0.032412;18.632661;154.774238;175.062158;19.199632;20.997142;0.173571;1.378454;0.862903;1.022847;0.862903;10.000000;0.801791;1.528904;0.897277;0.987744;0.897277;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
100.004076;1.054656;1.022842;68.153818;0.987736;1.002898;1.006246;1.067232;1.053682;1.087689;1.048473;1.044412;1.052226;1.052115;1.047026;1.029987;1.002195;1.002195;1.002195;1.002195;1.002195;220.625937;29.016064;0.951276;0.040376;0.032790;18.636862;154.769704;175.056678;19.199824;20.998274;0.173570;1.378438;0.862899;1.022842;0.862899;10.000000;0.801782;1.528876;0.897270;0.987736;0.897270;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
100.008172;1.054650;1.022832;68.152818;0.987722;1.002889;1.006238;1.067225;1.053676;1.087686;1.048466;1.044405;1.052218;1.052108;1.047018;1.029980;1.002195;1.002195;1.002195;1.002195;1.002195;220.626077;29.017404;0.947427;0.038855;0.033488;18.644552;154.761348;175.046416;19.200344;21.000363;0.173567;1.378407;0.862892;1.022832;0.862892;10.000000;0.801765;1.528822;0.897257;0.987722;0.897257;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
100.016364;1.054640;1.022816;68.151066;0.987697;1.002873;1.006223;1.067213;1.053665;1.087681;1.048455;1.044394;1.052207;1.052096;1.047007;1.029969;1.002195;1.002195;1.002194;1.002194;1.002195;220.626611;29.020459;0.939644;0.036477;0.034685;18.657416;154.747191;175.028470;19.201820;21.003932;0.173564;1.378355;0.862879;1.022816;0.862879;10.000000;0.801736;1.528729;0.897236;0.987697;0.897236;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
100.032748;1.054624;1.022791;68.148385;0.987658;1.002850;1.006201;1.067198;1.053650;1.087675;1.048439;1.044379;1.052192;1.052081;1.046992;1.029954;1.002195;1.002195;1.002193;1.002193;1.002194;220.628816;29.028052;0.923807;0.033237;0.036511;18.675153;154.727169;175.001412;19.205881;21.009122;0.173558;1.378279;0.862860;1.022791;0.862860;10.000000;0.801691;1.528587;0.897202;0.987658;0.897202;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
100.065516;1.054608;1.022767;68.145363;0.987614;1.002826;1.006179;1.067192;1.053638;1.087671;1.048427;1.044368;1.052183;1.052074;1.046985;1.029944;1.002195;1.002195;1.002192;1.002191;1.002193;220.637824;29.048487;0.890979;0.028539;0.038814;18.689767;154.709462;174.973570;19.215653;21.014376;0.173552;1.378202;0.862840;1.022767;0.862840;10.000000;0.801641;1.528427;0.897165;0.987614;0.897165;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
100.131052;1.054607;1.022768;68.144355;0.987599;1.002826;1.006180;1.067217;1.053645;1.087679;1.048439;1.044382;1.052203;1.052099;1.047009;1.029961;1.002193;1.002194;1.002189;1.002188;1.002191;220.670737;29.104000;0.819044;0.017637;0.040692;18.679944;154.717548;174.978793;19.234048;21.015039;0.173552;1.378206;0.862841;1.022768;0.862841;10.000000;0.801624;1.528373;0.897152;0.987599;0.897152;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
100.262124;1.054649;1.022832;68.148931;0.987666;1.002881;1.006233;1.067296;1.053696;1.087714;1.048497;1.044443;1.052273;1.052175;1.047084;1.030025;1.002191;1.002191;1.002183;1.002184;1.002187;220.768319;29.236791;0.652626;-0.005667;0.038846;18.619505;154.781094;175.080807;19.257622;21.005638;0.173567;1.378406;0.862891;1.022832;0.862891;10.000000;0.801700;1.528616;0.897209;0.987666;0.897209;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
100.524268;1.054729;1.022954;68.159976;0.987826;1.002990;1.006335;1.067389;1.053777;1.087764;1.048582;1.044529;1.052362;1.052267;1.047174;1.030111;1.002182;1.002183;1.002176;1.002180;1.002180;220.928577;29.397393;0.402437;-0.003729;0.031784;18.511299;154.894536;175.298758;19.254901;20.987324;0.173596;1.378787;0.862987;1.022954;0.862987;10.000000;0.801885;1.529203;0.897347;0.987826;0.897347;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
101.048556;1.054790;1.023061;68.171194;0.987988;1.003088;1.006425;1.067443;1.053843;1.087800;1.048647;1.044591;1.052420;1.052321;1.047228;1.030171;1.002166;1.002167;1.002165;1.002166;1.002166;220.989084;29.441150;0.333873;0.005164;0.030489;18.408086;155.003889;175.462588;19.232862;20.969831;0.173622;1.379123;0.863071;1.023061;0.863071;10.000000;0.802072;1.529798;0.897487;0.987988;0.897487;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
101.572844;1.054814;1.023113;68.177073;0.988074;1.003133;1.006465;1.067457;1.053870;1.087812;1.048673;1.044615;1.052438;1.052335;1.047243;1.030192;1.002153;1.002154;1.002153;1.002153;1.002153;220.989316;29.434637;0.359948;0.003576;0.027577;18.352800;155.064575;175.529907;19.216908;20.961100;0.173634;1.379284;0.863111;1.023113;0.863111;10.000000;0.802170;1.530111;0.897560;0.988074;0.897560;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
102.621420;1.054824;1.023145;68.180681;0.988126;1.003157;1.006485;1.067457;1.053882;1.087816;1.048684;1.044624;1.052443;1.052336;1.047245;1.030198;1.002133;1.002133;1.002132;1.002133;1.002132;221.031586;29.463638;0.313862;-0.000437;0.021260;18.302573;155.117701;175.597786;19.204755;20.956339;0.173641;1.379384;0.863136;1.023145;0.863136;10.000000;0.802231;1.530302;0.897605;0.988126;0.897605;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
104.718572;1.054824;1.023156;68.181838;0.988143;1.003161;1.006486;1.067453;1.053882;1.087817;1.048683;1.044623;1.052440;1.052333;1.047242;1.030196;1.002104;1.002104;1.002103;1.002104;1.002104;221.113723;29.526043;0.197037;-0.005190;0.013017;18.266672;155.151422;175.661560;19.200571;20.956018;0.173644;1.379419;0.863145;1.023156;0.863145;10.000000;0.802250;1.530364;0.897619;0.988143;0.897619;13.000000;0.990000;1.010000;0.990000;1.010000;10.000000;13.000000;-1.000000;-1.000000;68.240000;2.000000;
