time;Converter_Converter_gridMeasurement_QMeasPu;Converter_Converter_gridMeasurement_UMeasPu;Converter_Converter_gridMeasurement_PMeasPu;Converter_Converter_qCmdPu;Converter_Converter_uCmdPu;Converter_Converter_pCmdPu;Converter_Converter_controlAndProtection_control_qControl_voltageDroop;
1.002882;-0.199581;1.000011;0.999930;0.000000;0.950000;0.800000;0.950115;
1.002903;-0.199581;1.000011;0.999929;0.000000;0.950000;0.800000;0.950115;
1.002913;-0.199581;1.000011;0.999928;0.000000;0.950000;0.800000;0.950115;
1.002934;-0.199581;1.000011;0.999927;0.000000;0.950000;0.800000;0.950115;
1.002944;-0.199581;1.000011;0.999926;0.000000;0.950000;0.800000;0.950115;
1.002965;-0.199581;1.000011;0.999925;0.000000;0.950000;0.800000;0.950115;
1.002975;-0.199581;1.000011;0.999924;0.000000;0.950000;0.800000;0.950115;
1.002995;-0.199581;1.000011;0.999922;0.000000;0.950000;0.800000;0.950115;
1.003036;-0.199581;1.000011;0.999919;0.000000;0.950000;0.800000;0.950115;
1.003119;-0.199581;1.000011;0.999913;0.000000;0.950000;0.800000;0.950115;
1.003283;-0.199581;1.000011;0.999898;0.000000;0.950000;0.800000;0.950115;
1.003612;-0.199582;1.000011;0.999865;0.000000;0.950000;0.800000;0.950115;
1.004270;-0.199584;1.000011;0.999774;0.000000;0.950000;0.800000;0.950115;
1.005585;-0.199590;1.000011;0.999490;0.000000;0.950000;0.800000;0.950113;
1.006900;-0.199598;1.000011;0.999101;0.000000;0.950000;0.800000;0.950111;
1.008216;-0.199608;1.000011;0.998605;0.000000;0.950000;0.800000;0.950109;
1.010847;-0.199631;1.000011;0.997378;0.000000;0.950000;0.800000;0.950103;
1.013477;-0.199660;1.000011;0.995792;0.000000;0.950000;0.800000;0.950096;
1.016108;-0.199691;1.000012;0.993882;0.000000;0.950000;0.800000;0.950089;
1.018739;-0.199724;1.000012;0.991707;0.000000;0.950000;0.800000;0.950081;
1.021370;-0.199756;1.000013;0.989332;0.000000;0.950000;0.800000;0.950074;
1.024000;-0.199787;1.000014;0.986822;0.000000;0.950000;0.800000;0.950067;
1.026631;-0.199814;1.000014;0.984233;0.000000;0.950000;0.800000;0.950061;
1.031893;-0.199857;1.000017;0.979025;0.000000;0.950000;0.800000;0.950052;
1.037154;-0.199885;1.000019;0.973890;0.000000;0.950000;0.800000;0.950048;
1.042416;-0.199900;1.000022;0.968931;0.000000;0.950000;0.800000;0.950047;
1.047677;-0.199904;1.000024;0.964182;0.000000;0.950000;0.800000;0.950048;
1.052939;-0.199902;1.000027;0.959633;0.000000;0.950000;0.800000;0.950052;
1.058200;-0.199896;1.000030;0.955257;0.000000;0.950000;0.800000;0.950056;
1.068724;-0.199879;1.000035;0.946901;0.000000;0.950000;0.800000;0.950066;
1.079247;-0.199860;1.000040;0.939007;0.000000;0.950000;0.800000;0.950075;
1.089770;-0.199842;1.000045;0.931523;0.000000;0.950000;0.800000;0.950085;
1.100293;-0.199824;1.000050;0.924426;0.000000;0.950000;0.800000;0.950094;
1.121339;-0.199794;1.000058;0.911327;0.000000;0.950000;0.800000;0.950110;
1.133521;-0.199779;1.000062;0.904370;0.000000;0.950000;0.800000;0.950118;
1.133522;-0.199779;1.000062;0.904370;0.000000;0.950000;0.800000;0.950118;
1.133522;-0.199779;1.000062;0.904369;0.000000;0.950000;0.800000;0.950118;
1.133524;-0.199779;1.000062;0.904369;0.000000;0.950000;0.800000;0.950118;
1.133526;-0.199779;1.000062;0.904368;0.000000;0.950000;0.800000;0.950118;
1.133530;-0.199779;1.000062;0.904365;0.000000;0.950000;0.800000;0.950118;
1.133539;-0.199779;1.000062;0.904361;0.000000;0.950000;0.800000;0.950118;
1.133556;-0.199779;1.000062;0.904351;0.000000;0.950000;0.800000;0.950118;
1.133590;-0.199779;1.000063;0.904332;0.000000;0.950000;0.800000;0.950118;
1.133659;-0.199779;1.000063;0.904294;0.000000;0.950000;0.800000;0.950118;
1.133796;-0.199779;1.000063;0.904219;0.000000;0.950000;0.800000;0.950118;
1.133865;-0.199779;1.000063;0.904181;0.000000;0.950000;0.800000;0.950118;
1.134003;-0.199779;1.000063;0.904106;0.000000;0.950000;0.800000;0.950118;
1.134071;-0.199778;1.000063;0.904068;0.000000;0.950000;0.800000;0.950118;
1.134209;-0.199778;1.000063;0.903993;0.000000;0.950000;0.800000;0.950118;
1.134277;-0.199778;1.000063;0.903955;0.000000;0.950000;0.800000;0.950118;
1.134415;-0.199778;1.000063;0.903880;0.000000;0.950000;0.800000;0.950118;
1.134484;-0.199778;1.000063;0.903842;0.000000;0.950000;0.800000;0.950118;
1.134621;-0.199778;1.000063;0.903767;0.000000;0.950000;0.800000;0.950118;
1.134690;-0.199778;1.000063;0.903729;0.000000;0.950000;0.800000;0.950118;
1.134827;-0.199778;1.000063;0.903654;0.000000;0.950000;0.800000;0.950119;
1.134896;-0.199778;1.000063;0.903617;0.000000;0.950000;0.800000;0.950119;
1.135034;-0.199777;1.000063;0.903542;0.000000;0.950000;0.800000;0.950119;
1.135102;-0.199777;1.000063;0.903504;0.000000;0.950000;0.800000;0.950119;
1.135240;-0.199777;1.000063;0.903429;0.000000;0.950000;0.800000;0.950119;
1.135308;-0.199777;1.000063;0.903392;0.000000;0.950000;0.800000;0.950119;
1.135446;-0.199777;1.000063;0.903317;0.000000;0.950000;0.800000;0.950119;
1.135515;-0.199777;1.000063;0.903279;0.000000;0.950000;0.800000;0.950119;
1.135652;-0.199777;1.000063;0.903205;0.000000;0.950000;0.800000;0.950119;
1.135721;-0.199777;1.000063;0.903167;0.000000;0.950000;0.800000;0.950119;
1.135858;-0.199776;1.000063;0.903092;0.000000;0.950000;0.800000;0.950119;
1.135927;-0.199776;1.000063;0.903055;0.000000;0.950000;0.800000;0.950119;
1.136065;-0.199776;1.000063;0.902980;0.000000;0.950000;0.800000;0.950119;
1.136133;-0.199776;1.000063;0.902943;0.000000;0.950000;0.800000;0.950119;
1.136271;-0.199776;1.000063;0.902869;0.000000;0.950000;0.800000;0.950119;
1.136340;-0.199776;1.000063;0.902831;0.000000;0.950000;0.800000;0.950119;
1.136477;-0.199776;1.000063;0.902757;0.000000;0.950000;0.800000;0.950120;
1.136546;-0.199776;1.000063;0.902720;0.000000;0.950000;0.800000;0.950120;
1.136683;-0.199775;1.000064;0.902645;0.000000;0.950000;0.800000;0.950120;
1.136752;-0.199775;1.000064;0.902608;0.000000;0.950000;0.800000;0.950120;
1.136889;-0.199775;1.000064;0.902534;0.000000;0.950000;0.800000;0.950120;
1.136958;-0.199775;1.000064;0.902497;0.000000;0.950000;0.800000;0.950120;
1.137096;-0.199775;1.000064;0.902423;0.000000;0.950000;0.800000;0.950120;
1.137164;-0.199775;1.000064;0.902385;0.000000;0.950000;0.800000;0.950120;
1.137302;-0.199775;1.000064;0.902311;0.000000;0.950000;0.800000;0.950120;
1.137371;-0.199775;1.000064;0.902274;0.000000;0.950000;0.800000;0.950120;
1.137508;-0.199775;1.000064;0.902200;0.000000;0.950000;0.800000;0.950120;
1.137577;-0.199774;1.000064;0.902163;0.000000;0.950000;0.800000;0.950120;
1.137714;-0.199774;1.000064;0.902089;0.000000;0.950000;0.800000;0.950120;
1.137783;-0.199774;1.000064;0.902052;0.000000;0.950000;0.800000;0.950120;
1.137920;-0.199774;1.000064;0.901978;0.000000;0.950000;0.800000;0.950120;
1.137989;-0.199774;1.000064;0.901942;0.000000;0.950000;0.800000;0.950120;
1.138127;-0.199774;1.000064;0.901868;0.000000;0.950000;0.800000;0.950121;
1.138195;-0.199774;1.000064;0.901831;0.000000;0.950000;0.800000;0.950121;
1.138333;-0.199774;1.000064;0.901757;0.000000;0.950000;0.800000;0.950121;
1.138402;-0.199773;1.000064;0.901720;0.000000;0.950000;0.800000;0.950121;
1.138539;-0.199773;1.000064;0.901647;0.000000;0.950000;0.800000;0.950121;
1.138608;-0.199773;1.000064;0.901610;0.000000;0.950000;0.800000;0.950121;
1.138745;-0.199773;1.000064;0.901536;0.000000;0.950000;0.800000;0.950121;
1.138814;-0.199773;1.000064;0.901500;0.000000;0.950000;0.800000;0.950121;
1.138951;-0.199773;1.000064;0.901426;0.000000;0.950000;0.800000;0.950121;
1.139020;-0.199773;1.000064;0.901389;0.000000;0.950000;0.800000;0.950121;
1.139158;-0.199773;1.000064;0.901316;0.000000;0.950000;0.800000;0.950121;
1.139226;-0.199773;1.000064;0.901279;0.000000;0.950000;0.800000;0.950121;
1.139364;-0.199772;1.000064;0.901206;0.000000;0.950000;0.800000;0.950121;
1.139433;-0.199772;1.000064;0.901169;0.000000;0.950000;0.800000;0.950121;
1.139570;-0.199772;1.000065;0.901096;0.000000;0.950000;0.800000;0.950121;
1.139639;-0.199772;1.000065;0.901060;0.000000;0.950000;0.800000;0.950122;
1.139776;-0.199772;1.000065;0.900986;0.000000;0.950000;0.800000;0.950122;
1.139845;-0.199772;1.000065;0.900950;0.000000;0.950000;0.800000;0.950122;
1.139983;-0.199772;1.000065;0.900877;0.000000;0.950000;0.800000;0.950122;
1.140051;-0.199772;1.000065;0.900840;0.000000;0.950000;0.800000;0.950122;
1.140189;-0.199771;1.000065;0.900767;0.000000;0.950000;0.800000;0.950122;
1.140257;-0.199771;1.000065;0.900731;0.000000;0.950000;0.800000;0.950122;
1.140395;-0.199771;1.000065;0.900658;0.000000;0.950000;0.800000;0.950122;
1.140464;-0.199771;1.000065;0.900621;0.000000;0.950000;0.800000;0.950122;
1.140601;-0.199771;1.000065;0.900549;0.000000;0.950000;0.800000;0.950122;
1.140670;-0.199771;1.000065;0.900512;0.000000;0.950000;0.800000;0.950122;
1.140807;-0.199771;1.000065;0.900439;0.000000;0.950000;0.800000;0.950122;
1.140876;-0.199771;1.000065;0.900403;0.000000;0.950000;0.800000;0.950122;
1.141014;-0.199770;1.000065;0.900330;0.000000;0.950000;0.800000;0.950122;
1.141082;-0.199770;1.000065;0.900294;0.000000;0.950000;0.800000;0.950122;
1.141220;-0.199770;1.000065;0.900222;0.000000;0.950000;0.800000;0.950122;
1.141288;-0.199770;1.000065;0.900185;0.000000;0.950000;0.800000;0.950123;
1.141426;-0.199770;1.000065;0.900113;0.000000;0.950000;0.800000;0.950123;
1.141495;-0.199770;1.000065;0.900077;0.000000;0.950000;0.800000;0.950123;
1.141632;-0.199770;1.000065;0.900004;0.000000;0.950000;0.800000;0.950123;
1.141701;-0.199770;1.000065;0.899968;0.000000;0.950000;0.800000;0.950123;
1.141838;-0.199769;1.000065;0.899896;0.000000;0.950000;0.800000;0.950123;
1.141907;-0.199769;1.000065;0.899859;0.000000;0.950000;0.800000;0.950123;
1.142045;-0.199769;1.000065;0.899787;0.000000;0.950000;0.800000;0.950123;
1.142113;-0.199769;1.000065;0.899751;0.000000;0.950000;0.800000;0.950123;
1.142251;-0.199769;1.000065;0.899679;0.000000;0.950000;0.800000;0.950123;
1.142320;-0.199769;1.000065;0.899643;0.000000;0.950000;0.800000;0.950123;
1.142457;-0.199769;1.000065;0.899571;0.000000;0.950000;0.800000;0.950123;
1.142526;-0.199769;1.000065;0.899535;0.000000;0.950000;0.800000;0.950123;
1.142663;-0.199768;1.000066;0.899463;0.000000;0.950000;0.800000;0.950123;
1.142732;-0.199768;1.000066;0.899427;0.000000;0.950000;0.800000;0.950123;
1.142869;-0.199768;1.000066;0.899355;0.000000;0.950000;0.800000;0.950124;
1.142938;-0.199768;1.000066;0.899319;0.000000;0.950000;0.800000;0.950124;
1.143076;-0.199768;1.000066;0.899247;0.000000;0.950000;0.800000;0.950124;
1.143144;-0.199768;1.000066;0.899211;0.000000;0.950000;0.800000;0.950124;
1.143282;-0.199768;1.000066;0.899139;0.000000;0.950000;0.800000;0.950124;
1.143351;-0.199768;1.000066;0.899103;0.000000;0.950000;0.800000;0.950124;
1.143488;-0.199767;1.000066;0.899032;0.000000;0.950000;0.800000;0.950124;
1.143557;-0.199767;1.000066;0.898996;0.000000;0.950000;0.800000;0.950124;
1.143694;-0.199767;1.000066;0.898924;0.000000;0.950000;0.800000;0.950124;
1.143763;-0.199767;1.000066;0.898888;0.000000;0.950000;0.800000;0.950124;
1.143900;-0.199767;1.000066;0.898817;0.000000;0.950000;0.800000;0.950124;
1.143969;-0.199767;1.000066;0.898781;0.000000;0.950000;0.800000;0.950124;
1.144107;-0.199767;1.000066;0.898709;0.000000;0.950000;0.800000;0.950124;
1.144175;-0.199767;1.000066;0.898674;0.000000;0.950000;0.800000;0.950124;
1.144313;-0.199766;1.000066;0.898602;0.000000;0.950000;0.800000;0.950124;
1.144382;-0.199766;1.000066;0.898567;0.000000;0.950000;0.800000;0.950125;
1.144519;-0.199766;1.000066;0.898495;0.000000;0.950000;0.800000;0.950125;
1.144588;-0.199766;1.000066;0.898460;0.000000;0.950000;0.800000;0.950125;
1.144725;-0.199766;1.000066;0.898388;0.000000;0.950000;0.800000;0.950125;
1.144794;-0.199766;1.000066;0.898353;0.000000;0.950000;0.800000;0.950125;
1.144931;-0.199766;1.000066;0.898282;0.000000;0.950000;0.800000;0.950125;
1.145000;-0.199765;1.000066;0.898246;0.000000;0.950000;0.800000;0.950125;
1.145138;-0.199765;1.000066;0.898175;0.000000;0.950000;0.800000;0.950125;
1.145206;-0.199765;1.000066;0.898140;0.000000;0.950000;0.800000;0.950125;
1.145344;-0.199765;1.000066;0.898068;0.000000;0.950000;0.800000;0.950125;
1.145413;-0.199765;1.000066;0.898033;0.000000;0.950000;0.800000;0.950125;
1.145550;-0.199765;1.000066;0.897962;0.000000;0.950000;0.800000;0.950125;
1.145619;-0.199765;1.000066;0.897927;0.000000;0.950000;0.800000;0.950125;
1.145756;-0.199765;1.000067;0.897856;0.000000;0.950000;0.800000;0.950125;
1.145825;-0.199764;1.000067;0.897820;0.000000;0.950000;0.800000;0.950125;
1.145963;-0.199764;1.000067;0.897750;0.000000;0.950000;0.800000;0.950126;
1.146031;-0.199764;1.000067;0.897714;0.000000;0.950000;0.800000;0.950126;
1.146169;-0.199764;1.000067;0.897644;0.000000;0.950000;0.800000;0.950126;
1.146237;-0.199764;1.000067;0.897608;0.000000;0.950000;0.800000;0.950126;
1.146375;-0.199764;1.000067;0.897538;0.000000;0.950000;0.800000;0.950126;
1.146444;-0.199764;1.000067;0.897502;0.000000;0.950000;0.800000;0.950126;
1.146581;-0.199763;1.000067;0.897432;0.000000;0.950000;0.800000;0.950126;
1.146650;-0.199763;1.000067;0.897396;0.000000;0.950000;0.800000;0.950126;
1.146787;-0.199763;1.000067;0.897326;0.000000;0.950000;0.800000;0.950126;
1.146856;-0.199763;1.000067;0.897291;0.000000;0.950000;0.800000;0.950126;
1.146994;-0.199763;1.000067;0.897220;0.000000;0.950000;0.800000;0.950126;
1.147062;-0.199763;1.000067;0.897185;0.000000;0.950000;0.800000;0.950126;
1.147200;-0.199763;1.000067;0.897115;0.000000;0.950000;0.800000;0.950126;
1.147268;-0.199763;1.000067;0.897080;0.000000;0.950000;0.800000;0.950126;
1.147406;-0.199762;1.000067;0.897010;0.000000;0.950000;0.800000;0.950126;
1.147475;-0.199762;1.000067;0.896974;0.000000;0.950000;0.800000;0.950126;
1.147612;-0.199762;1.000067;0.896904;0.000000;0.950000;0.800000;0.950127;
1.147681;-0.199762;1.000067;0.896869;0.000000;0.950000;0.800000;0.950127;
1.147818;-0.199762;1.000067;0.896799;0.000000;0.950000;0.800000;0.950127;
1.147887;-0.199762;1.000067;0.896764;0.000000;0.950000;0.800000;0.950127;
1.148025;-0.199762;1.000067;0.896694;0.000000;0.950000;0.800000;0.950127;
1.148093;-0.199761;1.000067;0.896659;0.000000;0.950000;0.800000;0.950127;
1.148231;-0.199761;1.000067;0.896589;0.000000;0.950000;0.800000;0.950127;
1.148300;-0.199761;1.000067;0.896554;0.000000;0.950000;0.800000;0.950127;
1.148437;-0.199761;1.000067;0.896484;0.000000;0.950000;0.800000;0.950127;
1.148506;-0.199761;1.000067;0.896449;0.000000;0.950000;0.800000;0.950127;
1.148643;-0.199761;1.000067;0.896380;0.000000;0.950000;0.800000;0.950127;
1.148712;-0.199761;1.000067;0.896345;0.000000;0.950000;0.800000;0.950127;
1.148849;-0.199760;1.000068;0.896275;0.000000;0.950000;0.800000;0.950127;
1.148918;-0.199760;1.000068;0.896240;0.000000;0.950000;0.800000;0.950127;
1.149056;-0.199760;1.000068;0.896171;0.000000;0.950000;0.800000;0.950128;
1.149124;-0.199760;1.000068;0.896136;0.000000;0.950000;0.800000;0.950128;
1.149262;-0.199760;1.000068;0.896066;0.000000;0.950000;0.800000;0.950128;
1.149331;-0.199760;1.000068;0.896031;0.000000;0.950000;0.800000;0.950128;
1.149468;-0.199760;1.000068;0.895962;0.000000;0.950000;0.800000;0.950128;
1.149537;-0.199760;1.000068;0.895927;0.000000;0.950000;0.800000;0.950128;
1.149674;-0.199759;1.000068;0.895858;0.000000;0.950000;0.800000;0.950128;
1.149743;-0.199759;1.000068;0.895823;0.000000;0.950000;0.800000;0.950128;
1.149880;-0.199759;1.000068;0.895754;0.000000;0.950000;0.800000;0.950128;
1.149949;-0.199759;1.000068;0.895719;0.000000;0.950000;0.800000;0.950128;
1.150087;-0.199759;1.000068;0.895650;0.000000;0.950000;0.800000;0.950128;
1.150155;-0.199759;1.000068;0.895615;0.000000;0.950000;0.800000;0.950128;
1.150293;-0.199758;1.000068;0.895546;0.000000;0.950000;0.800000;0.950128;
1.150362;-0.199758;1.000068;0.895512;0.000000;0.950000;0.800000;0.950128;
1.150499;-0.199758;1.000068;0.895443;0.000000;0.950000;0.800000;0.950128;
1.150568;-0.199758;1.000068;0.895408;0.000000;0.950000;0.800000;0.950129;
1.150705;-0.199758;1.000068;0.895339;0.000000;0.950000;0.800000;0.950129;
1.150774;-0.199758;1.000068;0.895304;0.000000;0.950000;0.800000;0.950129;
1.150911;-0.199758;1.000068;0.895236;0.000000;0.950000;0.800000;0.950129;
1.150980;-0.199758;1.000068;0.895201;0.000000;0.950000;0.800000;0.950129;
1.151118;-0.199757;1.000068;0.895132;0.000000;0.950000;0.800000;0.950129;
1.151186;-0.199757;1.000068;0.895098;0.000000;0.950000;0.800000;0.950129;
1.151324;-0.199757;1.000068;0.895029;0.000000;0.950000;0.800000;0.950129;
1.151393;-0.199757;1.000068;0.894995;0.000000;0.950000;0.800000;0.950129;
1.151530;-0.199757;1.000068;0.894926;0.000000;0.950000;0.800000;0.950129;
1.151599;-0.199757;1.000068;0.894892;0.000000;0.950000;0.800000;0.950129;
1.151736;-0.199756;1.000068;0.894823;0.000000;0.950000;0.800000;0.950129;
1.151805;-0.199756;1.000068;0.894789;0.000000;0.950000;0.800000;0.950129;
1.151943;-0.199756;1.000068;0.894720;0.000000;0.950000;0.800000;0.950129;
1.152011;-0.199756;1.000069;0.894686;0.000000;0.950000;0.800000;0.950129;
1.152149;-0.199756;1.000069;0.894617;0.000000;0.950000;0.800000;0.950130;
1.152217;-0.199756;1.000069;0.894583;0.000000;0.950000;0.800000;0.950130;
1.152355;-0.199756;1.000069;0.894515;0.000000;0.950000;0.800000;0.950130;
1.152424;-0.199756;1.000069;0.894480;0.000000;0.950000;0.800000;0.950130;
1.152561;-0.199755;1.000069;0.894412;0.000000;0.950000;0.800000;0.950130;
1.152630;-0.199755;1.000069;0.894378;0.000000;0.950000;0.800000;0.950130;
1.152767;-0.199755;1.000069;0.894310;0.000000;0.950000;0.800000;0.950130;
1.152836;-0.199755;1.000069;0.894275;0.000000;0.950000;0.800000;0.950130;
1.152974;-0.199755;1.000069;0.894207;0.000000;0.950000;0.800000;0.950130;
1.153042;-0.199755;1.000069;0.894173;0.000000;0.950000;0.800000;0.950130;
1.153180;-0.199754;1.000069;0.894105;0.000000;0.950000;0.800000;0.950130;
1.153248;-0.199754;1.000069;0.894071;0.000000;0.950000;0.800000;0.950130;
1.153386;-0.199754;1.000069;0.894003;0.000000;0.950000;0.800000;0.950130;
1.153455;-0.199754;1.000069;0.893969;0.000000;0.950000;0.800000;0.950130;
1.153592;-0.199754;1.000069;0.893901;0.000000;0.950000;0.800000;0.950131;
1.153661;-0.199754;1.000069;0.893867;0.000000;0.950000;0.800000;0.950131;
1.153798;-0.199754;1.000069;0.893799;0.000000;0.950000;0.800000;0.950131;
1.153867;-0.199754;1.000069;0.893765;0.000000;0.950000;0.800000;0.950131;
1.154005;-0.199753;1.000069;0.893697;0.000000;0.950000;0.800000;0.950131;
1.154073;-0.199753;1.000069;0.893663;0.000000;0.950000;0.800000;0.950131;
1.154211;-0.199753;1.000069;0.893596;0.000000;0.950000;0.800000;0.950131;
1.154280;-0.199753;1.000069;0.893562;0.000000;0.950000;0.800000;0.950131;
1.154417;-0.199753;1.000069;0.893494;0.000000;0.950000;0.800000;0.950131;
1.154486;-0.199753;1.000069;0.893460;0.000000;0.950000;0.800000;0.950131;
1.154623;-0.199752;1.000069;0.893393;0.000000;0.950000;0.800000;0.950131;
1.154692;-0.199752;1.000069;0.893359;0.000000;0.950000;0.800000;0.950131;
1.154829;-0.199752;1.000069;0.893291;0.000000;0.950000;0.800000;0.950131;
1.154898;-0.199752;1.000069;0.893257;0.000000;0.950000;0.800000;0.950131;
1.155036;-0.199752;1.000069;0.893190;0.000000;0.950000;0.800000;0.950131;
1.155104;-0.199752;1.000069;0.893156;0.000000;0.950000;0.800000;0.950132;
1.155242;-0.199752;1.000070;0.893089;0.000000;0.950000;0.800000;0.950132;
1.155311;-0.199751;1.000070;0.893055;0.000000;0.950000;0.800000;0.950132;
1.155448;-0.199751;1.000070;0.892988;0.000000;0.950000;0.800000;0.950132;
1.155517;-0.199751;1.000070;0.892954;0.000000;0.950000;0.800000;0.950132;
1.155654;-0.199751;1.000070;0.892887;0.000000;0.950000;0.800000;0.950132;
1.155723;-0.199751;1.000070;0.892853;0.000000;0.950000;0.800000;0.950132;
1.155860;-0.199751;1.000070;0.892786;0.000000;0.950000;0.800000;0.950132;
1.155929;-0.199751;1.000070;0.892753;0.000000;0.950000;0.800000;0.950132;
1.156067;-0.199750;1.000070;0.892686;0.000000;0.950000;0.800000;0.950132;
1.156135;-0.199750;1.000070;0.892652;0.000000;0.950000;0.800000;0.950132;
1.156273;-0.199750;1.000070;0.892585;0.000000;0.950000;0.800000;0.950132;
1.156342;-0.199750;1.000070;0.892551;0.000000;0.950000;0.800000;0.950132;
1.156479;-0.199750;1.000070;0.892485;0.000000;0.950000;0.800000;0.950132;
1.156548;-0.199750;1.000070;0.892451;0.000000;0.950000;0.800000;0.950132;
1.156685;-0.199749;1.000070;0.892384;0.000000;0.950000;0.800000;0.950133;
1.156754;-0.199749;1.000070;0.892351;0.000000;0.950000;0.800000;0.950133;
1.156891;-0.199749;1.000070;0.892284;0.000000;0.950000;0.800000;0.950133;
1.156960;-0.199749;1.000070;0.892251;0.000000;0.950000;0.800000;0.950133;
1.157098;-0.199749;1.000070;0.892184;0.000000;0.950000;0.800000;0.950133;
1.157166;-0.199749;1.000070;0.892150;0.000000;0.950000;0.800000;0.950133;
1.157304;-0.199749;1.000070;0.892084;0.000000;0.950000;0.800000;0.950133;
1.157373;-0.199748;1.000070;0.892050;0.000000;0.950000;0.800000;0.950133;
1.157510;-0.199748;1.000070;0.891984;0.000000;0.950000;0.800000;0.950133;
1.157579;-0.199748;1.000070;0.891951;0.000000;0.950000;0.800000;0.950133;
1.157716;-0.199748;1.000070;0.891884;0.000000;0.950000;0.800000;0.950133;
1.157785;-0.199748;1.000070;0.891851;0.000000;0.950000;0.800000;0.950133;
1.157923;-0.199748;1.000070;0.891784;0.000000;0.950000;0.800000;0.950133;
