time;WT3A_WT_controlMeasurements_PPuSnRef;WT3A_WT_controlMeasurements_QPuSnRef;WT3A_WT_controlMeasurements_UPu;WT3A_WT_mechanical_omegaGenPu;WT3A_WT_mechanical_omegaWTRPu;PRefPu_step_step;WT3A_WT_terminal_V_re;WT3A_WT_terminal_V_im;WT3A_WT_terminal_i_re;WT3A_WT_terminal_i_im;
0.000816;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000820;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000823;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000827;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000831;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000834;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000838;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000842;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000845;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000849;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000853;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000856;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000860;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000864;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000867;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000871;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000875;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000878;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000882;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000886;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000889;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000893;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000897;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000900;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000904;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000908;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000911;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000915;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000919;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000922;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000926;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000930;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000933;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000937;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000941;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000944;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000948;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000952;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000955;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000959;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000963;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000966;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000970;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000974;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000977;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000981;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000985;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000988;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000992;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000996;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.000999;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.001007;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.001013;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.001020;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.001026;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.001032;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.001039;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.001045;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.001052;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.001058;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.001064;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.001071;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.001077;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.001083;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.001090;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.001096;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.001103;0.600000;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.600000;0.100000;
0.001109;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001115;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001122;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001128;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001135;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001141;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001147;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001154;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001160;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001167;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001173;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001179;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001186;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001192;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001198;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001205;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001211;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001218;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001224;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001230;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001237;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001243;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001250;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001256;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001262;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001269;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001275;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001281;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001288;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001294;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001301;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001307;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001313;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001320;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001326;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001333;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001339;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001345;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001352;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001358;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001365;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001371;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001377;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001384;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001390;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001396;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001403;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001409;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001416;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001422;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001428;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001435;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001441;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001448;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001454;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001460;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001467;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001473;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001480;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001486;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001492;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001499;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001505;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001511;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001518;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001524;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001531;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001537;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001543;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001550;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001556;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001563;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001569;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001575;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001582;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001588;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001595;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001601;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001607;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001614;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001620;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001626;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001633;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001639;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001646;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001652;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001658;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001665;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001671;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001678;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001684;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001690;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001697;0.599999;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599999;0.100000;
0.001703;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001710;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001716;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001722;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001729;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001735;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001741;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001748;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001754;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001761;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001767;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001773;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001780;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001786;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001793;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001799;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001805;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001812;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001818;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001825;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001831;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001837;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001844;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001850;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001856;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001863;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001869;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001876;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001882;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001888;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001895;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001901;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001908;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001914;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001920;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001927;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001933;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001940;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001946;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001952;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001959;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001965;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001971;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001978;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001984;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001991;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.001997;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.002003;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.002010;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.002016;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.002023;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.002029;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.002035;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
0.002042;0.599998;0.100000;1.000000;1.000000;1.000000;1.100000;1.000000;0.000000;-0.599998;0.100000;
