time;Generator_generator_UPu;Generator_generator_PGen;Generator_generator_QGen;Generator_generator_PGenPu;Generator_generator_QGenPu;NETWORK_Load1_P;NETWORK_Load1_Q;NETWORK_Load2_P;NETWORK_Load2_Q;NETWORK_Load3_P;NETWORK_Load3_Q;NETWORK_Load4_P;NETWORK_Load4_Q;NETWORK_Transformer_i1_value;NETWORK_Transformer_i2_value;NETWORK_Transformer_P1_value;NETWORK_Transformer_P2_value;NETWORK_Transformer_Q1_value;NETWORK_Transformer_Q2_value;NETWORK_Transformer_iS1ToS2Side1_value;NETWORK_Transformer_iS2ToS1Side1_value;NETWORK_Transformer_iS1ToS2Side2_value;NETWORK_Transformer_iS2ToS1Side2_value;NETWORK_Transformer_iSide1_value;NETWORK_Transformer_iSide2_value;NETWORK_VL1_BUS1_U;NETWORK_VL1_BUS1_phi;NETWORK_VL2_BUS1_U;NETWORK_VL2_BUS1_phi;
46.0073727994;0.9999997327;7.0596979741;1.5937058219;0.0705969797;0.0159370582;0.0000000000;0.0000000000;0.0404187885;0.0051052452;0.0199999951;0.0049999976;0.0099999976;0.0049999976;0.0410202215;0.0410288318;-0.0404187874;0.0405969877;-0.0051052449;0.0059370636;-2368.3035902646;2368.3035902646;-2368.8007069859;2368.8007069859;2368.3035902646;2368.8007069859;0.9931669946;126.7292178936;0.9999997327;127.8660614973;
46.0140083194;0.9999997327;7.0596979649;1.5937058275;0.0705969796;0.0159370583;0.0000000000;0.0000000000;0.0404187876;0.0051052450;0.0199999948;0.0049999974;0.0099999974;0.0049999974;0.0410202214;0.0410288317;-0.0404187874;0.0405969877;-0.0051052449;0.0059370636;-2368.3035873330;2368.3035873330;-2368.8007040536;2368.8007040536;2368.3035873330;2368.8007040536;0.9931669946;150.6338691635;0.9999997327;151.7707127654;
46.0173260794;0.9999997328;7.0596979751;1.5937058223;0.0705969798;0.0159370582;0.0000000000;0.0000000000;0.0404187885;0.0051052452;0.0199999951;0.0049999976;0.0099999976;0.0049999976;0.0410202215;0.0410288318;-0.0404187874;0.0405969877;-0.0051052449;0.0059370636;-2368.3035902697;2368.3035902697;-2368.8007069911;2368.8007069911;2368.3035902697;2368.8007069911;0.9931669948;162.5861917968;0.9999997328;163.7230354004;
46.0239615994;0.9999997328;7.0596979658;1.5937058279;0.0705969797;0.0159370583;0.0000000000;0.0000000000;0.0404187876;0.0051052450;0.0199999948;0.0049999974;0.0099999974;0.0049999974;0.0410202214;0.0410288317;-0.0404187874;0.0405969877;-0.0051052449;0.0059370636;-2368.3035873381;2368.3035873381;-2368.8007040588;2368.8007040588;2368.3035873381;2368.8007040588;0.9931669947;-173.5091688580;0.9999997328;-172.3723252563;
46.0272793594;0.9999997330;7.0596979761;1.5937058227;0.0705969798;0.0159370582;0.0000000000;0.0000000000;0.0404187885;0.0051052452;0.0199999951;0.0049999976;0.0099999976;0.0049999976;0.0410202215;0.0410288318;-0.0404187874;0.0405969877;-0.0051052449;0.0059370636;-2368.3035902748;2368.3035902748;-2368.8007069962;2368.8007069962;2368.3035902748;2368.8007069962;0.9931669949;-161.5568521856;0.9999997330;-160.4200085822;
46.0339148794;0.9999997330;7.0596979668;1.5937058283;0.0705969797;0.0159370583;0.0000000000;0.0000000000;0.0404187877;0.0051052450;0.0199999948;0.0049999974;0.0099999974;0.0049999974;0.0410202214;0.0410288317;-0.0404187874;0.0405969877;-0.0051052449;0.0059370636;-2368.3035873432;2368.3035873432;-2368.8007040640;2368.8007040640;2368.3035873432;2368.8007040640;0.9931669949;-137.6522247591;0.9999997330;-136.5153811575;
46.0372326394;0.9999997331;7.0596979770;1.5937058231;0.0705969798;0.0159370582;0.0000000000;0.0000000000;0.0404187885;0.0051052452;0.0199999951;0.0049999976;0.0099999976;0.0049999976;0.0410202215;0.0410288318;-0.0404187874;0.0405969877;-0.0051052449;0.0059370636;-2368.3035902799;2368.3035902799;-2368.8007070014;2368.8007070014;2368.3035902799;2368.8007070014;0.9931669950;-125.6999140445;0.9999997331;-124.5630704413;
46.0438681594;0.9999997331;7.0596979677;1.5937058288;0.0705969797;0.0159370583;0.0000000000;0.0000000000;0.0404187877;0.0051052450;0.0199999948;0.0049999974;0.0099999974;0.0049999974;0.0410202214;0.0410288317;-0.0404187874;0.0405969877;-0.0051052449;0.0059370636;-2368.3035873483;2368.3035873483;-2368.8007040691;2368.8007040691;2368.3035873483;2368.8007040691;0.9931669950;-101.7952985306;0.9999997331;-100.6584549292;
46.0471859194;0.9999997333;7.0596979780;1.5937058236;0.0705969798;0.0159370582;0.0000000000;0.0000000000;0.0404187885;0.0051052452;0.0199999951;0.0049999976;0.0099999976;0.0049999976;0.0410202215;0.0410288318;-0.0404187874;0.0405969878;-0.0051052449;0.0059370636;-2368.3035902850;2368.3035902850;-2368.8007070065;2368.8007070065;2368.3035902850;2368.8007070065;0.9931669952;-89.8429937708;0.9999997333;-88.7061501677;
46.0538214394;0.9999997333;7.0596979687;1.5937058292;0.0705969797;0.0159370583;0.0000000000;0.0000000000;0.0404187877;0.0051052450;0.0199999948;0.0049999974;0.0099999974;0.0049999974;0.0410202214;0.0410288317;-0.0404187874;0.0405969877;-0.0051052449;0.0059370636;-2368.3035873534;2368.3035873534;-2368.8007040743;2368.8007040743;2368.3035873534;2368.8007040743;0.9931669951;-65.9383901634;0.9999997333;-64.8015465621;
46.0571391994;0.9999997334;7.0596979789;1.5937058240;0.0705969798;0.0159370582;0.0000000000;0.0000000000;0.0404187885;0.0051052452;0.0199999951;0.0049999976;0.0099999976;0.0049999976;0.0410202215;0.0410288318;-0.0404187874;0.0405969878;-0.0051052449;0.0059370636;-2368.3035902901;2368.3035902901;-2368.8007070116;2368.8007070116;2368.3035902901;2368.8007070116;0.9931669953;-53.9860913553;0.9999997334;-52.8492477524;
46.0637747194;0.9999997334;7.0596979697;1.5937058296;0.0705969797;0.0159370583;0.0000000000;0.0000000000;0.0404187877;0.0051052450;0.0199999948;0.0049999974;0.0099999974;0.0049999974;0.0410202214;0.0410288317;-0.0404187874;0.0405969877;-0.0051052449;0.0059370636;-2368.3035873585;2368.3035873585;-2368.8007040794;2368.8007040794;2368.3035873585;2368.8007040794;0.9931669953;-30.0814996484;0.9999997334;-28.9446560472;
46.0670924794;0.9999997335;7.0596979799;1.5937058244;0.0705969798;0.0159370582;0.0000000000;0.0000000000;0.0404187885;0.0051052452;0.0199999951;0.0049999976;0.0099999976;0.0049999976;0.0410202215;0.0410288318;-0.0404187875;0.0405969878;-0.0051052449;0.0059370636;-2368.3035902951;2368.3035902951;-2368.8007070168;2368.8007070168;2368.3035902951;2368.8007070168;0.9931669954;-18.1292067889;0.9999997335;-16.9923631862;
46.0737279994;0.9999997335;7.0596979706;1.5937058300;0.0705969797;0.0159370583;0.0000000000;0.0000000000;0.0404187877;0.0051052450;0.0199999948;0.0049999974;0.0099999974;0.0049999974;0.0410202214;0.0410288317;-0.0404187874;0.0405969877;-0.0051052449;0.0059370636;-2368.3035873637;2368.3035873637;-2368.8007040846;2368.8007040846;2368.3035873637;2368.8007040846;0.9931669954;5.7753730237;0.9999997335;6.9122166246;
46.0770457594;0.9999997337;7.0596979809;1.5937058248;0.0705969798;0.0159370582;0.0000000000;0.0000000000;0.0404187885;0.0051052452;0.0199999951;0.0049999976;0.0099999976;0.0049999976;0.0410202215;0.0410288318;-0.0404187875;0.0405969878;-0.0051052449;0.0059370636;-2368.3035903002;2368.3035903002;-2368.8007070219;2368.8007070219;2368.3035903002;2368.8007070219;0.9931669956;17.7276599375;0.9999997337;18.8645035401;
46.0836812794;0.9999997337;7.0596979716;1.5937058304;0.0705969797;0.0159370583;0.0000000000;0.0000000000;0.0404187877;0.0051052450;0.0199999948;0.0049999974;0.0099999974;0.0049999974;0.0410202214;0.0410288317;-0.0404187874;0.0405969877;-0.0051052449;0.0059370636;-2368.3035873687;2368.3035873687;-2368.8007040898;2368.8007040898;2368.3035873687;2368.8007040898;0.9931669956;41.6322278618;0.9999997337;42.7690714626;
46.0869990394;0.9999997338;7.0596979818;1.5937058252;0.0705969798;0.0159370583;0.0000000000;0.0000000000;0.0404187885;0.0051052452;0.0199999951;0.0049999976;0.0099999976;0.0049999976;0.0410202215;0.0410288318;-0.0404187875;0.0405969878;-0.0051052449;0.0059370636;-2368.3035903053;2368.3035903053;-2368.8007070270;2368.8007070270;2368.3035903053;2368.8007070270;0.9931669957;53.5845088330;0.9999997338;54.7213524355;
46.0936345594;0.9999997338;7.0596979726;1.5937058308;0.0705969797;0.0159370583;0.0000000000;0.0000000000;0.0404187877;0.0051052450;0.0199999948;0.0049999974;0.0099999974;0.0049999974;0.0410202214;0.0410288317;-0.0404187874;0.0405969877;-0.0051052449;0.0059370636;-2368.3035873738;2368.3035873738;-2368.8007040949;2368.8007040949;2368.3035873738;2368.8007040949;0.9931669957;77.4890648752;0.9999997338;78.6259084758;
46.0969523194;0.9999997339;7.0596979828;1.5937058256;0.0705969798;0.0159370583;0.0000000000;0.0000000000;0.0404187885;0.0051052452;0.0199999951;0.0049999976;0.0099999976;0.0049999976;0.0410202215;0.0410288318;-0.0404187875;0.0405969878;-0.0051052449;0.0059370636;-2368.3035903104;2368.3035903104;-2368.8007070322;2368.8007070322;2368.3035903104;2368.8007070322;0.9931669958;89.4413399068;0.9999997339;90.5781835091;
46.1035878394;0.9999997339;7.0596979735;1.5937058312;0.0705969797;0.0159370583;0.0000000000;0.0000000000;0.0404187877;0.0051052450;0.0199999948;0.0049999974;0.0099999974;0.0049999974;0.0410202214;0.0410288317;-0.0404187874;0.0405969877;-0.0051052449;0.0059370636;-2368.3035873790;2368.3035873790;-2368.8007041001;2368.8007041001;2368.3035873790;2368.8007041001;0.9931669958;113.3458840729;0.9999997339;114.4827276734;
46.1069055994;0.9999997341;7.0596979838;1.5937058260;0.0705969798;0.0159370583;0.0000000000;0.0000000000;0.0404187885;0.0051052452;0.0199999951;0.0049999976;0.0099999976;0.0049999976;0.0410202215;0.0410288318;-0.0404187875;0.0405969878;-0.0051052449;0.0059370636;-2368.3035903154;2368.3035903154;-2368.8007070373;2368.8007070373;2368.3035903154;2368.8007070373;0.9931669960;125.2981531680;0.9999997341;126.4349967701;
46.1135411194;0.9999997341;7.0596979745;1.5937058316;0.0705969797;0.0159370583;0.0000000000;0.0000000000;0.0404187877;0.0051052450;0.0199999948;0.0049999974;0.0099999974;0.0049999974;0.0410202214;0.0410288317;-0.0404187874;0.0405969877;-0.0051052449;0.0059370636;-2368.3035873840;2368.3035873840;-2368.8007041052;2368.8007041052;2368.3035873840;2368.8007041052;0.9931669960;149.2026854640;0.9999997341;150.3395290644;
46.1168588794;0.9999997342;7.0596979847;1.5937058264;0.0705969798;0.0159370583;0.0000000000;0.0000000000;0.0404187885;0.0051052452;0.0199999951;0.0049999976;0.0099999976;0.0049999976;0.0410202215;0.0410288318;-0.0404187875;0.0405969878;-0.0051052449;0.0059370636;-2368.3035903205;2368.3035903205;-2368.8007070424;2368.8007070424;2368.3035903205;2368.8007070424;0.9931669961;161.1549486256;0.9999997342;162.2917922276;
46.1234943994;0.9999997342;7.0596979754;1.5937058321;0.0705969798;0.0159370583;0.0000000000;0.0000000000;0.0404187877;0.0051052450;0.0199999948;0.0049999974;0.0099999974;0.0049999974;0.0410202214;0.0410288317;-0.0404187874;0.0405969877;-0.0051052449;0.0059370636;-2368.3035873891;2368.3035873891;-2368.8007041103;2368.8007041103;2368.3035873891;2368.8007041103;0.9931669961;-174.9405309423;0.9999997342;-173.8036873421;
46.1268121594;0.9999997343;7.0596979857;1.5937058269;0.0705969799;0.0159370583;0.0000000000;0.0000000000;0.0404187885;0.0051052452;0.0199999951;0.0049999976;0.0099999976;0.0049999976;0.0410202215;0.0410288318;-0.0404187875;0.0405969878;-0.0051052449;0.0059370636;-2368.3035903256;2368.3035903256;-2368.8007070476;2368.8007070476;2368.3035903256;2368.8007070476;0.9931669962;-162.9882737112;0.9999997343;-161.8514301093;
46.1334476794;0.9999997343;7.0596979764;1.5937058325;0.0705969798;0.0159370583;0.0000000000;0.0000000000;0.0404187877;0.0051052450;0.0199999948;0.0049999974;0.0099999974;0.0049999974;0.0410202214;0.0410288317;-0.0404187874;0.0405969877;-0.0051052449;0.0059370636;-2368.3035873942;2368.3035873942;-2368.8007041155;2368.8007041155;2368.3035873942;2368.8007041155;0.9931669962;-139.0837651370;0.9999997343;-137.9469215369;
46.1367654394;0.9999997345;7.0596979866;1.5937058273;0.0705969799;0.0159370583;0.0000000000;0.0000000000;0.0404187885;0.0051052452;0.0199999951;0.0049999976;0.0099999976;0.0049999976;0.0410202215;0.0410288318;-0.0404187875;0.0405969878;-0.0051052449;0.0059370636;-2368.3035903307;2368.3035903307;-2368.8007070527;2368.8007070527;2368.3035903307;2368.8007070527;0.9931669964;-127.1315138333;0.9999997345;-125.9946702316;
46.1434009594;0.9999997345;7.0596979774;1.5937058329;0.0705969798;0.0159370583;0.0000000000;0.0000000000;0.0404187877;0.0051052450;0.0199999948;0.0049999974;0.0099999974;0.0049999974;0.0410202214;0.0410288317;-0.0404187874;0.0405969877;-0.0051052449;0.0059370636;-2368.3035873993;2368.3035873993;-2368.8007041206;2368.8007041206;2368.3035873993;2368.8007041206;0.9931669964;-103.2270171109;0.9999997345;-102.0901735110;
46.1467187194;0.9999997346;7.0596979876;1.5937058277;0.0705969799;0.0159370583;0.0000000000;0.0000000000;0.0404187885;0.0051052452;0.0199999951;0.0049999976;0.0099999976;0.0049999976;0.0410202215;0.0410288318;-0.0404187875;0.0405969878;-0.0051052449;0.0059370636;-2368.3035903357;2368.3035903357;-2368.8007070578;2368.8007070578;2368.3035903357;2368.8007070578;0.9931669965;-91.2747717316;0.9999997346;-90.1379281301;
46.1533542394;0.9999997346;7.0596979783;1.5937058333;0.0705969798;0.0159370583;0.0000000000;0.0000000000;0.0404187877;0.0051052450;0.0199999948;0.0049999974;0.0099999974;0.0049999974;0.0410202214;0.0410288317;-0.0404187874;0.0405969878;-0.0051052449;0.0059370636;-2368.3035874043;2368.3035874043;-2368.8007041258;2368.8007041258;2368.3035874043;2368.8007041258;0.9931669965;-67.3702868550;0.9999997346;-66.2334432553;
46.1566719994;0.9999997348;7.0596979886;1.5937058281;0.0705969799;0.0159370583;0.0000000000;0.0000000000;0.0404187885;0.0051052452;0.0199999951;0.0049999976;0.0099999976;0.0049999976;0.0410202215;0.0410288318;-0.0404187875;0.0405969878;-0.0051052449;0.0059370636;-2368.3035903408;2368.3035903408;-2368.8007070629;2368.8007070629;2368.3035903408;2368.8007070629;0.9931669967;-55.4180473971;0.9999997348;-54.2812037957;
46.1633075194;0.9999997347;7.0596979793;1.5937058337;0.0705969798;0.0159370583;0.0000000000;0.0000000000;0.0404187877;0.0051052450;0.0199999948;0.0049999974;0.0099999974;0.0049999974;0.0410202214;0.0410288317;-0.0404187874;0.0405969878;-0.0051052449;0.0059370636;-2368.3035874094;2368.3035874094;-2368.8007041309;2368.8007041309;2368.3035874094;2368.8007041309;0.9931669966;-31.5135743602;0.9999997347;-30.3767307607;
46.1666252794;0.9999997349;7.0596979895;1.5937058285;0.0705969799;0.0159370583;0.0000000000;0.0000000000;0.0404187885;0.0051052452;0.0199999951;0.0049999976;0.0099999976;0.0049999976;0.0410202215;0.0410288318;-0.0404187875;0.0405969878;-0.0051052449;0.0059370636;-2368.3035903458;2368.3035903458;-2368.8007070680;2368.8007070680;2368.3035903458;2368.8007070680;0.9931669968;-19.5613408206;0.9999997349;-18.4244972194;
46.1732607994;0.9999997349;7.0596979802;1.5937058341;0.0705969798;0.0159370583;0.0000000000;0.0000000000;0.0404187877;0.0051052450;0.0199999948;0.0049999974;0.0099999974;0.0049999974;0.0410202214;0.0410288317;-0.0404187875;0.0405969878;-0.0051052449;0.0059370636;-2368.3035874145;2368.3035874145;-2368.8007041360;2368.8007041360;2368.3035874145;2368.8007041360;0.9931669968;4.3431203826;0.9999997349;5.4799639820;
46.1765785594;0.9999997350;7.0596979905;1.5937058289;0.0705969799;0.0159370583;0.0000000000;0.0000000000;0.0404187886;0.0051052452;0.0199999952;0.0049999976;0.0099999976;0.0049999976;0.0410202215;0.0410288318;-0.0404187875;0.0405969878;-0.0051052449;0.0059370636;-2368.3035903509;2368.3035903509;-2368.8007070731;2368.8007070731;2368.3035903509;2368.8007070731;0.9931669969;16.2953480069;0.9999997350;17.4321916079;
46.1832140794;0.9999997350;7.0596979812;1.5937058345;0.0705969798;0.0159370583;0.0000000000;0.0000000000;0.0404187877;0.0051052450;0.0199999948;0.0049999974;0.0099999974;0.0049999974;0.0410202214;0.0410288317;-0.0404187875;0.0405969878;-0.0051052449;0.0059370636;-2368.3035874196;2368.3035874196;-2368.8007041412;2368.8007041412;2368.3035874196;2368.8007041412;0.9931669969;40.1997973824;0.9999997350;41.3366409817;
46.1865318394;0.9999997352;7.0596979914;1.5937058293;0.0705969799;0.0159370583;0.0000000000;0.0000000000;0.0404187886;0.0051052452;0.0199999952;0.0049999976;0.0099999976;0.0049999976;0.0410202215;0.0410288318;-0.0404187875;0.0405969878;-0.0051052449;0.0059370636;-2368.3035903559;2368.3035903559;-2368.8007070783;2368.8007070783;2368.3035903559;2368.8007070783;0.9931669971;52.1520190944;0.9999997352;53.2888626953;
46.1931673594;0.9999997352;7.0596979822;1.5937058349;0.0705969798;0.0159370583;0.0000000000;0.0000000000;0.0404187877;0.0051052450;0.0199999948;0.0049999974;0.0099999974;0.0049999974;0.0410202214;0.0410288317;-0.0404187875;0.0405969878;-0.0051052449;0.0059370636;-2368.3035874246;2368.3035874246;-2368.8007041463;2368.8007041463;2368.3035874246;2368.8007041463;0.9931669970;76.0564566484;0.9999997352;77.1933002475;
46.1964851194;0.9999997353;7.0596979924;1.5937058297;0.0705969799;0.0159370583;0.0000000000;0.0000000000;0.0404187886;0.0051052452;0.0199999952;0.0049999976;0.0099999976;0.0049999976;0.0410202215;0.0410288318;-0.0404187875;0.0405969878;-0.0051052449;0.0059370636;-2368.3035903610;2368.3035903610;-2368.8007070834;2368.8007070834;2368.3035903610;2368.8007070834;0.9931669972;88.0086724511;0.9999997353;89.1455160518;
46.2031206394;0.9999997353;7.0596979831;1.5937058353;0.0705969798;0.0159370584;0.0000000000;0.0000000000;0.0404187877;0.0051052450;0.0199999948;0.0049999974;0.0099999974;0.0049999974;0.0410202214;0.0410288317;-0.0404187875;0.0405969878;-0.0051052449;0.0059370636;-2368.3035874297;2368.3035874297;-2368.8007041514;2368.8007041514;2368.3035874297;2368.8007041514;0.9931669972;111.9130981896;0.9999997353;113.0499417885;
46.2064383994;0.9999997354;7.0596979933;1.5937058301;0.0705969799;0.0159370583;0.0000000000;0.0000000000;0.0404187886;0.0051052452;0.0199999952;0.0049999976;0.0099999976;0.0049999976;0.0410202215;0.0410288318;-0.0404187875;0.0405969878;-0.0051052449;0.0059370636;-2368.3035903660;2368.3035903660;-2368.8007070885;2368.8007070885;2368.3035903660;2368.8007070885;0.9931669973;123.8653080861;0.9999997354;125.0021516866;
46.2130739194;0.9999997354;7.0596979841;1.5937058357;0.0705969798;0.0159370584;0.0000000000;0.0000000000;0.0404187878;0.0051052450;0.0199999948;0.0049999974;0.0099999974;0.0049999974;0.0410202214;0.0410288317;-0.0404187875;0.0405969878;-0.0051052449;0.0059370637;-2368.3035874347;2368.3035874347;-2368.8007041565;2368.8007041565;2368.3035874347;2368.8007041565;0.9931669973;147.7697220151;0.9999997354;148.9065656138;
46.2163916794;0.9999997356;7.0596979943;1.5937058306;0.0705969799;0.0159370583;0.0000000000;0.0000000000;0.0404187886;0.0051052452;0.0199999952;0.0049999976;0.0099999976;0.0049999976;0.0410202215;0.0410288318;-0.0404187875;0.0405969878;-0.0051052449;0.0059370636;-2368.3035903711;2368.3035903711;-2368.8007070936;2368.8007070936;2368.3035903711;2368.8007070936;0.9931669975;159.7219260083;0.9999997356;160.8587696087;
46.2230271994;0.9999997356;7.0596979850;1.5937058362;0.0705969799;0.0159370584;0.0000000000;0.0000000000;0.0404187878;0.0051052450;0.0199999948;0.0049999974;0.0099999974;0.0049999974;0.0410202214;0.0410288317;-0.0404187875;0.0405969878;-0.0051052449;0.0059370637;-2368.3035874398;2368.3035874398;-2368.8007041616;2368.8007041616;2368.3035874398;2368.8007041616;0.9931669974;-176.3736718661;0.9999997356;-175.2368282675;
46.2263449594;0.9999997357;7.0596979953;1.5937058310;0.0705969800;0.0159370583;0.0000000000;0.0000000000;0.0404187886;0.0051052452;0.0199999952;0.0049999976;0.0099999976;0.0049999976;0.0410202215;0.0410288318;-0.0404187875;0.0405969879;-0.0051052449;0.0059370636;-2368.3035903761;2368.3035903761;-2368.8007070987;2368.8007070987;2368.3035903761;2368.8007070987;0.9931669976;-164.4214737732;0.9999997357;-163.2846301729;
46.2329804794;0.9999997357;7.0596979860;1.5937058366;0.0705969799;0.0159370584;0.0000000000;0.0000000000;0.0404187878;0.0051052450;0.0199999948;0.0049999974;0.0099999974;0.0049999974;0.0410202214;0.0410288317;-0.0404187875;0.0405969878;-0.0051052449;0.0059370637;-2368.3035874449;2368.3035874449;-2368.8007041667;2368.8007041667;2368.3035874449;2368.8007041667;0.9931669976;-140.5170834450;0.9999997357;-139.3802398465;
46.2362982394;0.9999997358;7.0596979962;1.5937058314;0.0705969800;0.0159370583;0.0000000000;0.0000000000;0.0404187886;0.0051052452;0.0199999952;0.0049999976;0.0099999976;0.0049999976;0.0410202215;0.0410288318;-0.0404187875;0.0405969879;-0.0051052449;0.0059370636;-2368.3035903811;2368.3035903811;-2368.8007071037;2368.8007071037;2368.3035903811;2368.8007071037;0.9931669977;-128.5648912492;0.9999997358;-127.4280476491;
46.2429337594;0.9999997358;7.0596979869;1.5937058370;0.0705969799;0.0159370584;0.0000000000;0.0000000000;0.0404187878;0.0051052450;0.0199999948;0.0049999974;0.0099999974;0.0049999974;0.0410202214;0.0410288317;-0.0404187875;0.0405969878;-0.0051052449;0.0059370637;-2368.3035874499;2368.3035874499;-2368.8007041719;2368.8007041719;2368.3035874499;2368.8007041719;0.9931669977;-104.6605127124;0.9999997358;-103.5236691141;
