time;Generator_generator_UPu;Generator_generator_running;Generator_generator_QGenPu;Generator_generator_PGenPu;Generator_generator_omegaRefPu;Load_load_running;Load_load_switchOffSignal2;Load_load_PPu;Load_load_QPu;Load_load_UPu;Load2_load_running;Load2_load_switchOffSignal2;Load2_load_PPu;Load2_load_QPu;Load2_load_UPu;
1115.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1116.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1117.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1118.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1119.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1120.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1121.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1122.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1123.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1124.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1125.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1126.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1127.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1128.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1129.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1130.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1131.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1132.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1133.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1134.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1135.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1136.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1137.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1138.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1139.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1140.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1141.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1142.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1143.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1144.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1145.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1146.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1147.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1148.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1149.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1150.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1151.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1152.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1153.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1154.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1155.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1156.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1157.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1158.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1159.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1160.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1161.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1162.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1163.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1164.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1165.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1166.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1167.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1168.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1169.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1170.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1171.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1172.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1173.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1174.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1175.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1176.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1177.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1178.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1179.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1180.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1181.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1182.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1183.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1184.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1185.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1186.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1187.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1188.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1189.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1190.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1191.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1192.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1193.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1194.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1195.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1196.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1197.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1198.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1199.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1200.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1201.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1202.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1203.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1204.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1205.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1206.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1207.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1208.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1209.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1210.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1211.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1212.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1213.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1214.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1215.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1216.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1217.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1218.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1219.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1220.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1221.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1222.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1223.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1224.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1225.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1226.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1227.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1228.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1229.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1230.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1231.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1232.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1233.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1234.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1235.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1236.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1237.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1238.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1239.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1240.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1241.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1242.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1243.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1244.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1245.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1246.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1247.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1248.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1249.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1250.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1251.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1252.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1253.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1254.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1255.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1256.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1257.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1258.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1259.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1260.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1261.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1262.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1263.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1264.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1265.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1266.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1267.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1268.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1269.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1270.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1271.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1272.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1273.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1274.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1275.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1276.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1277.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
1278.000000;1.005107;1.000000;0.300000;0.800000;1.000000;-1.000000;1.000000;0.000000;0.000000;0.000000;1.000000;-1.000000;0.200001;0.100001;1.005107;
