time;Generator_generator_UPu;Generator_generator_running;Generator_generator_QGenPu;Generator_generator_PGenPu;Generator_generator_omegaRefPu;NETWORK_Load_P;NETWORK_Load_Q;Load2_load_PPu;Load2_load_QPu;Load2_load_zP;Load2_load_zQ;Load2_load_zPRaw;Load2_load_zQRaw;NETWORK_line1_P1;NETWORK_line1_Q1;NETWORK_line1_P2;NETWORK_line1_Q2;NETWORK_VL1_BUS1_U;NETWORK_VL1_BUS1_phi;NETWORK_VL2_BUS1_U;NETWORK_VL2_BUS1_phi;NETWORK_Load3_P;NETWORK_Load3_Q;NETWORK_Load3_state;
1591.000000;1.410454;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272622;0.185802;0.967579;0.936173;0.967579;0.936173;-0.438846;-0.008870;0.477378;0.394198;1.000000;0.000000;1.410454;38.390505;0.050000;0.020000;2.000000;
1592.000000;1.410455;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272621;0.185801;0.967577;0.936169;0.967577;0.936169;-0.438846;-0.008870;0.477379;0.394199;1.000000;0.000000;1.410455;38.390534;0.050000;0.020000;2.000000;
1593.000000;1.410455;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272621;0.185801;0.967575;0.936166;0.967575;0.936166;-0.438846;-0.008870;0.477379;0.394199;1.000000;0.000000;1.410455;38.390562;0.050000;0.020000;2.000000;
1594.000000;1.410455;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272620;0.185800;0.967574;0.936163;0.967574;0.936163;-0.438847;-0.008870;0.477380;0.394200;1.000000;0.000000;1.410455;38.390591;0.050000;0.020000;2.000000;
1595.000000;1.410456;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272620;0.185800;0.967572;0.936160;0.967572;0.936160;-0.438847;-0.008869;0.477380;0.394200;1.000000;0.000000;1.410456;38.390619;0.050000;0.020000;2.000000;
1596.000000;1.410456;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272619;0.185799;0.967570;0.936157;0.967570;0.936157;-0.438847;-0.008869;0.477381;0.394201;1.000000;0.000000;1.410456;38.390647;0.050000;0.020000;2.000000;
1597.000000;1.410456;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272619;0.185799;0.967568;0.936154;0.967568;0.936154;-0.438848;-0.008869;0.477381;0.394201;1.000000;0.000000;1.410456;38.390674;0.050000;0.020000;2.000000;
1598.000000;1.410457;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272618;0.185798;0.967567;0.936151;0.967567;0.936151;-0.438848;-0.008869;0.477382;0.394202;1.000000;0.000000;1.410457;38.390702;0.050000;0.020000;2.000000;
1599.000000;1.410457;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272618;0.185798;0.967565;0.936148;0.967565;0.936148;-0.438849;-0.008869;0.477382;0.394202;1.000000;0.000000;1.410457;38.390729;0.050000;0.020000;2.000000;
1600.000000;1.410457;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272618;0.185797;0.967563;0.936145;0.967563;0.936145;-0.438849;-0.008869;0.477382;0.394203;1.000000;0.000000;1.410457;38.390756;0.050000;0.020000;2.000000;
1601.000000;1.410458;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272617;0.185797;0.967561;0.936142;0.967561;0.936142;-0.438849;-0.008869;0.477383;0.394203;1.000000;0.000000;1.410458;38.390782;0.050000;0.020000;2.000000;
1602.000000;1.410458;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272617;0.185796;0.967560;0.936139;0.967560;0.936139;-0.438850;-0.008869;0.477383;0.394204;1.000000;0.000000;1.410458;38.390809;0.050000;0.020000;2.000000;
1603.000000;1.410458;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272616;0.185796;0.967558;0.936136;0.967558;0.936136;-0.438850;-0.008869;0.477384;0.394204;1.000000;0.000000;1.410458;38.390835;0.050000;0.020000;2.000000;
1604.000000;1.410459;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272616;0.185795;0.967557;0.936133;0.967557;0.936133;-0.438850;-0.008868;0.477384;0.394205;1.000000;0.000000;1.410459;38.390860;0.050000;0.020000;2.000000;
1605.000000;1.410459;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272616;0.185795;0.967555;0.936130;0.967555;0.936130;-0.438851;-0.008868;0.477384;0.394205;1.000000;0.000000;1.410459;38.390886;0.050000;0.020000;2.000000;
1606.000000;1.410459;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272615;0.185794;0.967553;0.936127;0.967553;0.936127;-0.438851;-0.008868;0.477385;0.394206;1.000000;0.000000;1.410459;38.390911;0.050000;0.020000;2.000000;
1607.000000;1.410460;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272615;0.185794;0.967552;0.936124;0.967552;0.936124;-0.438851;-0.008868;0.477385;0.394206;1.000000;0.000000;1.410460;38.390936;0.050000;0.020000;2.000000;
1608.000000;1.410460;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272615;0.185793;0.967550;0.936122;0.967550;0.936122;-0.438852;-0.008868;0.477385;0.394207;1.000000;0.000000;1.410460;38.390961;0.050000;0.020000;2.000000;
1609.000000;1.410460;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272614;0.185793;0.967549;0.936119;0.967549;0.936119;-0.438852;-0.008868;0.477386;0.394207;1.000000;0.000000;1.410460;38.390986;0.050000;0.020000;2.000000;
1610.000000;1.410460;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272614;0.185792;0.967547;0.936116;0.967547;0.936116;-0.438852;-0.008868;0.477386;0.394208;1.000000;0.000000;1.410460;38.391010;0.050000;0.020000;2.000000;
1611.000000;1.410461;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272613;0.185792;0.967546;0.936114;0.967546;0.936114;-0.438853;-0.008868;0.477387;0.394208;1.000000;0.000000;1.410461;38.391034;0.050000;0.020000;2.000000;
1612.000000;1.410461;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272613;0.185791;0.967544;0.936111;0.967544;0.936111;-0.438853;-0.008868;0.477387;0.394209;1.000000;0.000000;1.410461;38.391058;0.050000;0.020000;2.000000;
1613.000000;1.410461;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272613;0.185791;0.967543;0.936108;0.967543;0.936108;-0.438853;-0.008868;0.477387;0.394209;1.000000;0.000000;1.410461;38.391082;0.050000;0.020000;2.000000;
1614.000000;1.410462;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272612;0.185791;0.967541;0.936106;0.967541;0.936106;-0.438854;-0.008867;0.477388;0.394210;1.000000;0.000000;1.410462;38.391105;0.050000;0.020000;2.000000;
1615.000000;1.410462;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272612;0.185790;0.967540;0.936103;0.967540;0.936103;-0.438854;-0.008867;0.477388;0.394210;1.000000;0.000000;1.410462;38.391128;0.050000;0.020000;2.000000;
1616.000000;1.410462;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272612;0.185790;0.967538;0.936101;0.967538;0.936101;-0.438854;-0.008867;0.477388;0.394210;1.000000;0.000000;1.410462;38.391151;0.050000;0.020000;2.000000;
1617.000000;1.410463;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272611;0.185789;0.967537;0.936098;0.967537;0.936098;-0.438854;-0.008867;0.477389;0.394211;1.000000;0.000000;1.410463;38.391174;0.050000;0.020000;2.000000;
1618.000000;1.410463;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272611;0.185789;0.967535;0.936096;0.967535;0.936096;-0.438855;-0.008867;0.477389;0.394211;1.000000;0.000000;1.410463;38.391197;0.050000;0.020000;2.000000;
1619.000000;1.410463;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272611;0.185788;0.967534;0.936093;0.967534;0.936093;-0.438855;-0.008867;0.477389;0.394212;1.000000;0.000000;1.410463;38.391219;0.050000;0.020000;2.000000;
1620.000000;1.410463;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272610;0.185788;0.967532;0.936091;0.967532;0.936091;-0.438855;-0.008867;0.477390;0.394212;1.000000;0.000000;1.410463;38.391241;0.050000;0.020000;2.000000;
1621.000000;1.410464;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272610;0.185788;0.967531;0.936088;0.967531;0.936088;-0.438856;-0.008867;0.477390;0.394212;1.000000;0.000000;1.410464;38.391263;0.050000;0.020000;2.000000;
1622.000000;1.410464;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272610;0.185787;0.967530;0.936086;0.967530;0.936086;-0.438856;-0.008867;0.477390;0.394213;1.000000;0.000000;1.410464;38.391285;0.050000;0.020000;2.000000;
1623.000000;1.410464;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272609;0.185787;0.967528;0.936083;0.967528;0.936083;-0.438856;-0.008867;0.477391;0.394213;1.000000;0.000000;1.410464;38.391306;0.050000;0.020000;2.000000;
1624.000000;1.410464;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272609;0.185786;0.967527;0.936081;0.967527;0.936081;-0.438856;-0.008867;0.477391;0.394214;1.000000;0.000000;1.410464;38.391328;0.050000;0.020000;2.000000;
1625.000000;1.410465;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272609;0.185786;0.967526;0.936079;0.967526;0.936079;-0.438857;-0.008866;0.477391;0.394214;1.000000;0.000000;1.410465;38.391349;0.050000;0.020000;2.000000;
1626.000000;1.410465;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272608;0.185786;0.967524;0.936076;0.967524;0.936076;-0.438857;-0.008866;0.477392;0.394214;1.000000;0.000000;1.410465;38.391369;0.050000;0.020000;2.000000;
1627.000000;1.410465;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272608;0.185785;0.967523;0.936074;0.967523;0.936074;-0.438857;-0.008866;0.477392;0.394215;1.000000;0.000000;1.410465;38.391390;0.050000;0.020000;2.000000;
1628.000000;1.410465;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272608;0.185785;0.967522;0.936072;0.967522;0.936072;-0.438858;-0.008866;0.477392;0.394215;1.000000;0.000000;1.410465;38.391411;0.050000;0.020000;2.000000;
1629.000000;1.410466;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272607;0.185784;0.967521;0.936070;0.967521;0.936070;-0.438858;-0.008866;0.477393;0.394216;1.000000;0.000000;1.410466;38.391431;0.050000;0.020000;2.000000;
1630.000000;1.410466;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272607;0.185784;0.967519;0.936067;0.967519;0.936067;-0.438858;-0.008866;0.477393;0.394216;1.000000;0.000000;1.410466;38.391451;0.050000;0.020000;2.000000;
1631.000000;1.410466;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272607;0.185784;0.967518;0.936065;0.967518;0.936065;-0.438858;-0.008866;0.477393;0.394216;1.000000;0.000000;1.410466;38.391471;0.050000;0.020000;2.000000;
1632.000000;1.410466;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272606;0.185783;0.967517;0.936063;0.967517;0.936063;-0.438859;-0.008866;0.477394;0.394217;1.000000;0.000000;1.410466;38.391491;0.050000;0.020000;2.000000;
1633.000000;1.410467;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272606;0.185783;0.967516;0.936061;0.967516;0.936061;-0.438859;-0.008866;0.477394;0.394217;1.000000;0.000000;1.410467;38.391510;0.050000;0.020000;2.000000;
1634.000000;1.410467;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272606;0.185783;0.967514;0.936059;0.967514;0.936059;-0.438859;-0.008866;0.477394;0.394217;1.000000;0.000000;1.410467;38.391529;0.050000;0.020000;2.000000;
1635.000000;1.410467;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272605;0.185782;0.967513;0.936057;0.967513;0.936057;-0.438859;-0.008866;0.477395;0.394218;1.000000;0.000000;1.410467;38.391549;0.050000;0.020000;2.000000;
1636.000000;1.410467;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272605;0.185782;0.967512;0.936055;0.967512;0.936055;-0.438860;-0.008866;0.477395;0.394218;1.000000;0.000000;1.410467;38.391568;0.050000;0.020000;2.000000;
1637.000000;1.410468;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272605;0.185782;0.967511;0.936053;0.967511;0.936053;-0.438860;-0.008865;0.477395;0.394218;1.000000;0.000000;1.410468;38.391586;0.050000;0.020000;2.000000;
1638.000000;1.410468;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272605;0.185781;0.967510;0.936050;0.967510;0.936050;-0.438860;-0.008865;0.477395;0.394219;1.000000;0.000000;1.410468;38.391605;0.050000;0.020000;2.000000;
1639.000000;1.410468;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272604;0.185781;0.967508;0.936048;0.967508;0.936048;-0.438860;-0.008865;0.477396;0.394219;1.000000;0.000000;1.410468;38.391623;0.050000;0.020000;2.000000;
1640.000000;1.410468;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272604;0.185780;0.967507;0.936046;0.967507;0.936046;-0.438861;-0.008865;0.477396;0.394220;1.000000;0.000000;1.410468;38.391642;0.050000;0.020000;2.000000;
1641.000000;1.410469;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272604;0.185780;0.967506;0.936044;0.967506;0.936044;-0.438861;-0.008865;0.477396;0.394220;1.000000;0.000000;1.410469;38.391660;0.050000;0.020000;2.000000;
1642.000000;1.410469;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272604;0.185780;0.967505;0.936043;0.967505;0.936043;-0.438861;-0.008865;0.477396;0.394220;1.000000;0.000000;1.410469;38.391678;0.050000;0.020000;2.000000;
1643.000000;1.410469;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272603;0.185779;0.967504;0.936041;0.967504;0.936041;-0.438861;-0.008865;0.477397;0.394221;1.000000;0.000000;1.410469;38.391695;0.050000;0.020000;2.000000;
1644.000000;1.410469;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272603;0.185779;0.967503;0.936039;0.967503;0.936039;-0.438861;-0.008865;0.477397;0.394221;1.000000;0.000000;1.410469;38.391713;0.050000;0.020000;2.000000;
1645.000000;1.410469;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272603;0.185779;0.967502;0.936037;0.967502;0.936037;-0.438862;-0.008865;0.477397;0.394221;1.000000;0.000000;1.410469;38.391730;0.050000;0.020000;2.000000;
1646.000000;1.410470;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272602;0.185779;0.967501;0.936035;0.967501;0.936035;-0.438862;-0.008865;0.477398;0.394221;1.000000;0.000000;1.410470;38.391747;0.050000;0.020000;2.000000;
1647.000000;1.410470;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272602;0.185778;0.967500;0.936033;0.967500;0.936033;-0.438862;-0.008865;0.477398;0.394222;1.000000;0.000000;1.410470;38.391764;0.050000;0.020000;2.000000;
1648.000000;1.410470;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272602;0.185778;0.967499;0.936031;0.967499;0.936031;-0.438862;-0.008865;0.477398;0.394222;1.000000;0.000000;1.410470;38.391781;0.050000;0.020000;2.000000;
1649.000000;1.410470;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272602;0.185778;0.967498;0.936029;0.967498;0.936029;-0.438863;-0.008865;0.477398;0.394222;1.000000;0.000000;1.410470;38.391798;0.050000;0.020000;2.000000;
1650.000000;1.410470;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272601;0.185777;0.967496;0.936027;0.967496;0.936027;-0.438863;-0.008865;0.477399;0.394223;1.000000;0.000000;1.410470;38.391815;0.050000;0.020000;2.000000;
1651.000000;1.410471;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272601;0.185777;0.967495;0.936026;0.967495;0.936026;-0.438863;-0.008864;0.477399;0.394223;1.000000;0.000000;1.410471;38.391831;0.050000;0.020000;2.000000;
1652.000000;1.410471;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272601;0.185777;0.967494;0.936024;0.967494;0.936024;-0.438863;-0.008864;0.477399;0.394223;1.000000;0.000000;1.410471;38.391847;0.050000;0.020000;2.000000;
1653.000000;1.410471;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272601;0.185776;0.967493;0.936022;0.967493;0.936022;-0.438863;-0.008864;0.477399;0.394224;1.000000;0.000000;1.410471;38.391863;0.050000;0.020000;2.000000;
1654.000000;1.410471;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272600;0.185776;0.967492;0.936020;0.967492;0.936020;-0.438864;-0.008864;0.477400;0.394224;1.000000;0.000000;1.410471;38.391879;0.050000;0.020000;2.000000;
1655.000000;1.410471;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272600;0.185776;0.967491;0.936019;0.967491;0.936019;-0.438864;-0.008864;0.477400;0.394224;1.000000;0.000000;1.410471;38.391895;0.050000;0.020000;2.000000;
1656.000000;1.410472;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272600;0.185776;0.967490;0.936017;0.967490;0.936017;-0.438864;-0.008864;0.477400;0.394225;1.000000;0.000000;1.410472;38.391911;0.050000;0.020000;2.000000;
1657.000000;1.410472;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272600;0.185775;0.967490;0.936015;0.967490;0.936015;-0.438864;-0.008864;0.477400;0.394225;1.000000;0.000000;1.410472;38.391926;0.050000;0.020000;2.000000;
1658.000000;1.410472;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272599;0.185775;0.967489;0.936014;0.967489;0.936014;-0.438864;-0.008864;0.477401;0.394225;1.000000;0.000000;1.410472;38.391941;0.050000;0.020000;2.000000;
1659.000000;1.410472;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272599;0.185775;0.967488;0.936012;0.967488;0.936012;-0.438865;-0.008864;0.477401;0.394225;1.000000;0.000000;1.410472;38.391957;0.050000;0.020000;2.000000;
1660.000000;1.410472;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272599;0.185774;0.967487;0.936010;0.967487;0.936010;-0.438865;-0.008864;0.477401;0.394226;1.000000;0.000000;1.410472;38.391972;0.050000;0.020000;2.000000;
1661.000000;1.410472;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272599;0.185774;0.967486;0.936009;0.967486;0.936009;-0.438865;-0.008864;0.477401;0.394226;1.000000;0.000000;1.410472;38.391987;0.050000;0.020000;2.000000;
1662.000000;1.410473;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272599;0.185774;0.967485;0.936007;0.967485;0.936007;-0.438865;-0.008864;0.477401;0.394226;1.000000;0.000000;1.410473;38.392001;0.050000;0.020000;2.000000;
1663.000000;1.410473;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272598;0.185774;0.967484;0.936006;0.967484;0.936006;-0.438865;-0.008864;0.477402;0.394226;1.000000;0.000000;1.410473;38.392016;0.050000;0.020000;2.000000;
1664.000000;1.410473;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272598;0.185773;0.967483;0.936004;0.967483;0.936004;-0.438866;-0.008864;0.477402;0.394227;1.000000;0.000000;1.410473;38.392030;0.050000;0.020000;2.000000;
1665.000000;1.410473;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272598;0.185773;0.967482;0.936002;0.967482;0.936002;-0.438866;-0.008864;0.477402;0.394227;1.000000;0.000000;1.410473;38.392045;0.050000;0.020000;2.000000;
1666.000000;1.410473;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272598;0.185773;0.967481;0.936001;0.967481;0.936001;-0.438866;-0.008863;0.477402;0.394227;1.000000;0.000000;1.410473;38.392059;0.050000;0.020000;2.000000;
1667.000000;1.410474;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272597;0.185773;0.967480;0.935999;0.967480;0.935999;-0.438866;-0.008863;0.477403;0.394227;1.000000;0.000000;1.410474;38.392073;0.050000;0.020000;2.000000;
1668.000000;1.410474;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272597;0.185772;0.967480;0.935998;0.967480;0.935998;-0.438866;-0.008863;0.477403;0.394228;1.000000;0.000000;1.410474;38.392087;0.050000;0.020000;2.000000;
1669.000000;1.410474;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272597;0.185772;0.967479;0.935996;0.967479;0.935996;-0.438866;-0.008863;0.477403;0.394228;1.000000;0.000000;1.410474;38.392101;0.050000;0.020000;2.000000;
1670.000000;1.410474;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272597;0.185772;0.967478;0.935995;0.967478;0.935995;-0.438867;-0.008863;0.477403;0.394228;1.000000;0.000000;1.410474;38.392114;0.050000;0.020000;2.000000;
1671.000000;1.410474;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272597;0.185772;0.967477;0.935993;0.967477;0.935993;-0.438867;-0.008863;0.477403;0.394229;1.000000;0.000000;1.410474;38.392128;0.050000;0.020000;2.000000;
1672.000000;1.410474;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272596;0.185771;0.967476;0.935992;0.967476;0.935992;-0.438867;-0.008863;0.477404;0.394229;1.000000;0.000000;1.410474;38.392141;0.050000;0.020000;2.000000;
1673.000000;1.410475;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272596;0.185771;0.967475;0.935991;0.967475;0.935991;-0.438867;-0.008863;0.477404;0.394229;1.000000;0.000000;1.410475;38.392154;0.050000;0.020000;2.000000;
1674.000000;1.410475;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272596;0.185771;0.967474;0.935989;0.967474;0.935989;-0.438867;-0.008863;0.477404;0.394229;1.000000;0.000000;1.410475;38.392168;0.050000;0.020000;2.000000;
1675.000000;1.410475;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272596;0.185771;0.967474;0.935988;0.967474;0.935988;-0.438868;-0.008863;0.477404;0.394229;1.000000;0.000000;1.410475;38.392181;0.050000;0.020000;2.000000;
1676.000000;1.410475;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272596;0.185770;0.967473;0.935986;0.967473;0.935986;-0.438868;-0.008863;0.477404;0.394230;1.000000;0.000000;1.410475;38.392194;0.050000;0.020000;2.000000;
1677.000000;1.410475;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272595;0.185770;0.967472;0.935985;0.967472;0.935985;-0.438868;-0.008863;0.477405;0.394230;1.000000;0.000000;1.410475;38.392206;0.050000;0.020000;2.000000;
1678.000000;1.410475;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272595;0.185770;0.967471;0.935984;0.967471;0.935984;-0.438868;-0.008863;0.477405;0.394230;1.000000;0.000000;1.410475;38.392219;0.050000;0.020000;2.000000;
1679.000000;1.410475;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272595;0.185770;0.967471;0.935982;0.967471;0.935982;-0.438868;-0.008863;0.477405;0.394230;1.000000;0.000000;1.410475;38.392231;0.050000;0.020000;2.000000;
1680.000000;1.410476;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272595;0.185769;0.967470;0.935981;0.967470;0.935981;-0.438868;-0.008863;0.477405;0.394231;1.000000;0.000000;1.410476;38.392244;0.050000;0.020000;2.000000;
1681.000000;1.410476;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272595;0.185769;0.967469;0.935980;0.967469;0.935980;-0.438868;-0.008863;0.477405;0.394231;1.000000;0.000000;1.410476;38.392256;0.050000;0.020000;2.000000;
1682.000000;1.410476;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272595;0.185769;0.967468;0.935978;0.967468;0.935978;-0.438869;-0.008863;0.477405;0.394231;1.000000;0.000000;1.410476;38.392268;0.050000;0.020000;2.000000;
1683.000000;1.410476;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272594;0.185769;0.967467;0.935977;0.967467;0.935977;-0.438869;-0.008863;0.477406;0.394231;1.000000;0.000000;1.410476;38.392280;0.050000;0.020000;2.000000;
1684.000000;1.410476;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272594;0.185768;0.967467;0.935976;0.967467;0.935976;-0.438869;-0.008862;0.477406;0.394232;1.000000;0.000000;1.410476;38.392292;0.050000;0.020000;2.000000;
1685.000000;1.410476;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272594;0.185768;0.967466;0.935974;0.967466;0.935974;-0.438869;-0.008862;0.477406;0.394232;1.000000;0.000000;1.410476;38.392304;0.050000;0.020000;2.000000;
1686.000000;1.410476;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272594;0.185768;0.967465;0.935973;0.967465;0.935973;-0.438869;-0.008862;0.477406;0.394232;1.000000;0.000000;1.410476;38.392316;0.050000;0.020000;2.000000;
1687.000000;1.410477;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272594;0.185768;0.967465;0.935972;0.967465;0.935972;-0.438869;-0.008862;0.477406;0.394232;1.000000;0.000000;1.410477;38.392327;0.050000;0.020000;2.000000;
1688.000000;1.410477;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272593;0.185768;0.967464;0.935971;0.967464;0.935971;-0.438870;-0.008862;0.477407;0.394232;1.000000;0.000000;1.410477;38.392339;0.050000;0.020000;2.000000;
1689.000000;1.410477;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272593;0.185767;0.967463;0.935969;0.967463;0.935969;-0.438870;-0.008862;0.477407;0.394233;1.000000;0.000000;1.410477;38.392350;0.050000;0.020000;2.000000;
1690.000000;1.410477;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272593;0.185767;0.967462;0.935968;0.967462;0.935968;-0.438870;-0.008862;0.477407;0.394233;1.000000;0.000000;1.410477;38.392361;0.050000;0.020000;2.000000;
1691.000000;1.410477;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272593;0.185767;0.967462;0.935967;0.967462;0.935967;-0.438870;-0.008862;0.477407;0.394233;1.000000;0.000000;1.410477;38.392372;0.050000;0.020000;2.000000;
1692.000000;1.410477;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272593;0.185767;0.967461;0.935966;0.967461;0.935966;-0.438870;-0.008862;0.477407;0.394233;1.000000;0.000000;1.410477;38.392383;0.050000;0.020000;2.000000;
1693.000000;1.410477;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272593;0.185767;0.967460;0.935965;0.967460;0.935965;-0.438870;-0.008862;0.477407;0.394233;1.000000;0.000000;1.410477;38.392394;0.050000;0.020000;2.000000;
1694.000000;1.410478;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272592;0.185766;0.967460;0.935963;0.967460;0.935963;-0.438870;-0.008862;0.477408;0.394234;1.000000;0.000000;1.410478;38.392405;0.050000;0.020000;2.000000;
1695.000000;1.410478;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272592;0.185766;0.967459;0.935962;0.967459;0.935962;-0.438871;-0.008862;0.477408;0.394234;1.000000;0.000000;1.410478;38.392416;0.050000;0.020000;2.000000;
1696.000000;1.410478;1.000000;0.600000;0.800000;1.000000;0.000000;0.000000;0.272592;0.185766;0.967458;0.935961;0.967458;0.935961;-0.438871;-0.008862;0.477408;0.394234;1.000000;0.000000;1.410478;38.392427;0.050000;0.020000;2.000000;
