time;IEEE_5bus_test_IEEE_5bus_GridFeeding2_CurrentControl_Vs;IEEE_5bus_test_IEEE_5bus_GridFeeding2_CurrentControl_Ws;IEEE_5bus_test_IEEE_5bus_GridFeeding2_p_i1;IEEE_5bus_test_IEEE_5bus_GridFeeding2_p_i2;IEEE_5bus_test_IEEE_5bus_GridFeeding2_p_i3;IEEE_5bus_test_IEEE_5bus_GridFeeding2_p_v1;IEEE_5bus_test_IEEE_5bus_GridFeeding2_p_v2;IEEE_5bus_test_IEEE_5bus_GridFeeding2_p_v3;
0.279796;207340;313.448;-384.637;-9.48619;394.123;81833.1;-47954.9;-33878.2;
0.279889;207340;313.474;-377.646;-22.6451;400.291;82029.6;-45970.9;-36058.7;
0.279982;207340;313.501;-370.331;-35.7854;406.117;82155.5;-43947.5;-38208;
0.280076;207340;313.529;-362.699;-48.896;411.595;82210.7;-41886.4;-40324.3;
0.280169;207340;313.556;-354.756;-61.9655;416.722;82195;-39789.4;-42405.6;
0.280263;207340;313.585;-346.509;-74.983;421.492;82108.6;-37658.3;-44450.3;
0.280347;207340;313.611;-338.831;-86.6454;425.477;81970.4;-35712.7;-46257.7;
0.280431;207340;313.638;-330.918;-98.2487;429.167;81775;-33742.3;-48032.7;
0.280515;207340;313.664;-322.775;-109.785;432.56;81522.5;-31748.4;-49774.1;
0.280599;207340;313.691;-314.407;-121.245;435.652;81213.2;-29732.6;-51480.6;
0.280683;207340;313.719;-305.82;-132.623;438.443;80847.2;-27696.2;-53151;
0.280851;207340;313.769;-288.021;-155.087;443.108;79946.6;-23568.1;-56378.5;
0.281002;207340;313.818;-271.314;-174.942;446.256;78945.2;-19796.5;-59148.7;
0.281154;207340;313.867;-253.994;-194.406;448.401;77765.4;-15980.4;-61785;
0.281305;207340;313.919;-236.099;-213.438;449.537;76409.9;-12128.6;-64281.3;
0.281456;207340;313.971;-217.669;-231.994;449.663;74881.7;-8249.7;-66632;
0.281608;207340;314.024;-198.745;-250.032;448.776;73184.3;-4352.56;-68831.7;
0.281744;207340;314.073;-181.323;-265.791;447.114;71515;-836.625;-70678.4;
0.28188;207340;314.122;-163.566;-281.069;444.635;69714.8;2680.45;-72395.2;
0.282016;207340;314.172;-145.506;-295.838;441.343;67787;6192.22;-73979.2;
0.282088;207340;314.2;-135.807;-303.461;439.268;66713.2;8051.77;-74765;
0.282161;207340;314.227;-126.037;-310.929;436.966;65605.1;9906.97;-75512;
0.282233;207340;314.254;-116.2;-318.239;434.439;64463.1;11756.9;-76220;
0.282305;207340;314.281;-106.302;-325.385;431.687;63288;13600.6;-76888.5;
0.282377;207340;314.308;-96.3486;-332.364;428.713;62080.2;15437.1;-77517.3;
0.28245;207340;314.334;-86.344;-339.174;425.518;60840.5;17265.6;-78106;
0.282522;207340;314.36;-76.2937;-345.809;422.103;59569.4;19085;-78654.3;
0.282594;207340;314.385;-66.2027;-352.267;418.469;58267.6;20894.4;-79162;
0.282739;207340;314.433;-45.9267;-364.632;410.559;55575.1;24479;-80054.1;
0.282869;207340;314.475;-27.5919;-375.122;402.714;53053.6;27662;-80715.6;
0.282986;207340;314.515;-11.0454;-384.03;395.076;50708.3;30487.2;-81195.5;
0.283103;207340;314.553;5.52006;-392.421;386.901;48294.4;33270.9;-81565.3;
0.28322;207340;314.592;22.0818;-400.282;378.2;45815.2;36009.3;-81824.5;
0.283325;207340;314.626;36.9666;-406.896;369.929;43530.7;38432.2;-81962.9;
0.283431;207340;314.66;51.814;-413.064;361.25;41198.6;40812.7;-82011.3;
0.283536;207340;314.693;66.6077;-418.781;352.173;38821.3;43148.3;-81969.6;
0.283641;207340;314.726;81.3313;-424.038;342.707;36401.5;45436.3;-81837.9;
0.28373;207340;314.754;93.6045;-428.087;334.482;34343;47315.3;-81658.3;
0.283818;207340;314.78;105.808;-431.806;325.998;32258;49157.7;-81415.7;
0.283906;207340;314.807;117.931;-435.192;317.261;30148.2;50962.1;-81110.2;
0.284083;207340;314.852;141.891;-440.954;299.063;25861.8;54450.4;-80312.2;
0.284259;207340;314.895;165.416;-445.355;279.939;21495.8;57770.6;-79266.4;
0.284436;207340;314.937;188.439;-448.383;259.944;17063.6;60912.7;-77976.2;
0.284612;207340;314.979;210.887;-450.028;239.141;12578.7;63866.8;-76445.5;
0.284789;207340;315.019;232.693;-450.283;217.591;8055.02;66623.9;-74678.9;
0.284966;207340;315.058;253.786;-449.147;195.361;3506.57;69175.4;-72682;
0.285107;207340;315.088;270.176;-447.229;177.053;-156.227;71071.2;-70915;
0.285249;207340;315.117;286.033;-444.417;158.385;-3818.57;72825.3;-69006.7;
0.285391;207340;315.144;301.322;-440.718;139.396;-7473.14;74434.3;-66961.2;
0.285533;207340;315.167;316.011;-436.138;120.127;-11112.8;75895.1;-64782.2;
0.285617;207340;315.182;324.423;-433.011;108.588;-13259.2;76689.4;-63430.2;
0.285701;207340;315.196;332.609;-429.58;96.9706;-15396.3;77430.2;-62033.8;
0.285785;207340;315.209;340.563;-425.846;85.2831;-17522.7;78116.8;-60594.1;
0.285869;207340;315.221;348.279;-421.813;73.5342;-19636.8;78748.8;-59112;
0.285953;207340;315.232;355.751;-417.484;61.7321;-21737.2;79325.8;-57588.6;
0.286037;207340;315.241;362.975;-412.86;49.8852;-23822.3;79847.2;-56025;
0.286121;207340;315.25;369.944;-407.946;38.0019;-25890.7;80312.9;-54422.2;
0.286205;207340;315.258;376.655;-402.745;26.0906;-27941;80722.5;-52781.4;
0.286289;207340;315.264;383.101;-397.261;14.1596;-29971.9;81075.6;-51103.8;
0.286373;207340;315.27;389.279;-391.496;2.21737;-31981.7;81372.1;-49390.4;
0.286457;207340;315.275;395.184;-385.456;-9.72765;-33969.3;81611.8;-47642.5;
0.286541;207340;315.28;400.812;-379.145;-21.667;-35933.2;81794.4;-45861.2;
0.286625;207340;315.283;406.159;-372.567;-33.5923;-37871.9;81919.9;-44047.9;
0.286709;207340;315.285;411.221;-365.726;-45.4951;-39784.3;81988.1;-42203.8;
0.286793;207340;315.287;415.995;-358.628;-57.3671;-41668.9;81999.1;-40330.2;
0.286877;207340;315.288;420.476;-351.277;-69.1996;-43524.5;81952.9;-38428.4;
0.287045;207340;315.282;428.548;-335.845;-92.7028;-47142.5;81688.7;-34546.2;
0.287197;207340;315.276;434.784;-321.147;-113.638;-50286.9;81255.8;-30968.9;
0.287348;207340;315.268;440.033;-305.716;-134.317;-53317.8;80639.1;-27321.2;
0.287477;207340;315.262;443.722;-291.993;-151.728;-55809.7;79968.4;-24158.7;
0.287606;207340;315.254;446.676;-277.785;-168.891;-58209.8;79166;-20956.2;
0.287735;207340;315.244;448.89;-263.114;-185.775;-60514.1;78233.2;-17719;
0.287864;207340;315.232;450.36;-248.007;-202.353;-62719;77171.4;-14452.4;
0.287993;207340;315.219;451.084;-232.487;-218.597;-64820.7;75982.5;-11161.8;
0.288122;207340;315.203;451.06;-216.581;-234.48;-66815.8;74668.4;-7852.61;
0.288251;207340;315.186;450.289;-200.315;-249.975;-68701.1;73231.3;-4530.2;
0.28838;207340;315.168;448.772;-183.716;-265.056;-70473.4;71673.5;-1200.08;
0.288509;207340;315.147;446.511;-166.813;-279.698;-72129.9;69997.6;2132.29;
0.288638;207340;315.125;443.51;-149.633;-293.878;-73667.8;68206.4;5461.43;
0.288768;207340;315.102;439.775;-132.204;-307.57;-75084.6;66302.7;8781.87;
0.288897;207340;315.077;435.311;-114.557;-320.753;-76378;64289.8;12088.2;
0.289026;207340;315.05;430.126;-96.7206;-333.405;-77545.8;62170.9;15374.9;
0.289155;207340;315.022;424.229;-78.7241;-345.505;-78586.1;59949.5;18636.6;
0.289271;207340;314.993;418.321;-62.4143;-355.906;-79412.2;57865.7;21546.5;
0.289337;207340;314.979;414.721;-53.1274;-361.594;-79833.6;56649.6;23184;
0.289403;207340;314.965;410.942;-43.8174;-367.125;-80220.9;55409.3;24811.6;
0.289468;207340;314.95;406.987;-34.4888;-372.498;-80573.8;54145.2;26428.6;
0.289534;207340;314.934;402.855;-25.1455;-377.71;-80892.2;52857.9;28034.3;
0.2896;207340;314.917;398.551;-15.7917;-382.759;-81175.9;51547.9;29628.1;
0.289666;207340;314.901;394.074;-6.43155;-387.643;-81425;50215.8;31209.2;
0.289732;207340;314.884;389.428;2.93101;-392.359;-81639.2;48862.1;32777.1;
0.289798;207340;314.866;384.615;12.2919;-396.906;-81818.4;47487.5;34331;
0.289864;207340;314.848;379.635;21.647;-401.282;-81962.7;46092.5;35870.2;
0.289995;207340;314.808;369.192;40.3184;-409.511;-82145.8;43244.1;38901.8;
0.290127;207340;314.767;358.116;58.9167;-417.032;-82188.4;40321.4;41867.1;
0.290194;207340;314.748;352.209;68.3946;-420.604;-82155.9;38799;43356.9;
0.290262;207340;314.729;346.144;77.8416;-423.986;-82086.5;37259.2;44827.4;
0.290329;207340;314.709;339.923;87.253;-427.176;-81980.4;35702.6;46277.8;
0.290396;207340;314.688;333.55;96.6244;-430.174;-81837.6;34130;47707.6;
0.290464;207340;314.668;327.026;105.952;-432.978;-81658.2;32542;49116.2;
0.290599;207340;314.623;313.546;124.451;-437.998;-81189.8;29323.4;51866.4;
0.290733;207340;314.577;299.505;142.723;-442.228;-80576;26051.9;54524.1;
0.290868;207340;314.531;284.928;160.734;-445.662;-79817.9;22733.3;57084.5;
0.291003;207340;314.485;269.841;178.453;-448.294;-78916.9;19373.7;59543.2;
0.291066;207340;314.465;262.533;186.725;-449.258;-78441.3;17771.8;60669.5;
0.29113;207340;314.445;255.12;194.922;-450.042;-77934.4;16162.8;61771.6;
0.291194;207340;314.424;247.605;203.039;-450.644;-77396.3;14547.3;62849;
0.291321;207340;314.38;232.285;219.02;-451.305;-76227.3;11299.7;64927.6;
0.291449;207340;314.335;216.596;234.645;-451.241;-74936.3;8033.81;66902.5;
0.291576;207340;314.29;200.562;249.889;-450.451;-73525.3;4754.69;68770.6;
0.291704;207340;314.245;184.209;264.729;-448.938;-71996.4;1467.61;70528.8;
0.291831;207340;314.2;167.563;279.141;-446.704;-70352.2;-1822.18;72174.4;
0.291958;207340;314.156;150.652;293.101;-443.753;-68595.3;-5109.39;73704.7;
0.292086;207340;314.111;133.502;306.589;-440.091;-66728.5;-8388.76;75117.2;
0.292213;207340;314.067;116.142;319.582;-435.723;-64754.7;-11655;76409.7;
0.292341;207340;314.023;98.5991;332.059;-430.658;-62677.2;-14903;77580.2;
0.292468;207340;313.98;80.9022;344.001;-424.903;-60499.3;-18127.3;78626.7;
0.292596;207340;313.937;63.0796;355.389;-418.469;-58224.5;-21323;79547.5;
0.29266;207340;313.915;54.1113;360.882;-414.993;-57049.5;-22911.6;79961.2;
0.292723;207340;313.895;45.1219;366.228;-411.35;-55851.7;-24491.1;80342.8;
0.292787;207340;313.875;36.1153;371.427;-407.542;-54631.4;-26060.7;80692.1;
0.292851;207340;313.855;27.0952;376.476;-403.571;-53389.2;-27619.8;81009;
0.292979;207340;313.812;9.03413;386.113;-395.148;-50841.2;-30704;81545.2;
0.293094;207340;313.774;-7.23005;394.255;-387.025;-48478;-33438;81916;
0.293208;207340;313.736;-23.4812;401.882;-378.401;-46051.7;-36128.8;82180.4;
0.293323;207340;313.7;-39.6981;408.984;-369.286;-43565.3;-38772.7;82338;
0.293438;207340;313.664;-55.8599;415.553;-359.693;-41022.1;-41366.5;82388.6;
0.293553;207340;313.629;-71.9455;421.58;-349.635;-38425.6;-43906.7;82332.2;
0.293656;207340;313.598;-86.21;426.493;-340.283;-36067.5;-46124.2;82191.7;
0.293758;207340;313.569;-100.383;430.964;-330.581;-33672.2;-48294.1;81966.2;
0.293861;207340;313.538;-114.448;434.988;-320.54;-31241.9;-50414.2;81656.1;
0.293963;207340;313.51;-128.392;438.562;-310.17;-28779.3;-52482.2;81261.6;
0.294065;207340;313.482;-142.202;441.683;-299.481;-26286.9;-54496.2;80783;
0.294168;207340;313.455;-155.863;444.347;-288.484;-23767.2;-56453.9;80221.1;
0.29427;207340;313.428;-169.359;446.552;-277.194;-21222.8;-58353.4;79576.2;
0.294373;207340;313.402;-182.676;448.296;-265.619;-18656.5;-60192.5;78849.1;
0.294475;207340;313.377;-195.803;449.576;-253.774;-16071;-61969.5;78040.5;
0.294578;207340;313.353;-208.725;450.393;-241.669;-13468.7;-63682.7;77151.4;
0.29468;207340;313.329;-221.43;450.746;-229.316;-10852.3;-65330.1;76182.4;
0.294783;207340;313.307;-233.905;450.634;-216.729;-8224.8;-66910;75134.8;
0.294885;207340;313.285;-246.138;450.057;-203.92;-5588.63;-68420.9;74009.5;
0.294988;207340;313.265;-258.114;449.017;-190.903;-2946.62;-69861.1;72807.7;
0.29509;207340;313.246;-269.822;447.514;-177.692;-301.538;-71229.2;71530.7;
0.295193;207340;313.227;-281.25;445.55;-164.3;2343.88;-72523.7;70179.8;
0.295295;207340;313.21;-292.386;443.128;-150.741;4986.88;-73743.3;68756.4;
0.295397;207340;313.193;-303.219;440.249;-137.03;7624.73;-74886.7;67261.9;
0.2955;207340;313.177;-313.738;436.918;-123.18;10254.7;-75952.7;65698;
0.295602;207340;313.163;-323.932;433.138;-109.205;12874.1;-76940.3;64066.2;
0.295705;207340;313.149;-333.791;428.912;-95.1203;15480.2;-77848.4;62368.2;
0.295807;207340;313.136;-343.305;424.245;-80.94;18070.3;-78676;60605.8;
0.29591;207340;313.125;-352.464;419.143;-66.6784;20641.6;-79422.4;58780.8;
0.296012;207340;313.114;-361.259;413.61;-52.3507;23191.6;-80086.7;56895.1;
0.296115;207340;313.105;-369.681;407.652;-37.9715;25717.7;-80668.3;54950.6;
0.296217;207340;313.097;-377.722;401.276;-23.5545;28217.1;-81166.4;52949.3;
0.29632;207340;313.09;-385.371;394.487;-9.11589;30687.2;-81580.6;50893.4;
0.296422;207340;313.084;-392.624;387.296;5.32823;33125.7;-81910.8;48785.2;
0.296525;207340;313.079;-399.476;379.708;19.7682;35530.3;-82156.3;46626;
0.296627;207340;313.075;-405.912;371.722;34.1904;37897.3;-82315.7;44418.5;
0.296729;207340;313.072;-411.916;363.357;48.5591;40223.8;-82391.4;42167.6;
0.296832;207340;313.071;-417.523;354.655;62.8679;42513.4;-82385.7;39872.3;
0.296934;207340;313.071;-422.749;345.557;77.1912;44761.6;-82287.2;37525.6;
0.297037;207340;313.071;-427.382;335.946;91.4365;46940;-82088.5;35148.5;
0.297139;207340;313.074;-431.385;326.218;105.167;49064.2;-81848.9;32784.7;
0.297228;207340;312.98;-434.653;317.539;117.113;50896.4;-81550.6;30654.2;
0.297301;207340;313.048;-437.175;310.119;127.056;52382.3;-81253.8;28871.6;
0.297375;207340;313.066;-439.482;302.531;136.95;53833.5;-80915.8;27082.3;
0.297448;207340;313.073;-441.56;294.782;146.778;55254.5;-80535.2;25280.8;
0.297595;207340;313.087;-445.014;278.824;166.189;58007;-79645.9;21638.9;
0.297742;207340;313.101;-447.526;262.277;185.248;60635.4;-78587;17951.5;
0.297889;207340;313.117;-449.089;245.174;203.915;63134.4;-77360.7;14226.3;
0.298036;207340;313.133;-449.701;227.552;222.149;65498.7;-75969.8;10471.2;
0.298183;207340;313.152;-449.36;209.447;239.913;67723.1;-74417.2;6694.11;
0.298288;207340;313.169;-448.538;196.294;252.244;69217.9;-73216.2;3998.34;
0.298392;207340;313.186;-447.234;182.929;264.305;70637.8;-71936.4;1298.54;
0.298497;207340;313.204;-445.45;169.368;276.082;71981.5;-70579.2;-1402.4;
0.298602;207340;313.222;-443.188;155.624;287.564;73247.5;-69146;-4101.57;
0.298706;207340;313.241;-440.45;141.713;298.737;74434.4;-67638.3;-6796.08;
0.298811;207340;313.26;-437.24;127.65;309.59;75540.9;-66057.9;-9483.02;
0.298905;207340;313.279;-433.949;114.875;319.074;76467.2;-64574.7;-11892.5;
0.29897;207340;313.293;-431.438;105.93;325.508;77071.9;-63510;-13561.9;
0.299036;207340;313.307;-428.745;96.9405;331.804;77644.1;-62418.5;-15225.6;
0.299101;207340;313.322;-425.871;87.9099;337.961;78183.4;-61300.8;-16882.6;
0.299232;207340;313.349;-419.59;69.7459;349.844;79162.5;-58988.6;-20173.9;
0.299363;207340;313.377;-412.603;51.465;361.138;80007.7;-56577;-23430.7;
0.299494;207340;313.406;-404.921;33.0967;371.825;80717.7;-54070;-26647.7;
0.299568;207340;313.426;-400.277;22.6857;377.591;81058.7;-52612.3;-28446.4;
0.299642;207340;313.445;-395.417;12.2615;383.155;81356;-51126.4;-30229.6;
0.299716;207340;313.465;-390.344;1.83009;388.513;81609.3;-49613;-31996.3;
0.29979;207340;313.485;-385.06;-8.6029;393.663;81818.5;-48072.9;-33745.6;
0.299864;207340;313.505;-379.57;-19.0318;398.602;81983.6;-46507;-35476.6;
0.299938;207340;313.525;-373.875;-29.4511;403.326;82104.3;-44916;-37188.3;
0.300011;207340;313.546;-367.978;-39.8551;407.834;82180.7;-43300.9;-38879.8;
0.300085;207340;313.567;-361.884;-50.2384;412.122;82212.8;-41662.6;-40550.2;
0.300159;207340;313.588;-355.594;-60.5952;416.189;82200.4;-40001.8;-42198.6;
0.300233;207340;313.609;-349.113;-70.9201;420.033;82143.6;-38319.5;-43824.1;
0.300307;207340;313.63;-342.443;-81.2076;423.651;82042.4;-36616.7;-45425.8;
0.300381;207340;313.652;-335.589;-91.4521;427.041;81897;-34894.2;-47002.8;
0.300455;207340;313.674;-328.553;-101.648;430.201;81707.3;-33152.9;-48554.4;
0.300529;207340;313.697;-321.341;-111.79;433.131;81473.5;-31393.8;-50079.7;
0.300677;207340;313.738;-306.404;-131.884;438.287;80874.1;-27826.7;-53047.4;
0.300825;207340;313.781;-290.807;-151.694;442.501;80100;-24199.8;-55900.1;
0.300973;207340;313.826;-274.582;-171.182;445.764;79152.9;-20521;-58631.9;
0.301121;207340;313.872;-257.763;-190.304;448.067;78034.8;-16798.1;-61236.7;
0.301269;207340;313.92;-240.385;-209.021;449.406;76748.1;-13039.2;-63708.9;
0.301417;207340;313.969;-222.486;-227.292;449.778;75295.7;-9252.5;-66043.2;
0.301565;207340;314.018;-204.103;-245.077;449.181;73680.6;-5446.17;-68234.4;
0.301713;207340;314.068;-185.277;-262.339;447.615;71906.3;-1628.46;-70277.9;
0.301831;207340;314.109;-169.917;-275.751;445.668;70374.5;1429.32;-71803.8;
0.301949;207340;314.15;-154.318;-288.786;443.104;68745.3;4484.78;-73230;
0.302068;207340;314.192;-138.504;-301.424;439.928;67021;7533.72;-74554.7;
0.302186;207340;314.232;-122.494;-313.649;436.143;65204;10571.9;-75775.9;
0.302293;207340;314.269;-107.937;-324.284;432.221;63491.5;13293.7;-76785.2;
0.302389;207340;314.302;-94.7278;-333.547;428.275;61889.4;15730.6;-77619.9;
0.302475;207340;314.332;-82.7635;-341.628;424.391;60399.3;17911.4;-78310.8;
0.302561;207340;314.362;-70.7363;-349.458;420.195;58864.9;20078.9;-78943.9;
0.302647;207340;314.391;-58.6553;-357.033;415.688;57287.3;22231.5;-79518.8;
0.302734;207340;314.42;-46.5293;-364.346;410.875;55667.6;24367.6;-80035.1;
0.30282;207340;314.448;-34.3672;-371.392;405.759;54006.9;26485.5;-80492.4;
0.302906;207340;314.477;-22.178;-378.166;400.344;52306.6;28583.8;-80890.4;
0.302977;207340;314.5;-12.1958;-383.499;395.695;50887.5;30284.1;-81171.6;
0.303047;207340;314.522;-2.20684;-388.645;390.851;49443.4;31969.4;-81412.8;
0.303118;207340;314.545;7.7849;-393.599;385.814;47975;33638.8;-81613.8;
0.303189;207340;314.567;17.7742;-398.361;380.587;46483.1;35291.6;-81774.7;
0.303259;207340;314.589;27.7555;-402.927;375.171;44968.3;36926.9;-81895.2;
0.30333;207340;314.611;37.7247;-407.295;369.57;43431.4;38543.9;-81975.4;
0.303471;207340;314.651;57.6;-415.426;357.826;40294.9;41719.6;-82014.5;
0.303612;207340;314.69;77.365;-422.739;345.374;37079.1;44812.9;-81892;
0.303739;207340;314.725;95.0297;-428.612;333.582;34122.3;47521.6;-81643.9;
0.303866;207340;314.76;112.547;-433.802;321.255;31111.1;50154.3;-81265.4;
0.303993;207340;314.793;129.888;-438.3;308.412;28050.3;52706.8;-80757.1;
0.30412;207340;314.827;147.024;-442.098;295.074;24944.9;55175.1;-80120.1;
0.304247;207340;314.859;163.93;-445.191;281.261;21799.9;57555.2;-79355.1;
0.304374;207340;314.891;180.578;-447.574;266.995;18620.1;59843.4;-78463.5;
0.304501;207340;314.921;196.942;-449.241;252.3;15410.7;62035.9;-77446.6;
0.304628;207340;314.951;212.994;-450.191;237.197;12176.7;64129.4;-76306.1;
0.304755;207340;314.979;228.709;-450.421;221.712;8923.41;66120.4;-75043.8;
0.304882;207340;315.006;244.064;-449.93;205.867;5655.92;68005.8;-73661.7;
0.305009;207340;315.032;259.031;-448.72;189.689;2379.41;69782.7;-72162.1;
0.305123;207340;315.054;272.152;-447.016;174.864;-572.944;71286.7;-70713.7;
0.305238;207340;315.076;284.923;-444.732;159.809;-3524.49;72698.4;-69173.9;
0.305352;207340;315.096;297.327;-441.871;144.543;-6471.4;74016.1;-67544.7;
0.305466;207340;315.114;309.346;-438.436;129.09;-9409.91;75238.1;-65828.2;
0.305581;207340;315.132;320.965;-434.431;113.466;-12336.1;76362.6;-64026.5;
0.305695;207340;315.147;332.168;-429.861;97.6926;-15246.3;77388.4;-62142.2;
0.305798;207340;315.158;341.888;-425.27;83.3826;-17848.9;78226.3;-60377.3;
0.305901;207340;315.171;351.249;-420.23;68.9813;-20432.8;78981.9;-58549.1;
0.305993;207340;315.181;359.36;-415.316;55.9556;-22740.3;79591.6;-56851.3;
0.306086;207340;315.191;367.167;-410.047;42.8804;-25028.5;80133.7;-55105.2;
0.306179;207340;315.2;374.662;-404.429;29.7672;-27295.4;80607.8;-53312.4;
0.306271;207340;315.207;381.838;-398.465;16.6271;-29539.1;81013.4;-51474.3;
0.306364;207340;315.213;388.689;-392.16;3.47131;-31757.8;81350.4;-49592.5;
0.306456;207340;315.219;395.21;-385.521;-9.68887;-33949.6;81618.3;-47668.6;
0.306549;207340;315.223;401.394;-378.552;-22.8422;-36112.7;81817;-45704.3;
0.306632;207340;315.227;406.669;-372.003;-34.6655;-38033.3;81936.5;-43903.1;
0.306716;207340;315.229;411.663;-365.197;-46.466;-39927.9;81999.6;-42071.8;
0.306799;207340;315.231;416.373;-358.137;-58.2354;-41795.1;82006.5;-40211.4;
0.306882;207340;315.232;420.795;-350.83;-69.9656;-43633.5;81957;-38323.5;
0.307049;207340;315.227;428.763;-335.498;-93.2649;-47218.7;81689.2;-34470.5;
0.307199;207340;315.221;434.924;-320.905;-114.018;-50335.1;81256.3;-30921.2;
0.307349;207340;315.214;440.112;-305.593;-134.519;-53339.9;80642.6;-27302.7;
0.307477;207340;315.209;443.759;-291.997;-151.762;-55808;79977.8;-24169.8;
0.307605;207340;315.201;446.685;-277.924;-168.76;-58186;79183.6;-20997.6;
0.307733;207340;315.192;448.885;-263.399;-185.486;-60470.2;78261.5;-17791.3;
0.30786;207340;315.181;450.356;-248.445;-201.911;-62656.8;77212.8;-14556;
0.307988;207340;315.168;451.095;-233.085;-218.009;-64742.2;76039.3;-11297;
0.308116;207340;315.154;451.1;-217.346;-233.754;-66723.3;74742.9;-8019.6;
0.308244;207340;315.138;450.373;-201.253;-249.119;-68596.6;73325.6;-4728.97;
0.308372;207340;315.121;448.913;-184.832;-264.081;-70359.3;71789.8;-1430.46;
0.3085;207340;315.102;446.724;-168.111;-278.613;-72008.5;70137.9;1870.62;
0.308627;207340;315.081;443.809;-151.116;-292.693;-73541.5;68372.6;5168.94;
0.308755;207340;315.059;440.173;-133.875;-306.298;-74955.9;66496.7;8459.19;
0.308883;207340;315.036;435.821;-116.417;-319.404;-76249.4;64513.3;11736;
0.309011;207340;315.011;430.762;-98.7701;-331.992;-77419.9;62425.6;14994.3;
0.309139;207340;314.985;425.003;-80.963;-344.04;-78465.5;60236.9;18228.6;
0.309254;207340;314.957;419.23;-64.8228;-354.408;-79298.5;58183.7;21114.8;
0.309309;207340;314.947;416.281;-57.0895;-359.191;-79659.5;57176.9;22482.6;
0.309364;207340;314.936;413.206;-49.3389;-363.868;-79996.8;56153.2;23843.6;
0.309419;207340;314.924;410.008;-41.5736;-368.435;-80310.3;55112.7;25197.6;
0.309474;207340;314.912;406.687;-33.7961;-372.891;-80599.9;54055.8;26544.1;
0.309583;207340;314.885;399.683;-18.2168;-381.466;-81107;51894.2;29212.8;
0.309693;207340;314.857;392.201;-2.61771;-389.583;-81517.6;49670.7;31846.9;
