time;Converter_Converter_gridMeasurement_QMeasPu;Converter_Converter_gridMeasurement_UMeasPu;Converter_Converter_gridMeasurement_PMeasPu;Converter_Converter_qCmdPu;Converter_Converter_uCmdPu;Converter_Converter_pCmdPu;Converter_Converter_injectorCurrentSource_currentSourceIEC63406_PInjPu;Converter_Converter_injectorCurrentSource_currentSourceIEC63406_QInjPu;
1.651311;-0.000105;1.000109;0.806837;0.000000;1.000000;0.800000;0.825985;0.097429;
1.652295;-0.000106;1.000109;0.806801;0.000000;1.000000;0.800000;0.825950;0.097421;
1.652788;-0.000106;1.000109;0.806784;0.000000;1.000000;0.800000;0.825933;0.097416;
1.653772;-0.000106;1.000109;0.806749;0.000000;1.000000;0.800000;0.825898;0.097408;
1.653895;-0.000106;1.000109;0.806744;0.000000;1.000000;0.800000;0.825893;0.097407;
1.654141;-0.000106;1.000109;0.806735;0.000000;1.000000;0.800000;0.825885;0.097405;
1.654634;-0.000106;1.000109;0.806718;0.000000;1.000000;0.800000;0.825868;0.097401;
1.655618;-0.000107;1.000109;0.806683;0.000000;1.000000;0.800000;0.825833;0.097392;
1.656110;-0.000107;1.000109;0.806666;0.000000;1.000000;0.800000;0.825816;0.097388;
1.657095;-0.000107;1.000109;0.806632;0.000000;1.000000;0.800000;0.825782;0.097380;
1.657218;-0.000108;1.000109;0.806627;0.000000;1.000000;0.800000;0.825777;0.097379;
1.657464;-0.000108;1.000109;0.806619;0.000000;1.000000;0.800000;0.825769;0.097377;
1.657957;-0.000108;1.000109;0.806602;0.000000;1.000000;0.800000;0.825752;0.097373;
1.658941;-0.000108;1.000109;0.806568;0.000000;1.000000;0.800000;0.825718;0.097364;
1.659433;-0.000108;1.000109;0.806551;0.000000;1.000000;0.800000;0.825701;0.097360;
1.660418;-0.000109;1.000109;0.806517;0.000000;1.000000;0.800000;0.825668;0.097352;
1.660541;-0.000109;1.000109;0.806513;0.000000;1.000000;0.800000;0.825663;0.097351;
1.660787;-0.000109;1.000109;0.806504;0.000000;1.000000;0.800000;0.825655;0.097349;
1.661279;-0.000109;1.000109;0.806487;0.000000;1.000000;0.800000;0.825638;0.097345;
1.662264;-0.000110;1.000109;0.806454;0.000000;1.000000;0.800000;0.825605;0.097337;
1.664233;-0.000110;1.000109;0.806388;0.000000;1.000000;0.800000;0.825539;0.097321;
1.665218;-0.000111;1.000109;0.806355;0.000000;1.000000;0.800000;0.825506;0.097313;
1.667187;-0.000112;1.000109;0.806289;0.000000;1.000000;0.800000;0.825442;0.097297;
1.667433;-0.000112;1.000109;0.806281;0.000000;1.000000;0.800000;0.825434;0.097295;
1.667925;-0.000112;1.000109;0.806265;0.000000;1.000000;0.800000;0.825417;0.097291;
1.668910;-0.000112;1.000109;0.806233;0.000000;1.000000;0.800000;0.825385;0.097284;
1.669402;-0.000112;1.000109;0.806216;0.000000;1.000000;0.800000;0.825369;0.097280;
1.670386;-0.000113;1.000109;0.806184;0.000000;1.000000;0.800000;0.825337;0.097272;
1.670509;-0.000113;1.000109;0.806180;0.000000;1.000000;0.800000;0.825333;0.097271;
1.670756;-0.000113;1.000109;0.806172;0.000000;1.000000;0.800000;0.825325;0.097269;
1.671248;-0.000113;1.000109;0.806156;0.000000;1.000000;0.800000;0.825310;0.097265;
1.672232;-0.000114;1.000109;0.806125;0.000000;1.000000;0.800000;0.825278;0.097258;
1.674201;-0.000114;1.000109;0.806062;0.000000;1.000000;0.800000;0.825216;0.097242;
1.675186;-0.000115;1.000109;0.806030;0.000000;1.000000;0.800000;0.825185;0.097235;
1.677155;-0.000115;1.000109;0.805968;0.000000;1.000000;0.800000;0.825123;0.097220;
1.677401;-0.000116;1.000109;0.805961;0.000000;1.000000;0.800000;0.825115;0.097218;
1.677894;-0.000116;1.000109;0.805945;0.000000;1.000000;0.800000;0.825100;0.097214;
1.678878;-0.000116;1.000109;0.805915;0.000000;1.000000;0.800000;0.825070;0.097207;
1.679370;-0.000116;1.000109;0.805899;0.000000;1.000000;0.800000;0.825054;0.097203;
1.680355;-0.000117;1.000109;0.805869;0.000000;1.000000;0.800000;0.825024;0.097196;
1.680478;-0.000117;1.000109;0.805865;0.000000;1.000000;0.800000;0.825020;0.097195;
1.680724;-0.000117;1.000109;0.805857;0.000000;1.000000;0.800000;0.825013;0.097193;
1.681216;-0.000117;1.000109;0.805842;0.000000;1.000000;0.800000;0.824998;0.097189;
1.682201;-0.000117;1.000109;0.805812;0.000000;1.000000;0.800000;0.824968;0.097182;
1.684170;-0.000118;1.000109;0.805752;0.000000;1.000000;0.800000;0.824908;0.097168;
1.685155;-0.000119;1.000109;0.805723;0.000000;1.000000;0.800000;0.824879;0.097161;
1.687124;-0.000119;1.000109;0.805664;0.000000;1.000000;0.800000;0.824821;0.097146;
1.687370;-0.000119;1.000109;0.805657;0.000000;1.000000;0.800000;0.824813;0.097145;
1.687862;-0.000120;1.000109;0.805642;0.000000;1.000000;0.800000;0.824799;0.097141;
1.688847;-0.000120;1.000109;0.805613;0.000000;1.000000;0.800000;0.824770;0.097134;
1.689339;-0.000120;1.000109;0.805598;0.000000;1.000000;0.800000;0.824755;0.097130;
1.690323;-0.000121;1.000109;0.805569;0.000000;1.000000;0.800000;0.824727;0.097123;
1.690446;-0.000121;1.000109;0.805566;0.000000;1.000000;0.800000;0.824723;0.097123;
1.690693;-0.000121;1.000109;0.805559;0.000000;1.000000;0.800000;0.824716;0.097121;
1.691185;-0.000121;1.000109;0.805544;0.000000;1.000000;0.800000;0.824702;0.097117;
1.692169;-0.000121;1.000109;0.805516;0.000000;1.000000;0.800000;0.824673;0.097110;
1.694138;-0.000122;1.000109;0.805459;0.000000;1.000000;0.800000;0.824617;0.097097;
1.695123;-0.000123;1.000109;0.805431;0.000000;1.000000;0.800000;0.824589;0.097090;
1.697092;-0.000123;1.000109;0.805375;0.000000;1.000000;0.800000;0.824534;0.097076;
1.697338;-0.000123;1.000109;0.805368;0.000000;1.000000;0.800000;0.824527;0.097075;
1.697831;-0.000124;1.000109;0.805354;0.000000;1.000000;0.800000;0.824513;0.097071;
1.698815;-0.000124;1.000109;0.805326;0.000000;1.000000;0.800000;0.824485;0.097065;
1.699307;-0.000124;1.000109;0.805313;0.000000;1.000000;0.800000;0.824472;0.097061;
1.700292;-0.000125;1.000109;0.805285;0.000000;1.000000;0.800000;0.824445;0.097055;
1.700415;-0.000125;1.000109;0.805282;0.000000;1.000000;0.800000;0.824441;0.097054;
1.700661;-0.000125;1.000109;0.805275;0.000000;1.000000;0.800000;0.824434;0.097052;
1.701153;-0.000125;1.000109;0.805261;0.000000;1.000000;0.800000;0.824421;0.097049;
1.702138;-0.000125;1.000109;0.805234;0.000000;1.000000;0.800000;0.824394;0.097042;
1.704107;-0.000126;1.000109;0.805180;0.000000;1.000000;0.800000;0.824340;0.097029;
1.705092;-0.000126;1.000109;0.805154;0.000000;1.000000;0.800000;0.824314;0.097023;
1.707061;-0.000127;1.000109;0.805101;0.000000;1.000000;0.800000;0.824261;0.097010;
1.707307;-0.000127;1.000109;0.805094;0.000000;1.000000;0.800000;0.824255;0.097008;
1.707799;-0.000127;1.000109;0.805081;0.000000;1.000000;0.800000;0.824242;0.097005;
1.708784;-0.000128;1.000109;0.805055;0.000000;1.000000;0.800000;0.824216;0.096999;
1.709276;-0.000128;1.000109;0.805042;0.000000;1.000000;0.800000;0.824203;0.096995;
1.710260;-0.000128;1.000109;0.805016;0.000000;1.000000;0.800000;0.824177;0.096989;
1.710383;-0.000129;1.000109;0.805012;0.000000;1.000000;0.800000;0.824174;0.096988;
1.710630;-0.000129;1.000109;0.805006;0.000000;1.000000;0.800000;0.824167;0.096987;
1.711122;-0.000129;1.000109;0.804993;0.000000;1.000000;0.800000;0.824154;0.096983;
1.712106;-0.000129;1.000109;0.804967;0.000000;1.000000;0.800000;0.824129;0.096977;
1.714076;-0.000130;1.000109;0.804916;0.000000;1.000000;0.800000;0.824078;0.096965;
1.715060;-0.000130;1.000109;0.804891;0.000000;1.000000;0.800000;0.824053;0.096959;
1.717029;-0.000131;1.000109;0.804840;0.000000;1.000000;0.800000;0.824003;0.096946;
1.717275;-0.000131;1.000109;0.804834;0.000000;1.000000;0.800000;0.823997;0.096945;
1.717768;-0.000131;1.000109;0.804822;0.000000;1.000000;0.800000;0.823984;0.096942;
1.718752;-0.000132;1.000109;0.804797;0.000000;1.000000;0.800000;0.823960;0.096936;
1.719244;-0.000132;1.000109;0.804784;0.000000;1.000000;0.800000;0.823947;0.096933;
1.720229;-0.000132;1.000109;0.804760;0.000000;1.000000;0.800000;0.823923;0.096927;
1.720721;-0.000133;1.000109;0.804747;0.000000;1.000000;0.800000;0.823910;0.096924;
1.720967;-0.000133;1.000109;0.804741;0.000000;1.000000;0.800000;0.823904;0.096922;
1.721460;-0.000133;1.000109;0.804729;0.000000;1.000000;0.800000;0.823892;0.096919;
1.721706;-0.000133;1.000109;0.804723;0.000000;1.000000;0.800000;0.823886;0.096918;
1.722198;-0.000133;1.000109;0.804711;0.000000;1.000000;0.800000;0.823874;0.096915;
1.723183;-0.000133;1.000109;0.804686;0.000000;1.000000;0.800000;0.823850;0.096909;
1.725152;-0.000134;1.000109;0.804638;0.000000;1.000000;0.800000;0.823802;0.096897;
1.726136;-0.000135;1.000109;0.804614;0.000000;1.000000;0.800000;0.823778;0.096891;
1.728105;-0.000135;1.000109;0.804567;0.000000;1.000000;0.800000;0.823731;0.096880;
1.728351;-0.000135;1.000109;0.804561;0.000000;1.000000;0.800000;0.823725;0.096878;
1.728844;-0.000136;1.000109;0.804549;0.000000;1.000000;0.800000;0.823714;0.096875;
1.729828;-0.000136;1.000109;0.804526;0.000000;1.000000;0.800000;0.823690;0.096869;
1.730320;-0.000136;1.000109;0.804514;0.000000;1.000000;0.800000;0.823679;0.096867;
1.731305;-0.000137;1.000109;0.804491;0.000000;1.000000;0.800000;0.823655;0.096861;
1.731797;-0.000137;1.000109;0.804479;0.000000;1.000000;0.800000;0.823644;0.096858;
1.732043;-0.000137;1.000109;0.804473;0.000000;1.000000;0.800000;0.823638;0.096857;
1.732536;-0.000137;1.000109;0.804462;0.000000;1.000000;0.800000;0.823627;0.096854;
1.732782;-0.000137;1.000109;0.804456;0.000000;1.000000;0.800000;0.823621;0.096852;
1.733274;-0.000137;1.000109;0.804444;0.000000;1.000000;0.800000;0.823609;0.096850;
1.734259;-0.000138;1.000109;0.804421;0.000000;1.000000;0.800000;0.823587;0.096844;
1.736228;-0.000138;1.000109;0.804376;0.000000;1.000000;0.800000;0.823542;0.096833;
1.737212;-0.000139;1.000109;0.804353;0.000000;1.000000;0.800000;0.823519;0.096827;
1.739181;-0.000140;1.000109;0.804309;0.000000;1.000000;0.800000;0.823475;0.096816;
1.739428;-0.000140;1.000109;0.804303;0.000000;1.000000;0.800000;0.823469;0.096815;
1.739920;-0.000140;1.000109;0.804292;0.000000;1.000000;0.800000;0.823458;0.096812;
1.740904;-0.000140;1.000109;0.804270;0.000000;1.000000;0.800000;0.823436;0.096807;
1.741397;-0.000140;1.000109;0.804259;0.000000;1.000000;0.800000;0.823425;0.096804;
1.742381;-0.000141;1.000109;0.804237;0.000000;1.000000;0.800000;0.823403;0.096799;
1.742873;-0.000141;1.000109;0.804226;0.000000;1.000000;0.800000;0.823392;0.096796;
1.743858;-0.000141;1.000109;0.804204;0.000000;1.000000;0.800000;0.823371;0.096791;
1.745827;-0.000142;1.000109;0.804161;0.000000;1.000000;0.800000;0.823328;0.096780;
1.746812;-0.000143;1.000109;0.804139;0.000000;1.000000;0.800000;0.823307;0.096775;
1.748781;-0.000143;1.000109;0.804097;0.000000;1.000000;0.800000;0.823264;0.096764;
1.749027;-0.000143;1.000109;0.804091;0.000000;1.000000;0.800000;0.823259;0.096763;
1.749519;-0.000144;1.000109;0.804081;0.000000;1.000000;0.800000;0.823249;0.096760;
1.750504;-0.000144;1.000109;0.804060;0.000000;1.000000;0.800000;0.823228;0.096755;
1.750996;-0.000144;1.000109;0.804049;0.000000;1.000000;0.800000;0.823217;0.096753;
1.751980;-0.000145;1.000109;0.804028;0.000000;1.000000;0.800000;0.823197;0.096747;
1.752473;-0.000145;1.000109;0.804018;0.000000;1.000000;0.800000;0.823186;0.096745;
1.753457;-0.000145;1.000109;0.803997;0.000000;1.000000;0.800000;0.823166;0.096740;
1.755426;-0.000146;1.000109;0.803956;0.000000;1.000000;0.800000;0.823125;0.096730;
1.756411;-0.000146;1.000109;0.803936;0.000000;1.000000;0.800000;0.823105;0.096725;
1.758380;-0.000147;1.000109;0.803895;0.000000;1.000000;0.800000;0.823064;0.096715;
1.758626;-0.000147;1.000109;0.803890;0.000000;1.000000;0.800000;0.823059;0.096713;
1.759118;-0.000147;1.000109;0.803880;0.000000;1.000000;0.800000;0.823049;0.096711;
1.760103;-0.000148;1.000109;0.803860;0.000000;1.000000;0.800000;0.823029;0.096706;
1.760595;-0.000148;1.000109;0.803850;0.000000;1.000000;0.800000;0.823020;0.096703;
1.761580;-0.000148;1.000109;0.803830;0.000000;1.000000;0.800000;0.823000;0.096699;
1.762072;-0.000148;1.000109;0.803820;0.000000;1.000000;0.800000;0.822990;0.096696;
1.763057;-0.000149;1.000109;0.803801;0.000000;1.000000;0.800000;0.822970;0.096691;
1.765026;-0.000149;1.000109;0.803762;0.000000;1.000000;0.800000;0.822932;0.096682;
1.766010;-0.000150;1.000109;0.803742;0.000000;1.000000;0.800000;0.822912;0.096677;
1.767979;-0.000151;1.000109;0.803704;0.000000;1.000000;0.800000;0.822874;0.096667;
1.768225;-0.000151;1.000109;0.803699;0.000000;1.000000;0.800000;0.822869;0.096666;
1.768718;-0.000151;1.000109;0.803689;0.000000;1.000000;0.800000;0.822860;0.096664;
1.769702;-0.000151;1.000109;0.803670;0.000000;1.000000;0.800000;0.822841;0.096659;
1.770195;-0.000151;1.000109;0.803661;0.000000;1.000000;0.800000;0.822832;0.096657;
1.771179;-0.000152;1.000109;0.803642;0.000000;1.000000;0.800000;0.822813;0.096652;
1.771671;-0.000152;1.000109;0.803633;0.000000;1.000000;0.800000;0.822803;0.096650;
1.772656;-0.000152;1.000109;0.803614;0.000000;1.000000;0.800000;0.822785;0.096645;
1.774625;-0.000153;1.000109;0.803577;0.000000;1.000000;0.800000;0.822748;0.096636;
1.775610;-0.000153;1.000109;0.803558;0.000000;1.000000;0.800000;0.822730;0.096631;
1.777579;-0.000154;1.000109;0.803522;0.000000;1.000000;0.800000;0.822693;0.096622;
1.777825;-0.000154;1.000109;0.803517;0.000000;1.000000;0.800000;0.822689;0.096621;
1.778317;-0.000154;1.000109;0.803508;0.000000;1.000000;0.800000;0.822680;0.096619;
1.779302;-0.000155;1.000109;0.803490;0.000000;1.000000;0.800000;0.822662;0.096614;
1.779794;-0.000155;1.000109;0.803481;0.000000;1.000000;0.800000;0.822653;0.096612;
1.780778;-0.000155;1.000109;0.803463;0.000000;1.000000;0.800000;0.822635;0.096608;
1.781271;-0.000156;1.000109;0.803454;0.000000;1.000000;0.800000;0.822626;0.096605;
1.782255;-0.000156;1.000109;0.803436;0.000000;1.000000;0.800000;0.822608;0.096601;
1.784224;-0.000157;1.000109;0.803401;0.000000;1.000000;0.800000;0.822573;0.096592;
1.785209;-0.000157;1.000109;0.803383;0.000000;1.000000;0.800000;0.822556;0.096588;
1.787178;-0.000158;1.000109;0.803348;0.000000;1.000000;0.800000;0.822521;0.096579;
1.787424;-0.000158;1.000109;0.803344;0.000000;1.000000;0.800000;0.822517;0.096578;
1.787916;-0.000158;1.000109;0.803335;0.000000;1.000000;0.800000;0.822508;0.096576;
1.788901;-0.000158;1.000109;0.803318;0.000000;1.000000;0.800000;0.822491;0.096571;
1.790870;-0.000159;1.000109;0.803284;0.000000;1.000000;0.800000;0.822458;0.096563;
1.791854;-0.000160;1.000109;0.803267;0.000000;1.000000;0.800000;0.822441;0.096559;
1.793824;-0.000160;1.000109;0.803234;0.000000;1.000000;0.800000;0.822407;0.096550;
1.794070;-0.000160;1.000109;0.803229;0.000000;1.000000;0.800000;0.822403;0.096549;
1.794562;-0.000161;1.000109;0.803221;0.000000;1.000000;0.800000;0.822395;0.096547;
1.795547;-0.000161;1.000109;0.803204;0.000000;1.000000;0.800000;0.822378;0.096543;
1.797516;-0.000162;1.000109;0.803172;0.000000;1.000000;0.800000;0.822346;0.096535;
1.798500;-0.000162;1.000109;0.803155;0.000000;1.000000;0.800000;0.822329;0.096531;
1.800469;-0.000163;1.000109;0.803123;0.000000;1.000000;0.800000;0.822297;0.096523;
1.800715;-0.000163;1.000109;0.803119;0.000000;1.000000;0.800000;0.822293;0.096522;
1.801208;-0.000163;1.000109;0.803111;0.000000;1.000000;0.800000;0.822285;0.096520;
1.802192;-0.000163;1.000109;0.803095;0.000000;1.000000;0.800000;0.822269;0.096516;
1.804161;-0.000164;1.000109;0.803063;0.000000;1.000000;0.800000;0.822238;0.096508;
1.805146;-0.000164;1.000109;0.803047;0.000000;1.000000;0.800000;0.822222;0.096504;
1.807115;-0.000165;1.000109;0.803016;0.000000;1.000000;0.800000;0.822191;0.096496;
1.807361;-0.000165;1.000109;0.803012;0.000000;1.000000;0.800000;0.822187;0.096495;
1.807853;-0.000165;1.000109;0.803004;0.000000;1.000000;0.800000;0.822179;0.096493;
1.808838;-0.000166;1.000109;0.802988;0.000000;1.000000;0.800000;0.822164;0.096489;
1.810807;-0.000167;1.000109;0.802958;0.000000;1.000000;0.800000;0.822133;0.096481;
1.811791;-0.000167;1.000109;0.802943;0.000000;1.000000;0.800000;0.822118;0.096477;
1.813761;-0.000168;1.000109;0.802912;0.000000;1.000000;0.800000;0.822088;0.096470;
1.814007;-0.000168;1.000109;0.802909;0.000000;1.000000;0.800000;0.822085;0.096469;
1.814499;-0.000168;1.000109;0.802901;0.000000;1.000000;0.800000;0.822077;0.096467;
1.815484;-0.000168;1.000109;0.802886;0.000000;1.000000;0.800000;0.822062;0.096463;
1.817453;-0.000169;1.000109;0.802856;0.000000;1.000000;0.800000;0.822033;0.096456;
1.818437;-0.000169;1.000109;0.802842;0.000000;1.000000;0.800000;0.822018;0.096452;
1.820406;-0.000170;1.000109;0.802812;0.000000;1.000000;0.800000;0.821989;0.096445;
1.820652;-0.000170;1.000109;0.802809;0.000000;1.000000;0.800000;0.821985;0.096444;
1.821145;-0.000170;1.000109;0.802802;0.000000;1.000000;0.800000;0.821978;0.096442;
1.822129;-0.000171;1.000109;0.802787;0.000000;1.000000;0.800000;0.821964;0.096438;
1.824098;-0.000171;1.000109;0.802758;0.000000;1.000000;0.800000;0.821935;0.096431;
1.825083;-0.000172;1.000109;0.802744;0.000000;1.000000;0.800000;0.821921;0.096427;
1.827052;-0.000172;1.000109;0.802716;0.000000;1.000000;0.800000;0.821893;0.096420;
1.827298;-0.000173;1.000109;0.802712;0.000000;1.000000;0.800000;0.821890;0.096419;
1.827790;-0.000173;1.000109;0.802705;0.000000;1.000000;0.800000;0.821883;0.096417;
1.828775;-0.000173;1.000109;0.802691;0.000000;1.000000;0.800000;0.821869;0.096414;
1.830744;-0.000174;1.000109;0.802664;0.000000;1.000000;0.800000;0.821842;0.096407;
1.831729;-0.000174;1.000109;0.802650;0.000000;1.000000;0.800000;0.821828;0.096403;
1.833698;-0.000175;1.000109;0.802623;0.000000;1.000000;0.800000;0.821801;0.096397;
1.833944;-0.000175;1.000109;0.802619;0.000000;1.000000;0.800000;0.821798;0.096396;
1.834436;-0.000175;1.000109;0.802613;0.000000;1.000000;0.800000;0.821791;0.096394;
1.835421;-0.000176;1.000109;0.802599;0.000000;1.000000;0.800000;0.821777;0.096390;
1.837390;-0.000176;1.000109;0.802572;0.000000;1.000000;0.800000;0.821751;0.096384;
1.838374;-0.000177;1.000109;0.802559;0.000000;1.000000;0.800000;0.821738;0.096380;
1.840343;-0.000177;1.000109;0.802533;0.000000;1.000000;0.800000;0.821712;0.096374;
1.841328;-0.000178;1.000109;0.802520;0.000000;1.000000;0.800000;0.821699;0.096370;
1.841820;-0.000178;1.000109;0.802513;0.000000;1.000000;0.800000;0.821692;0.096369;
1.842805;-0.000178;1.000109;0.802500;0.000000;1.000000;0.800000;0.821679;0.096365;
1.843297;-0.000178;1.000109;0.802494;0.000000;1.000000;0.800000;0.821673;0.096364;
1.844281;-0.000179;1.000109;0.802481;0.000000;1.000000;0.800000;0.821660;0.096360;
1.846251;-0.000179;1.000109;0.802456;0.000000;1.000000;0.800000;0.821635;0.096354;
1.847235;-0.000180;1.000109;0.802443;0.000000;1.000000;0.800000;0.821622;0.096351;
1.849204;-0.000181;1.000109;0.802418;0.000000;1.000000;0.800000;0.821597;0.096344;
1.850189;-0.000181;1.000109;0.802405;0.000000;1.000000;0.800000;0.821585;0.096341;
1.850681;-0.000181;1.000109;0.802399;0.000000;1.000000;0.800000;0.821579;0.096339;
1.851666;-0.000181;1.000109;0.802387;0.000000;1.000000;0.800000;0.821566;0.096336;
1.852158;-0.000182;1.000109;0.802380;0.000000;1.000000;0.800000;0.821560;0.096335;
1.853142;-0.000182;1.000109;0.802368;0.000000;1.000000;0.800000;0.821548;0.096331;
1.855111;-0.000183;1.000109;0.802344;0.000000;1.000000;0.800000;0.821524;0.096325;
1.856096;-0.000183;1.000109;0.802332;0.000000;1.000000;0.800000;0.821512;0.096322;
1.858065;-0.000184;1.000109;0.802308;0.000000;1.000000;0.800000;0.821488;0.096316;
1.859050;-0.000184;1.000109;0.802296;0.000000;1.000000;0.800000;0.821476;0.096313;
1.859542;-0.000184;1.000109;0.802290;0.000000;1.000000;0.800000;0.821470;0.096311;
1.860526;-0.000185;1.000109;0.802278;0.000000;1.000000;0.800000;0.821459;0.096308;
1.861019;-0.000185;1.000109;0.802272;0.000000;1.000000;0.800000;0.821453;0.096307;
1.862003;-0.000185;1.000109;0.802260;0.000000;1.000000;0.800000;0.821441;0.096304;
1.863972;-0.000186;1.000109;0.802237;0.000000;1.000000;0.800000;0.821418;0.096298;
1.864957;-0.000186;1.000109;0.802226;0.000000;1.000000;0.800000;0.821407;0.096295;
1.866926;-0.000187;1.000109;0.802203;0.000000;1.000000;0.800000;0.821384;0.096289;
1.867910;-0.000187;1.000109;0.802191;0.000000;1.000000;0.800000;0.821373;0.096286;
1.868403;-0.000187;1.000109;0.802186;0.000000;1.000000;0.800000;0.821367;0.096285;
1.869387;-0.000188;1.000109;0.802175;0.000000;1.000000;0.800000;0.821356;0.096282;
1.869880;-0.000188;1.000109;0.802169;0.000000;1.000000;0.800000;0.821350;0.096280;
1.870864;-0.000188;1.000109;0.802158;0.000000;1.000000;0.800000;0.821339;0.096277;
1.872833;-0.000189;1.000109;0.802136;0.000000;1.000000;0.800000;0.821317;0.096271;
1.873818;-0.000189;1.000109;0.802124;0.000000;1.000000;0.800000;0.821306;0.096269;
1.875787;-0.000190;1.000109;0.802103;0.000000;1.000000;0.800000;0.821284;0.096263;
1.876771;-0.000190;1.000109;0.802092;0.000000;1.000000;0.800000;0.821274;0.096260;
1.877264;-0.000190;1.000109;0.802086;0.000000;1.000000;0.800000;0.821268;0.096259;
1.878248;-0.000191;1.000109;0.802076;0.000000;1.000000;0.800000;0.821258;0.096256;
1.878740;-0.000191;1.000109;0.802070;0.000000;1.000000;0.800000;0.821252;0.096255;
1.879725;-0.000191;1.000109;0.802060;0.000000;1.000000;0.800000;0.821242;0.096252;
1.881694;-0.000192;1.000109;0.802038;0.000000;1.000000;0.800000;0.821221;0.096246;
1.882679;-0.000192;1.000109;0.802028;0.000000;1.000000;0.800000;0.821210;0.096244;
1.884648;-0.000193;1.000109;0.802007;0.000000;1.000000;0.800000;0.821189;0.096238;
1.885632;-0.000193;1.000109;0.801997;0.000000;1.000000;0.800000;0.821179;0.096235;
1.886125;-0.000194;1.000109;0.801992;0.000000;1.000000;0.800000;0.821174;0.096234;
1.887109;-0.000194;1.000109;0.801981;0.000000;1.000000;0.800000;0.821164;0.096231;
1.887601;-0.000194;1.000109;0.801976;0.000000;1.000000;0.800000;0.821159;0.096230;
1.888586;-0.000194;1.000109;0.801966;0.000000;1.000000;0.800000;0.821149;0.096227;
1.890555;-0.000195;1.000109;0.801946;0.000000;1.000000;0.800000;0.821129;0.096222;
1.891540;-0.000196;1.000109;0.801936;0.000000;1.000000;0.800000;0.821119;0.096219;
1.893509;-0.000196;1.000109;0.801916;0.000000;1.000000;0.800000;0.821099;0.096214;
1.894493;-0.000197;1.000109;0.801906;0.000000;1.000000;0.800000;0.821089;0.096212;
1.894985;-0.000197;1.000109;0.801901;0.000000;1.000000;0.800000;0.821084;0.096210;
1.895970;-0.000197;1.000109;0.801891;0.000000;1.000000;0.800000;0.821074;0.096208;
1.896462;-0.000197;1.000109;0.801886;0.000000;1.000000;0.800000;0.821070;0.096206;
1.897447;-0.000198;1.000109;0.801876;0.000000;1.000000;0.800000;0.821060;0.096204;
1.899416;-0.000198;1.000109;0.801857;0.000000;1.000000;0.800000;0.821041;0.096199;
1.903354;-0.000200;1.000109;0.801819;0.000000;1.000000;0.800000;0.821003;0.096189;
1.905323;-0.000200;1.000109;0.801801;0.000000;1.000000;0.800000;0.820985;0.096184;
1.909261;-0.000202;1.000109;0.801764;0.000000;1.000000;0.800000;0.820948;0.096174;
1.911230;-0.000202;1.000109;0.801746;0.000000;1.000000;0.800000;0.820930;0.096169;
1.912215;-0.000203;1.000109;0.801737;0.000000;1.000000;0.800000;0.820921;0.096167;
1.914184;-0.000203;1.000109;0.801719;0.000000;1.000000;0.800000;0.820904;0.096162;
1.915169;-0.000204;1.000109;0.801710;0.000000;1.000000;0.800000;0.820895;0.096160;
1.915661;-0.000204;1.000109;0.801706;0.000000;1.000000;0.800000;0.820890;0.096159;
1.916645;-0.000204;1.000109;0.801697;0.000000;1.000000;0.800000;0.820882;0.096156;
1.917138;-0.000204;1.000109;0.801693;0.000000;1.000000;0.800000;0.820877;0.096155;
1.918122;-0.000205;1.000109;0.801684;0.000000;1.000000;0.800000;0.820869;0.096153;
1.920091;-0.000205;1.000109;0.801667;0.000000;1.000000;0.800000;0.820851;0.096148;
1.924029;-0.000207;1.000109;0.801633;0.000000;1.000000;0.800000;0.820818;0.096139;
1.925999;-0.000207;1.000109;0.801616;0.000000;1.000000;0.800000;0.820801;0.096135;
1.929937;-0.000209;1.000109;0.801583;0.000000;1.000000;0.800000;0.820769;0.096126;
1.931906;-0.000209;1.000109;0.801567;0.000000;1.000000;0.800000;0.820752;0.096122;
1.932890;-0.000210;1.000109;0.801559;0.000000;1.000000;0.800000;0.820744;0.096119;
1.934859;-0.000210;1.000109;0.801543;0.000000;1.000000;0.800000;0.820728;0.096115;
1.935844;-0.000211;1.000109;0.801535;0.000000;1.000000;0.800000;0.820721;0.096113;
1.936336;-0.000211;1.000109;0.801531;0.000000;1.000000;0.800000;0.820717;0.096112;
1.937321;-0.000211;1.000109;0.801523;0.000000;1.000000;0.800000;0.820709;0.096110;
1.937813;-0.000211;1.000109;0.801519;0.000000;1.000000;0.800000;0.820705;0.096109;
1.938798;-0.000212;1.000109;0.801511;0.000000;1.000000;0.800000;0.820697;0.096107;
1.940767;-0.000212;1.000109;0.801496;0.000000;1.000000;0.800000;0.820682;0.096102;
1.944705;-0.000214;1.000109;0.801465;0.000000;1.000000;0.800000;0.820651;0.096094;
1.946674;-0.000214;1.000109;0.801450;0.000000;1.000000;0.800000;0.820636;0.096090;
1.950612;-0.000216;1.000109;0.801421;0.000000;1.000000;0.800000;0.820607;0.096082;
1.952581;-0.000216;1.000109;0.801406;0.000000;1.000000;0.800000;0.820593;0.096078;
1.953566;-0.000217;1.000109;0.801399;0.000000;1.000000;0.800000;0.820585;0.096076;
1.955535;-0.000217;1.000109;0.801384;0.000000;1.000000;0.800000;0.820571;0.096072;
