time;WPP3B_WPP_wT3BCurrentSource_controlMeasurements_PPuSnRef;WPP3B_WPP_wT3BCurrentSource_controlMeasurements_QPuSnRef;WPP3B_WPP_wT3BCurrentSource_controlMeasurements_UPu;InfBus_infiniteBus_PPu;InfBus_infiniteBus_QPu;InfBus_infiniteBus_UPu;WPP3B_WPP_terminal_V_re;WPP3B_WPP_terminal_V_im;WPP3B_WPP_terminal_i_re;WPP3B_WPP_terminal_i_im;WPP3B_WPP_wPPControl_qControl_xPDRefPu;WPP3B_WPP_wPPControl_qControl_absLimRateLimFeedthroughFreezeLimDetection_u;WPP3B_WPP_wPPControl_qControl_absLimRateLimFeedthroughFreezeLimDetection_Y0;
1.179310;0.460036;0.075986;1.000000;0.460036;0.075986;1.000000;1.000000;0.000000;-0.460036;0.075986;0.077869;0.077893;0.100000;
1.179310;0.460036;0.075986;1.000000;0.460036;0.075986;1.000000;1.000000;0.000000;-0.460036;0.075986;0.077869;0.077893;0.100000;
1.179375;0.460101;0.075979;1.000000;0.460101;0.075979;1.000000;1.000000;0.000000;-0.460101;0.075979;0.077885;0.077909;0.100000;
1.179505;0.460231;0.075965;1.000000;0.460231;0.075965;1.000000;1.000000;0.000000;-0.460231;0.075965;0.077916;0.077940;0.100000;
1.179764;0.460491;0.075939;1.000000;0.460491;0.075939;1.000000;1.000000;0.000000;-0.460491;0.075939;0.077978;0.078002;0.100000;
1.180284;0.461010;0.075887;1.000000;0.461010;0.075887;1.000000;1.000000;0.000000;-0.461010;0.075887;0.078104;0.078128;0.100000;
1.181324;0.462048;0.075793;1.000000;0.462048;0.075793;1.000000;1.000000;0.000000;-0.462048;0.075793;0.078355;0.078379;0.100000;
1.182363;0.463086;0.075705;1.000000;0.463086;0.075705;1.000000;1.000000;0.000000;-0.463086;0.075705;0.078608;0.078632;0.100000;
1.183402;0.464125;0.075624;1.000000;0.464125;0.075624;1.000000;1.000000;0.000000;-0.464125;0.075624;0.078861;0.078885;0.100000;
1.185481;0.466202;0.075486;1.000000;0.466202;0.075486;1.000000;1.000000;0.000000;-0.466202;0.075486;0.079370;0.079395;0.100000;
1.187560;0.468278;0.075368;1.000000;0.468278;0.075368;1.000000;1.000000;0.000000;-0.468278;0.075368;0.079882;0.079907;0.100000;
1.189639;0.470355;0.075267;1.000000;0.470355;0.075267;1.000000;1.000000;0.000000;-0.470355;0.075267;0.080396;0.080421;0.100000;
1.191718;0.472432;0.075183;1.000000;0.472432;0.075183;1.000000;1.000000;0.000000;-0.472432;0.075183;0.080912;0.080937;0.100000;
1.191750;0.472464;0.075181;1.000000;0.472464;0.075181;1.000000;1.000000;0.000000;-0.472464;0.075181;0.080920;0.080945;0.100000;
1.191766;0.472480;0.075181;1.000000;0.472480;0.075181;1.000000;1.000000;0.000000;-0.472480;0.075181;0.080924;0.080949;0.100000;
1.191774;0.472489;0.075180;1.000000;0.472489;0.075180;1.000000;1.000000;0.000000;-0.472489;0.075180;0.080926;0.080951;0.100000;
1.191791;0.472505;0.075180;1.000000;0.472505;0.075180;1.000000;1.000000;0.000000;-0.472505;0.075180;0.080930;0.080955;0.100000;
1.191799;0.472513;0.075179;1.000000;0.472513;0.075179;1.000000;1.000000;0.000000;-0.472513;0.075179;0.080932;0.080957;0.100000;
1.191815;0.472529;0.075179;1.000000;0.472529;0.075179;1.000000;1.000000;0.000000;-0.472529;0.075179;0.080936;0.080961;0.100000;
1.191847;0.472562;0.075177;1.000000;0.472562;0.075177;1.000000;1.000000;0.000000;-0.472562;0.075177;0.080944;0.080969;0.100000;
1.191912;0.472626;0.075175;1.000000;0.472626;0.075175;1.000000;1.000000;0.000000;-0.472626;0.075175;0.080961;0.080985;0.100000;
1.192042;0.472756;0.075170;1.000000;0.472756;0.075170;1.000000;1.000000;0.000000;-0.472756;0.075170;0.080993;0.081018;0.100000;
1.192302;0.473016;0.075160;1.000000;0.473016;0.075160;1.000000;1.000000;0.000000;-0.473016;0.075160;0.081057;0.081082;0.100000;
1.192822;0.473535;0.075140;1.000000;0.473535;0.075140;1.000000;1.000000;0.000000;-0.473535;0.075140;0.081186;0.081211;0.100000;
1.193861;0.474573;0.075106;1.000000;0.474573;0.075106;1.000000;1.000000;0.000000;-0.474573;0.075106;0.081445;0.081470;0.100000;
1.195940;0.476650;0.075048;1.000000;0.476650;0.075048;1.000000;1.000000;0.000000;-0.476650;0.075048;0.081964;0.081989;0.100000;
1.198019;0.478727;0.075002;1.000000;0.478727;0.075002;1.000000;1.000000;0.000000;-0.478727;0.075002;0.082483;0.082508;0.100000;
1.200098;0.480803;0.074966;1.000000;0.480803;0.074966;1.000000;1.000000;0.000000;-0.480803;0.074966;0.083004;0.083029;0.100000;
1.202176;0.482880;0.074939;1.000000;0.482880;0.074939;1.000000;1.000000;0.000000;-0.482880;0.074939;0.083525;0.083550;0.100000;
1.204255;0.484957;0.074920;1.000000;0.484957;0.074920;1.000000;1.000000;0.000000;-0.484957;0.074920;0.084046;0.084071;0.100000;
1.206334;0.487034;0.074910;1.000000;0.487034;0.074910;1.000000;1.000000;0.000000;-0.487034;0.074910;0.084568;0.084593;0.100000;
1.208413;0.489110;0.074906;1.000000;0.489110;0.074906;1.000000;1.000000;0.000000;-0.489110;0.074906;0.085089;0.085114;0.100000;
1.210492;0.491187;0.074910;1.000000;0.491187;0.074910;1.000000;1.000000;0.000000;-0.491187;0.074910;0.085611;0.085636;0.100000;
1.212570;0.493264;0.074920;1.000000;0.493264;0.074920;1.000000;1.000000;0.000000;-0.493264;0.074920;0.086132;0.086157;0.100000;
1.214649;0.495341;0.074936;1.000000;0.495341;0.074936;1.000000;1.000000;0.000000;-0.495341;0.074936;0.086653;0.086678;0.100000;
1.216728;0.497417;0.074958;1.000000;0.497417;0.074958;1.000000;1.000000;0.000000;-0.497417;0.074958;0.087174;0.087199;0.100000;
1.218807;0.499494;0.074986;1.000000;0.499494;0.074986;1.000000;1.000000;0.000000;-0.499494;0.074986;0.087694;0.087719;0.100000;
1.220886;0.501571;0.075019;1.000000;0.501571;0.075019;1.000000;1.000000;0.000000;-0.501571;0.075019;0.088213;0.088238;0.100000;
1.222964;0.503647;0.075057;1.000000;0.503647;0.075057;1.000000;1.000000;0.000000;-0.503647;0.075057;0.088732;0.088757;0.100000;
1.225043;0.505724;0.075101;1.000000;0.505724;0.075101;1.000000;1.000000;0.000000;-0.505724;0.075101;0.089249;0.089274;0.100000;
1.226781;0.507461;0.075141;1.000000;0.507461;0.075141;1.000000;1.000000;0.000000;-0.507461;0.075141;0.089681;0.089706;0.100000;
1.226781;0.507461;0.075141;1.000000;0.507461;0.075141;1.000000;1.000000;0.000000;-0.507461;0.075141;0.089681;0.089706;0.100000;
1.226881;0.507560;0.075144;1.000000;0.507560;0.075144;1.000000;1.000000;0.000000;-0.507560;0.075144;0.089706;0.089731;0.100000;
1.226956;0.507635;0.075145;1.000000;0.507635;0.075145;1.000000;1.000000;0.000000;-0.507635;0.075145;0.089725;0.089750;0.100000;
1.226956;0.507635;0.075145;1.000000;0.507635;0.075145;1.000000;1.000000;0.000000;-0.507635;0.075145;0.089725;0.089750;0.100000;
1.226957;0.507635;0.075145;1.000000;0.507635;0.075145;1.000000;1.000000;0.000000;-0.507635;0.075145;0.089725;0.089750;0.100000;
1.226957;0.507635;0.075145;1.000000;0.507635;0.075145;1.000000;1.000000;0.000000;-0.507635;0.075145;0.089725;0.089750;0.100000;
1.226957;0.507635;0.075145;1.000000;0.507635;0.075145;1.000000;1.000000;0.000000;-0.507635;0.075145;0.089725;0.089750;0.100000;
1.226957;0.507635;0.075145;1.000000;0.507635;0.075145;1.000000;1.000000;0.000000;-0.507635;0.075145;0.089725;0.089750;0.100000;
1.226957;0.507635;0.075145;1.000000;0.507635;0.075145;1.000000;1.000000;0.000000;-0.507635;0.075145;0.089725;0.089750;0.100000;
1.226957;0.507635;0.075145;1.000000;0.507635;0.075145;1.000000;1.000000;0.000000;-0.507635;0.075145;0.089725;0.089750;0.100000;
1.227056;0.507735;0.075148;1.000000;0.507735;0.075148;1.000000;1.000000;0.000000;-0.507735;0.075148;0.089750;0.089775;0.100000;
1.227256;0.507935;0.075152;1.000000;0.507935;0.075152;1.000000;1.000000;0.000000;-0.507935;0.075152;0.089799;0.089824;0.100000;
1.227655;0.508333;0.075162;1.000000;0.508333;0.075162;1.000000;1.000000;0.000000;-0.508333;0.075162;0.089898;0.089923;0.100000;
1.228453;0.509131;0.075182;1.000000;0.509131;0.075182;1.000000;1.000000;0.000000;-0.509131;0.075182;0.090097;0.090121;0.100000;
1.230050;0.510726;0.075224;1.000000;0.510726;0.075224;1.000000;1.000000;0.000000;-0.510726;0.075224;0.090492;0.090517;0.100000;
1.231646;0.512320;0.075269;1.000000;0.512320;0.075269;1.000000;1.000000;0.000000;-0.512320;0.075269;0.090887;0.090912;0.100000;
1.234839;0.515510;0.075370;1.000000;0.515510;0.075370;1.000000;1.000000;0.000000;-0.515510;0.075370;0.091674;0.091698;0.100000;
1.237713;0.518381;0.075469;1.000000;0.518381;0.075469;1.000000;1.000000;0.000000;-0.518381;0.075469;0.092379;0.092403;0.100000;
1.240587;0.521252;0.075577;1.000000;0.521252;0.075577;1.000000;1.000000;0.000000;-0.521252;0.075577;0.093081;0.093105;0.100000;
1.243460;0.524123;0.075692;1.000000;0.524123;0.075692;1.000000;1.000000;0.000000;-0.524123;0.075692;0.093779;0.093804;0.100000;
1.246334;0.526994;0.075816;1.000000;0.526994;0.075816;1.000000;1.000000;0.000000;-0.526994;0.075816;0.094474;0.094499;0.100000;
1.249208;0.529864;0.075948;1.000000;0.529864;0.075948;1.000000;1.000000;0.000000;-0.529864;0.075948;0.095166;0.095190;0.100000;
1.252081;0.532735;0.076087;1.000000;0.532735;0.076087;1.000000;1.000000;0.000000;-0.532735;0.076087;0.095853;0.095877;0.100000;
1.254955;0.535606;0.076233;1.000000;0.535606;0.076233;1.000000;1.000000;0.000000;-0.535606;0.076233;0.096536;0.096560;0.100000;
1.257829;0.538477;0.076387;1.000000;0.538477;0.076387;1.000000;1.000000;0.000000;-0.538477;0.076387;0.097215;0.097239;0.100000;
1.260702;0.541348;0.076548;1.000000;0.541348;0.076548;1.000000;1.000000;0.000000;-0.541348;0.076548;0.097889;0.097912;0.100000;
1.263576;0.544218;0.076717;1.000000;0.544218;0.076717;1.000000;1.000000;0.000000;-0.544218;0.076717;0.098558;0.098582;0.100000;
1.266450;0.547089;0.076892;1.000000;0.547089;0.076892;1.000000;1.000000;0.000000;-0.547089;0.076892;0.099223;0.099246;0.100000;
1.269323;0.549960;0.077074;1.000000;0.549960;0.077074;1.000000;1.000000;0.000000;-0.549960;0.077074;0.099882;0.099904;0.100000;
1.272197;0.552831;0.077263;1.000000;0.552831;0.077263;1.000000;1.000000;0.000000;-0.552831;0.077263;0.100535;0.100558;0.100000;
1.275071;0.555702;0.077458;1.000000;0.555702;0.077458;1.000000;1.000000;0.000000;-0.555702;0.077458;0.101183;0.101206;0.100000;
1.277945;0.558573;0.077660;1.000000;0.558573;0.077660;1.000000;1.000000;0.000000;-0.558573;0.077660;0.101825;0.101848;0.100000;
1.280818;0.561443;0.077869;1.000000;0.561443;0.077869;1.000000;1.000000;0.000000;-0.561443;0.077869;0.102462;0.102484;0.100000;
1.283692;0.564314;0.078083;1.000000;0.564314;0.078083;1.000000;1.000000;0.000000;-0.564314;0.078083;0.103092;0.103114;0.100000;
1.289439;0.570056;0.078536;1.000000;0.570056;0.078536;1.000000;1.000000;0.000000;-0.570056;0.078536;0.104326;0.104347;0.100000;
1.294612;0.575223;0.078962;1.000000;0.575223;0.078962;1.000000;1.000000;0.000000;-0.575223;0.078962;0.105414;0.105435;0.100000;
1.299785;0.580391;0.079407;1.000000;0.580391;0.079407;1.000000;1.000000;0.000000;-0.580391;0.079407;0.106479;0.106499;0.100000;
1.304957;0.585558;0.079869;1.000000;0.585558;0.079869;1.000000;1.000000;0.000000;-0.585558;0.079869;0.107519;0.107539;0.100000;
1.310130;0.590726;0.080347;1.000000;0.590726;0.080347;1.000000;1.000000;0.000000;-0.590726;0.080347;0.108535;0.108555;0.100000;
1.315302;0.595893;0.080840;1.000000;0.595893;0.080840;1.000000;1.000000;0.000000;-0.595893;0.080840;0.109525;0.109544;0.100000;
1.320475;0.601061;0.081348;1.000000;0.601061;0.081348;1.000000;1.000000;0.000000;-0.601061;0.081348;0.110489;0.110508;0.100000;
1.325648;0.606228;0.081870;1.000000;0.606228;0.081870;1.000000;1.000000;0.000000;-0.606228;0.081870;0.111426;0.111444;0.100000;
1.330820;0.611396;0.082404;1.000000;0.611396;0.082404;1.000000;1.000000;0.000000;-0.611396;0.082404;0.112335;0.112353;0.100000;
1.335993;0.616563;0.082951;1.000000;0.616563;0.082951;1.000000;1.000000;0.000000;-0.616563;0.082951;0.113216;0.113233;0.100000;
1.341166;0.621731;0.083509;1.000000;0.621731;0.083509;1.000000;1.000000;0.000000;-0.621731;0.083509;0.114069;0.114085;0.100000;
1.346338;0.626898;0.084077;1.000000;0.626898;0.084077;1.000000;1.000000;0.000000;-0.626898;0.084077;0.114891;0.114907;0.100000;
1.351511;0.632065;0.084655;1.000000;0.632065;0.084655;1.000000;1.000000;0.000000;-0.632065;0.084655;0.115684;0.115699;0.100000;
1.356684;0.637233;0.085242;1.000000;0.637233;0.085242;1.000000;1.000000;0.000000;-0.637233;0.085242;0.116446;0.116461;0.100000;
1.361856;0.642400;0.085837;1.000000;0.642400;0.085837;1.000000;1.000000;0.000000;-0.642400;0.085837;0.117178;0.117192;0.100000;
1.367029;0.647568;0.086440;1.000000;0.647568;0.086440;1.000000;1.000000;0.000000;-0.647568;0.086440;0.117879;0.117892;0.100000;
1.372201;0.652735;0.087048;1.000000;0.652735;0.087048;1.000000;1.000000;0.000000;-0.652735;0.087048;0.118547;0.118560;0.100000;
1.377374;0.657903;0.087663;1.000000;0.657903;0.087663;1.000000;1.000000;0.000000;-0.657903;0.087663;0.119185;0.119197;0.100000;
1.382547;0.663070;0.088282;1.000000;0.663070;0.088282;1.000000;1.000000;0.000000;-0.663070;0.088282;0.119790;0.119801;0.100000;
1.387719;0.668238;0.088906;1.000000;0.668238;0.088906;1.000000;1.000000;0.000000;-0.668238;0.088906;0.120363;0.120374;0.100000;
1.388195;0.668713;0.088963;1.000000;0.668713;0.088963;1.000000;1.000000;0.000000;-0.668713;0.088963;0.120412;0.120423;0.100000;
1.388195;0.668713;0.088963;1.000000;0.668713;0.088963;1.000000;1.000000;0.000000;-0.668713;0.088963;0.120412;0.120423;0.100000;
1.388391;0.668908;0.088987;1.000000;0.668908;0.088987;1.000000;1.000000;0.000000;-0.668908;0.088987;0.120434;0.120445;0.100000;
1.388782;0.669292;0.089034;1.000000;0.669292;0.089034;1.000000;1.000000;0.000000;-0.669292;0.089034;0.120477;0.120488;0.100000;
1.389566;0.670025;0.089129;1.000000;0.670025;0.089129;1.000000;1.000000;0.000000;-0.670025;0.089129;0.120562;0.120573;0.100000;
1.391134;0.671322;0.089319;1.000000;0.671322;0.089319;1.000000;1.000000;0.000000;-0.671322;0.089319;0.120730;0.120740;0.100000;
1.392701;0.672457;0.089509;1.000000;0.672457;0.089509;1.000000;1.000000;0.000000;-0.672457;0.089509;0.120894;0.120905;0.100000;
1.395836;0.674202;0.089890;1.000000;0.674202;0.089890;1.000000;1.000000;0.000000;-0.674202;0.089890;0.121212;0.121222;0.100000;
1.398970;0.675540;0.090271;1.000000;0.675540;0.090271;1.000000;1.000000;0.000000;-0.675540;0.090271;0.121517;0.121527;0.100000;
1.402105;0.676564;0.090654;1.000000;0.676564;0.090654;1.000000;1.000000;0.000000;-0.676564;0.090654;0.121810;0.121820;0.100000;
1.405240;0.677349;0.091037;1.000000;0.677349;0.091037;1.000000;1.000000;0.000000;-0.677349;0.091037;0.122092;0.122101;0.100000;
1.408375;0.677950;0.091421;1.000000;0.677950;0.091421;1.000000;1.000000;0.000000;-0.677950;0.091421;0.122361;0.122370;0.100000;
1.411510;0.678411;0.091805;1.000000;0.678411;0.091805;1.000000;1.000000;0.000000;-0.678411;0.091805;0.122618;0.122627;0.100000;
1.414644;0.678763;0.092189;1.000000;0.678763;0.092189;1.000000;1.000000;0.000000;-0.678763;0.092189;0.122864;0.122871;0.100000;
1.417779;0.679033;0.092573;1.000000;0.679033;0.092573;1.000000;1.000000;0.000000;-0.679033;0.092573;0.123097;0.123104;0.100000;
1.420914;0.679239;0.092956;1.000000;0.679239;0.092956;1.000000;1.000000;0.000000;-0.679239;0.092956;0.123318;0.123325;0.100000;
1.427184;0.679491;0.093721;1.000000;0.679491;0.093721;1.000000;1.000000;0.000000;-0.679491;0.093721;0.123712;0.123719;0.100000;
1.432826;0.679634;0.094407;1.000000;0.679634;0.094407;1.000000;1.000000;0.000000;-0.679634;0.094407;0.124029;0.124034;0.100000;
1.438469;0.679721;0.095089;1.000000;0.679721;0.095089;1.000000;1.000000;0.000000;-0.679721;0.095089;0.124307;0.124312;0.100000;
1.444111;0.679771;0.095767;1.000000;0.679771;0.095767;1.000000;1.000000;0.000000;-0.679771;0.095767;0.124546;0.124551;0.100000;
1.449754;0.679796;0.096439;1.000000;0.679796;0.096439;1.000000;1.000000;0.000000;-0.679796;0.096439;0.124748;0.124752;0.100000;
1.455397;0.679803;0.097105;1.000000;0.679803;0.097105;1.000000;1.000000;0.000000;-0.679803;0.097105;0.124912;0.124915;0.100000;
1.461039;0.679799;0.097764;1.000000;0.679799;0.097764;1.000000;1.000000;0.000000;-0.679799;0.097764;0.125039;0.125041;0.100000;
1.466682;0.679787;0.098415;1.000000;0.679787;0.098415;1.000000;1.000000;0.000000;-0.679787;0.098415;0.125129;0.125131;0.100000;
1.472324;0.679768;0.099058;1.000000;0.679768;0.099058;1.000000;1.000000;0.000000;-0.679768;0.099058;0.125183;0.125184;0.100000;
1.477967;0.679744;0.099692;1.000000;0.679744;0.099692;1.000000;1.000000;0.000000;-0.679744;0.099692;0.125201;0.125202;0.100000;
1.483610;0.679716;0.100315;1.000000;0.679716;0.100315;1.000000;1.000000;0.000000;-0.679716;0.100315;0.125184;0.125184;0.100000;
1.489252;0.679685;0.100928;1.000000;0.679685;0.100928;1.000000;1.000000;0.000000;-0.679685;0.100928;0.125133;0.125132;0.100000;
1.494895;0.679651;0.101529;1.000000;0.679651;0.101529;1.000000;1.000000;0.000000;-0.679651;0.101529;0.125047;0.125045;0.100000;
1.500537;0.679614;0.102119;1.000000;0.679614;0.102119;1.000000;1.000000;0.000000;-0.679614;0.102119;0.124928;0.124926;0.100000;
1.506180;0.679575;0.102695;1.000000;0.679575;0.102695;1.000000;1.000000;0.000000;-0.679575;0.102695;0.124777;0.124774;0.100000;
1.511823;0.679534;0.103259;1.000000;0.679534;0.103259;1.000000;1.000000;0.000000;-0.679534;0.103259;0.124593;0.124590;0.100000;
1.517465;0.679491;0.103809;1.000000;0.679491;0.103809;1.000000;1.000000;0.000000;-0.679491;0.103809;0.124379;0.124375;0.100000;
1.523108;0.679446;0.104345;1.000000;0.679446;0.104345;1.000000;1.000000;0.000000;-0.679446;0.104345;0.124135;0.124130;0.100000;
1.528750;0.679399;0.104866;1.000000;0.679399;0.104866;1.000000;1.000000;0.000000;-0.679399;0.104866;0.123861;0.123856;0.100000;
1.534393;0.679351;0.105371;1.000000;0.679351;0.105371;1.000000;1.000000;0.000000;-0.679351;0.105371;0.123558;0.123553;0.100000;
1.540036;0.679300;0.105861;1.000000;0.679300;0.105861;1.000000;1.000000;0.000000;-0.679300;0.105861;0.123228;0.123222;0.100000;
1.551321;0.679194;0.106775;1.000000;0.679194;0.106775;1.000000;1.000000;0.000000;-0.679194;0.106775;0.122464;0.122457;0.100000;
1.561321;0.679094;0.107532;1.000000;0.679094;0.107532;1.000000;1.000000;0.000000;-0.679094;0.107532;0.121712;0.121704;0.100000;
1.571321;0.678990;0.108234;1.000000;0.678990;0.108234;1.000000;1.000000;0.000000;-0.678990;0.108234;0.120889;0.120881;0.100000;
1.581322;0.678882;0.108880;1.000000;0.678882;0.108880;1.000000;1.000000;0.000000;-0.678882;0.108880;0.120002;0.119993;0.100000;
1.591322;0.678770;0.109468;1.000000;0.678770;0.109468;1.000000;1.000000;0.000000;-0.678770;0.109468;0.119056;0.119047;0.100000;
1.601322;0.678654;0.109998;1.000000;0.678654;0.109998;1.000000;1.000000;0.000000;-0.678654;0.109998;0.118057;0.118047;0.100000;
1.611322;0.678534;0.110469;1.000000;0.678534;0.110469;1.000000;1.000000;0.000000;-0.678534;0.110469;0.117011;0.117000;0.100000;
1.621323;0.678411;0.110882;1.000000;0.678411;0.110882;1.000000;1.000000;0.000000;-0.678411;0.110882;0.115923;0.115912;0.100000;
1.631323;0.678285;0.111236;1.000000;0.678285;0.111236;1.000000;1.000000;0.000000;-0.678285;0.111236;0.114800;0.114788;0.100000;
1.641323;0.678155;0.111532;1.000000;0.678155;0.111532;1.000000;1.000000;0.000000;-0.678155;0.111532;0.113647;0.113635;0.100000;
1.651324;0.678022;0.111769;1.000000;0.678022;0.111769;1.000000;1.000000;0.000000;-0.678022;0.111769;0.112470;0.112458;0.100000;
1.661324;0.677886;0.111950;1.000000;0.677886;0.111950;1.000000;1.000000;0.000000;-0.677886;0.111950;0.111275;0.111263;0.100000;
1.671324;0.677747;0.112074;1.000000;0.677747;0.112074;1.000000;1.000000;0.000000;-0.677747;0.112074;0.110068;0.110056;0.100000;
1.681324;0.677604;0.112141;1.000000;0.677604;0.112141;1.000000;1.000000;0.000000;-0.677604;0.112141;0.108854;0.108842;0.100000;
1.691325;0.677459;0.112153;1.000000;0.677459;0.112153;1.000000;1.000000;0.000000;-0.677459;0.112153;0.107639;0.107626;0.100000;
1.701325;0.677311;0.112115;1.000000;0.677311;0.112115;1.000000;1.000000;0.000000;-0.677311;0.112115;0.106428;0.106416;0.100000;
1.711325;0.677161;0.112026;1.000000;0.677161;0.112026;1.000000;1.000000;0.000000;-0.677161;0.112026;0.105226;0.105214;0.100000;
1.721325;0.677007;0.111889;1.000000;0.677007;0.111889;1.000000;1.000000;0.000000;-0.677007;0.111889;0.104038;0.104026;0.100000;
1.731326;0.676851;0.111706;1.000000;0.676851;0.111706;1.000000;1.000000;0.000000;-0.676851;0.111706;0.102868;0.102857;0.100000;
1.741326;0.676692;0.111479;1.000000;0.676692;0.111479;1.000000;1.000000;0.000000;-0.676692;0.111479;0.101722;0.101710;0.100000;
1.751326;0.676530;0.111210;1.000000;0.676530;0.111210;1.000000;1.000000;0.000000;-0.676530;0.111210;0.100602;0.100591;0.100000;
1.761327;0.676365;0.110903;1.000000;0.676365;0.110903;1.000000;1.000000;0.000000;-0.676365;0.110903;0.099514;0.099503;0.100000;
1.771327;0.676198;0.110559;1.000000;0.676198;0.110559;1.000000;1.000000;0.000000;-0.676198;0.110559;0.098460;0.098449;0.100000;
1.781327;0.676028;0.110180;1.000000;0.676028;0.110180;1.000000;1.000000;0.000000;-0.676028;0.110180;0.097444;0.097434;0.100000;
1.791327;0.675855;0.109771;1.000000;0.675855;0.109771;1.000000;1.000000;0.000000;-0.675855;0.109771;0.096469;0.096459;0.100000;
1.801328;0.675680;0.109333;1.000000;0.675680;0.109333;1.000000;1.000000;0.000000;-0.675680;0.109333;0.095538;0.095528;0.100000;
1.811328;0.675501;0.108868;1.000000;0.675501;0.108868;1.000000;1.000000;0.000000;-0.675501;0.108868;0.094653;0.094644;0.100000;
1.821328;0.675320;0.108381;1.000000;0.675320;0.108381;1.000000;1.000000;0.000000;-0.675320;0.108381;0.093818;0.093809;0.100000;
1.831328;0.675136;0.107873;1.000000;0.675136;0.107873;1.000000;1.000000;0.000000;-0.675136;0.107873;0.093033;0.093025;0.100000;
1.841329;0.674950;0.107348;1.000000;0.674950;0.107348;1.000000;1.000000;0.000000;-0.674950;0.107348;0.092300;0.092293;0.100000;
1.851329;0.674760;0.106807;1.000000;0.674760;0.106807;1.000000;1.000000;0.000000;-0.674760;0.106807;0.091622;0.091616;0.100000;
1.861329;0.674568;0.106255;1.000000;0.674568;0.106255;1.000000;1.000000;0.000000;-0.674568;0.106255;0.091000;0.090993;0.100000;
1.871329;0.674373;0.105693;1.000000;0.674373;0.105693;1.000000;1.000000;0.000000;-0.674373;0.105693;0.090433;0.090427;0.100000;
1.881330;0.674175;0.105124;1.000000;0.674175;0.105124;1.000000;1.000000;0.000000;-0.674175;0.105124;0.089923;0.089918;0.100000;
1.891330;0.673974;0.104552;1.000000;0.673974;0.104552;1.000000;1.000000;0.000000;-0.673974;0.104552;0.089471;0.089466;0.100000;
1.901330;0.673770;0.103977;1.000000;0.673770;0.103977;1.000000;1.000000;0.000000;-0.673770;0.103977;0.089076;0.089072;0.100000;
1.911331;0.673564;0.103404;1.000000;0.673564;0.103404;1.000000;1.000000;0.000000;-0.673564;0.103404;0.088738;0.088735;0.100000;
1.921331;0.673354;0.102833;1.000000;0.673354;0.102833;1.000000;1.000000;0.000000;-0.673354;0.102833;0.088457;0.088454;0.100000;
1.931331;0.673142;0.102268;1.000000;0.673142;0.102268;1.000000;1.000000;0.000000;-0.673142;0.102268;0.088233;0.088231;0.100000;
1.941331;0.672928;0.101711;1.000000;0.672928;0.101711;1.000000;1.000000;0.000000;-0.672928;0.101711;0.088065;0.088063;0.100000;
1.951332;0.672710;0.101164;1.000000;0.672710;0.101164;1.000000;1.000000;0.000000;-0.672710;0.101164;0.087951;0.087949;0.100000;
1.961332;0.672490;0.100629;1.000000;0.672490;0.100629;1.000000;1.000000;0.000000;-0.672490;0.100629;0.087890;0.087889;0.100000;
1.971332;0.672267;0.100108;1.000000;0.672267;0.100108;1.000000;1.000000;0.000000;-0.672267;0.100108;0.087882;0.087882;0.100000;
1.981332;0.672041;0.099602;1.000000;0.672041;0.099602;1.000000;1.000000;0.000000;-0.672041;0.099602;0.087924;0.087924;0.100000;
1.991333;0.671812;0.099113;1.000000;0.671812;0.099113;1.000000;1.000000;0.000000;-0.671812;0.099113;0.088015;0.088016;0.100000;
2.001333;0.671581;0.098643;1.000000;0.671581;0.098643;1.000000;1.000000;0.000000;-0.671581;0.098643;0.088152;0.088154;0.100000;
2.011333;0.671347;0.098193;1.000000;0.671347;0.098193;1.000000;1.000000;0.000000;-0.671347;0.098193;0.088335;0.088337;0.100000;
2.021334;0.671110;0.097765;1.000000;0.671110;0.097765;1.000000;1.000000;0.000000;-0.671110;0.097765;0.088560;0.088563;0.100000;
2.031334;0.670871;0.097358;1.000000;0.670871;0.097358;1.000000;1.000000;0.000000;-0.670871;0.097358;0.088824;0.088827;0.100000;
2.041334;0.670630;0.096974;1.000000;0.670630;0.096974;1.000000;1.000000;0.000000;-0.670630;0.096974;0.089126;0.089129;0.100000;
2.051334;0.670386;0.096614;1.000000;0.670386;0.096614;1.000000;1.000000;0.000000;-0.670386;0.096614;0.089465;0.089468;0.100000;
2.061335;0.670139;0.096280;1.000000;0.670139;0.096280;1.000000;1.000000;0.000000;-0.670139;0.096280;0.089836;0.089840;0.100000;
2.071335;0.669890;0.095972;1.000000;0.669890;0.095972;1.000000;1.000000;0.000000;-0.669890;0.095972;0.090239;0.090243;0.100000;
2.081335;0.669638;0.095690;1.000000;0.669638;0.095690;1.000000;1.000000;0.000000;-0.669638;0.095690;0.090669;0.090674;0.100000;
2.091335;0.669384;0.095435;1.000000;0.669384;0.095435;1.000000;1.000000;0.000000;-0.669384;0.095435;0.091126;0.091130;0.100000;
2.101336;0.669127;0.095207;1.000000;0.669127;0.095207;1.000000;1.000000;0.000000;-0.669127;0.095207;0.091605;0.091610;0.100000;
2.111336;0.668869;0.095006;1.000000;0.668869;0.095006;1.000000;1.000000;0.000000;-0.668869;0.095006;0.092104;0.092109;0.100000;
