time;GFM_GFM_Control_PFilterPu;GFM_GFM_Control_PFilterRefPu;
21.8180;1.0000;1.0000;
21.8190;1.0000;1.0000;
21.8200;1.0000;1.0000;
21.8210;1.0000;1.0000;
21.8220;1.0000;1.0000;
21.8230;1.0000;1.0000;
21.8240;1.0000;1.0000;
21.8250;1.0000;1.0000;
21.8260;1.0000;1.0000;
21.8270;1.0000;1.0000;
21.8280;1.0000;1.0000;
21.8290;1.0000;1.0000;
21.8300;1.0000;1.0000;
21.8310;1.0000;1.0000;
21.8320;1.0000;1.0000;
21.8330;1.0000;1.0000;
21.8340;1.0000;1.0000;
21.8350;1.0000;1.0000;
21.8360;1.0000;1.0000;
21.8370;1.0000;1.0000;
21.8380;1.0000;1.0000;
21.8390;1.0000;1.0000;
21.8400;1.0000;1.0000;
21.8410;1.0000;1.0000;
21.8420;1.0000;1.0000;
21.8430;1.0000;1.0000;
21.8440;1.0000;1.0000;
21.8450;1.0000;1.0000;
21.8460;1.0000;1.0000;
21.8470;1.0000;1.0000;
21.8480;1.0000;1.0000;
21.8490;1.0000;1.0000;
21.8500;1.0000;1.0000;
21.8510;1.0000;1.0000;
21.8520;1.0000;1.0000;
21.8530;1.0000;1.0000;
21.8540;1.0000;1.0000;
21.8550;1.0000;1.0000;
21.8560;1.0000;1.0000;
21.8570;1.0000;1.0000;
21.8580;1.0000;1.0000;
21.8590;1.0000;1.0000;
21.8600;1.0000;1.0000;
21.8610;1.0000;1.0000;
21.8620;1.0000;1.0000;
21.8630;1.0000;1.0000;
21.8640;1.0000;1.0000;
21.8650;1.0000;1.0000;
21.8660;1.0000;1.0000;
21.8670;1.0000;1.0000;
21.8680;1.0000;1.0000;
21.8690;1.0000;1.0000;
21.8700;1.0000;1.0000;
21.8710;1.0000;1.0000;
21.8720;1.0000;1.0000;
21.8730;1.0000;1.0000;
21.8740;1.0000;1.0000;
21.8750;1.0000;1.0000;
21.8760;1.0000;1.0000;
21.8770;1.0000;1.0000;
21.8780;1.0000;1.0000;
21.8790;1.0000;1.0000;
21.8800;1.0000;1.0000;
21.8810;1.0000;1.0000;
21.8820;1.0000;1.0000;
21.8830;1.0000;1.0000;
21.8840;1.0000;1.0000;
21.8850;1.0000;1.0000;
21.8860;1.0000;1.0000;
21.8870;1.0000;1.0000;
21.8880;1.0000;1.0000;
21.8890;1.0000;1.0000;
21.8900;1.0000;1.0000;
21.8910;1.0000;1.0000;
21.8920;1.0000;1.0000;
21.8930;1.0000;1.0000;
21.8940;1.0000;1.0000;
21.8950;1.0000;1.0000;
21.8960;1.0000;1.0000;
21.8970;1.0000;1.0000;
21.8980;1.0000;1.0000;
21.8990;1.0000;1.0000;
21.9000;1.0000;1.0000;
21.9010;1.0000;1.0000;
21.9020;1.0000;1.0000;
21.9030;1.0000;1.0000;
21.9040;1.0000;1.0000;
21.9050;1.0000;1.0000;
21.9060;1.0000;1.0000;
21.9070;1.0000;1.0000;
21.9080;1.0000;1.0000;
21.9090;1.0000;1.0000;
21.9100;1.0000;1.0000;
21.9110;1.0000;1.0000;
21.9120;1.0000;1.0000;
21.9130;1.0000;1.0000;
21.9140;1.0000;1.0000;
21.9150;1.0000;1.0000;
21.9160;1.0000;1.0000;
21.9170;1.0000;1.0000;
21.9180;1.0000;1.0000;
21.9190;1.0000;1.0000;
21.9200;1.0000;1.0000;
21.9210;1.0000;1.0000;
21.9220;1.0000;1.0000;
21.9230;1.0000;1.0000;
21.9240;1.0000;1.0000;
21.9250;1.0000;1.0000;
21.9260;1.0000;1.0000;
21.9270;1.0000;1.0000;
21.9280;1.0000;1.0000;
21.9290;1.0000;1.0000;
21.9300;1.0000;1.0000;
21.9310;1.0000;1.0000;
21.9320;1.0000;1.0000;
21.9330;1.0000;1.0000;
21.9340;1.0000;1.0000;
21.9350;1.0000;1.0000;
21.9360;1.0000;1.0000;
21.9370;1.0000;1.0000;
21.9380;1.0000;1.0000;
21.9390;1.0000;1.0000;
21.9400;1.0000;1.0000;
21.9410;1.0000;1.0000;
21.9420;1.0000;1.0000;
21.9430;1.0000;1.0000;
21.9440;1.0000;1.0000;
21.9450;1.0000;1.0000;
21.9460;1.0000;1.0000;
21.9470;1.0000;1.0000;
21.9480;1.0000;1.0000;
21.9490;1.0000;1.0000;
21.9500;1.0000;1.0000;
21.9510;1.0000;1.0000;
21.9520;1.0000;1.0000;
21.9530;1.0000;1.0000;
21.9540;1.0000;1.0000;
21.9550;1.0000;1.0000;
21.9560;1.0000;1.0000;
21.9570;1.0000;1.0000;
21.9580;1.0000;1.0000;
21.9590;1.0000;1.0000;
21.9600;1.0000;1.0000;
21.9610;1.0000;1.0000;
21.9620;1.0000;1.0000;
21.9630;1.0000;1.0000;
21.9640;1.0000;1.0000;
21.9650;1.0000;1.0000;
21.9660;1.0000;1.0000;
21.9670;1.0000;1.0000;
21.9680;1.0000;1.0000;
21.9690;1.0000;1.0000;
21.9700;1.0000;1.0000;
21.9710;1.0000;1.0000;
21.9720;1.0000;1.0000;
21.9730;1.0000;1.0000;
21.9740;1.0000;1.0000;
21.9750;1.0000;1.0000;
21.9760;1.0000;1.0000;
21.9770;1.0000;1.0000;
21.9780;1.0000;1.0000;
21.9790;1.0000;1.0000;
21.9800;1.0000;1.0000;
21.9810;1.0000;1.0000;
21.9820;1.0000;1.0000;
21.9830;1.0000;1.0000;
21.9840;1.0000;1.0000;
21.9850;1.0000;1.0000;
21.9860;1.0000;1.0000;
21.9870;1.0000;1.0000;
21.9880;1.0000;1.0000;
21.9890;1.0000;1.0000;
21.9900;1.0000;1.0000;
21.9910;1.0000;1.0000;
21.9920;1.0000;1.0000;
21.9930;1.0000;1.0000;
21.9940;1.0000;1.0000;
21.9950;1.0000;1.0000;
21.9960;1.0000;1.0000;
21.9970;1.0000;1.0000;
21.9980;1.0000;1.0000;
21.9990;1.0000;1.0000;
22.0000;1.0000;1.0000;
22.0010;1.0000;1.0000;
22.0020;1.0000;1.0000;
22.0030;1.0000;1.0000;
22.0040;1.0000;1.0000;
22.0050;1.0000;1.0000;
22.0060;1.0000;1.0000;
22.0070;1.0000;1.0000;
22.0080;1.0000;1.0000;
22.0090;1.0000;1.0000;
22.0100;1.0000;1.0000;
22.0110;1.0000;1.0000;
22.0120;1.0000;1.0000;
22.0130;1.0000;1.0000;
22.0140;1.0000;1.0000;
22.0150;1.0000;1.0000;
22.0160;1.0000;1.0000;
22.0170;1.0000;1.0000;
22.0180;1.0000;1.0000;
22.0190;1.0000;1.0000;
22.0200;1.0000;1.0000;
22.0210;1.0000;1.0000;
22.0220;1.0000;1.0000;
22.0230;1.0000;1.0000;
22.0240;1.0000;1.0000;
22.0250;1.0000;1.0000;
22.0260;1.0000;1.0000;
22.0270;1.0000;1.0000;
22.0280;1.0000;1.0000;
22.0290;1.0000;1.0000;
22.0300;1.0000;1.0000;
22.0310;1.0000;1.0000;
22.0320;1.0000;1.0000;
22.0330;1.0000;1.0000;
22.0340;1.0000;1.0000;
22.0350;1.0000;1.0000;
22.0360;1.0000;1.0000;
22.0370;1.0000;1.0000;
22.0380;1.0000;1.0000;
22.0390;1.0000;1.0000;
22.0400;1.0000;1.0000;
22.0410;1.0000;1.0000;
22.0420;1.0000;1.0000;
22.0430;1.0000;1.0000;
22.0440;1.0000;1.0000;
22.0450;1.0000;1.0000;
22.0460;1.0000;1.0000;
22.0470;1.0000;1.0000;
22.0480;1.0000;1.0000;
22.0490;1.0000;1.0000;
22.0500;1.0000;1.0000;
22.0510;1.0000;1.0000;
22.0520;1.0000;1.0000;
22.0530;1.0000;1.0000;
22.0540;1.0000;1.0000;
22.0550;1.0000;1.0000;
22.0560;1.0000;1.0000;
22.0570;1.0000;1.0000;
22.0580;1.0000;1.0000;
22.0590;1.0000;1.0000;
22.0600;1.0000;1.0000;
22.0610;1.0000;1.0000;
22.0620;1.0000;1.0000;
22.0630;1.0000;1.0000;
22.0640;1.0000;1.0000;
22.0650;1.0000;1.0000;
22.0660;1.0000;1.0000;
22.0670;1.0000;1.0000;
22.0680;1.0000;1.0000;
22.0690;1.0000;1.0000;
22.0700;1.0000;1.0000;
22.0710;1.0000;1.0000;
22.0720;1.0000;1.0000;
22.0730;1.0000;1.0000;
22.0740;1.0000;1.0000;
22.0750;1.0000;1.0000;
22.0760;1.0000;1.0000;
22.0770;1.0000;1.0000;
22.0780;1.0000;1.0000;
22.0790;1.0000;1.0000;
22.0800;1.0000;1.0000;
22.0810;1.0000;1.0000;
22.0820;1.0000;1.0000;
22.0830;1.0000;1.0000;
22.0840;1.0000;1.0000;
22.0850;1.0000;1.0000;
22.0860;1.0000;1.0000;
22.0870;1.0000;1.0000;
22.0880;1.0000;1.0000;
22.0890;1.0000;1.0000;
22.0900;1.0000;1.0000;
22.0910;1.0000;1.0000;
22.0920;1.0000;1.0000;
22.0930;1.0000;1.0000;
22.0940;1.0000;1.0000;
22.0950;1.0000;1.0000;
22.0960;1.0000;1.0000;
22.0970;1.0000;1.0000;
22.0980;1.0000;1.0000;
22.0990;1.0000;1.0000;
22.1000;1.0000;1.0000;
22.1010;1.0000;1.0000;
22.1020;1.0000;1.0000;
22.1030;1.0000;1.0000;
22.1040;1.0000;1.0000;
22.1050;1.0000;1.0000;
22.1060;1.0000;1.0000;
22.1070;1.0000;1.0000;
22.1080;1.0000;1.0000;
22.1090;1.0000;1.0000;
22.1100;1.0000;1.0000;
22.1110;1.0000;1.0000;
22.1120;1.0000;1.0000;
22.1130;1.0000;1.0000;
22.1140;1.0000;1.0000;
22.1150;1.0000;1.0000;
22.1160;1.0000;1.0000;
22.1170;1.0000;1.0000;
22.1180;1.0000;1.0000;
22.1190;1.0000;1.0000;
22.1200;1.0000;1.0000;
22.1210;1.0000;1.0000;
22.1220;1.0000;1.0000;
22.1230;1.0000;1.0000;
22.1240;1.0000;1.0000;
22.1250;1.0000;1.0000;
22.1260;1.0000;1.0000;
22.1270;1.0000;1.0000;
22.1280;1.0000;1.0000;
22.1290;1.0000;1.0000;
22.1300;1.0000;1.0000;
22.1310;1.0000;1.0000;
22.1320;1.0000;1.0000;
22.1330;1.0000;1.0000;
22.1340;1.0000;1.0000;
22.1350;1.0000;1.0000;
22.1360;1.0000;1.0000;
22.1370;1.0000;1.0000;
22.1380;1.0000;1.0000;
22.1390;1.0000;1.0000;
22.1400;1.0000;1.0000;
22.1410;1.0000;1.0000;
22.1420;1.0000;1.0000;
22.1430;1.0000;1.0000;
22.1440;1.0000;1.0000;
22.1450;1.0000;1.0000;
22.1460;1.0000;1.0000;
22.1470;1.0000;1.0000;
22.1480;1.0000;1.0000;
22.1490;1.0000;1.0000;
22.1500;1.0000;1.0000;
22.1510;1.0000;1.0000;
22.1520;1.0000;1.0000;
22.1530;1.0000;1.0000;
22.1540;1.0000;1.0000;
22.1550;1.0000;1.0000;
22.1560;1.0000;1.0000;
22.1570;1.0000;1.0000;
22.1580;1.0000;1.0000;
22.1590;1.0000;1.0000;
22.1600;1.0000;1.0000;
22.1610;1.0000;1.0000;
22.1620;1.0000;1.0000;
22.1630;1.0000;1.0000;
22.1640;1.0000;1.0000;
22.1650;1.0000;1.0000;
22.1660;1.0000;1.0000;
22.1670;1.0000;1.0000;
22.1680;1.0000;1.0000;
22.1690;1.0000;1.0000;
22.1700;1.0000;1.0000;
22.1710;1.0000;1.0000;
22.1720;1.0000;1.0000;
22.1730;1.0000;1.0000;
22.1740;1.0000;1.0000;
22.1750;1.0000;1.0000;
22.1760;1.0000;1.0000;
22.1770;1.0000;1.0000;
22.1780;1.0000;1.0000;
22.1790;1.0000;1.0000;
22.1800;1.0000;1.0000;
22.1810;1.0000;1.0000;
22.1820;1.0000;1.0000;
22.1830;1.0000;1.0000;
22.1840;1.0000;1.0000;
22.1850;1.0000;1.0000;
22.1860;1.0000;1.0000;
22.1870;1.0000;1.0000;
22.1880;1.0000;1.0000;
22.1890;1.0000;1.0000;
22.1900;1.0000;1.0000;
22.1910;1.0000;1.0000;
22.1920;1.0000;1.0000;
22.1930;1.0000;1.0000;
22.1940;1.0000;1.0000;
22.1950;1.0000;1.0000;
22.1960;1.0000;1.0000;
22.1970;1.0000;1.0000;
22.1980;1.0000;1.0000;
22.1990;1.0000;1.0000;
22.2000;1.0000;1.0000;
22.2010;1.0000;1.0000;
22.2020;1.0000;1.0000;
22.2030;1.0000;1.0000;
22.2040;1.0000;1.0000;
22.2050;1.0000;1.0000;
22.2060;1.0000;1.0000;
22.2070;1.0000;1.0000;
22.2080;1.0000;1.0000;
22.2090;1.0000;1.0000;
22.2100;1.0000;1.0000;
22.2110;1.0000;1.0000;
22.2120;1.0000;1.0000;
22.2130;1.0000;1.0000;
22.2140;1.0000;1.0000;
22.2150;1.0000;1.0000;
22.2160;1.0000;1.0000;
22.2170;1.0000;1.0000;
22.2180;1.0000;1.0000;
22.2190;1.0000;1.0000;
22.2200;1.0000;1.0000;
22.2210;1.0000;1.0000;
22.2220;1.0000;1.0000;
22.2230;1.0000;1.0000;
22.2240;1.0000;1.0000;
22.2250;1.0000;1.0000;
22.2260;1.0000;1.0000;
22.2270;1.0000;1.0000;
22.2280;1.0000;1.0000;
22.2290;1.0000;1.0000;
22.2300;1.0000;1.0000;
22.2310;1.0000;1.0000;
22.2320;1.0000;1.0000;
22.2330;1.0000;1.0000;
22.2340;1.0000;1.0000;
22.2350;1.0000;1.0000;
22.2360;1.0000;1.0000;
22.2370;1.0000;1.0000;
22.2380;1.0000;1.0000;
22.2390;1.0000;1.0000;
22.2400;1.0000;1.0000;
22.2410;1.0000;1.0000;
22.2420;1.0000;1.0000;
22.2430;1.0000;1.0000;
22.2440;1.0000;1.0000;
22.2450;1.0000;1.0000;
22.2460;1.0000;1.0000;
22.2470;1.0000;1.0000;
22.2480;1.0000;1.0000;
22.2490;1.0000;1.0000;
22.2500;1.0000;1.0000;
22.2510;1.0000;1.0000;
22.2520;1.0000;1.0000;
22.2530;1.0000;1.0000;
22.2540;1.0000;1.0000;
22.2550;1.0000;1.0000;
22.2560;1.0000;1.0000;
22.2570;1.0000;1.0000;
22.2580;1.0000;1.0000;
22.2590;1.0000;1.0000;
22.2600;1.0000;1.0000;
22.2610;1.0000;1.0000;
22.2620;1.0000;1.0000;
22.2630;1.0000;1.0000;
22.2640;1.0000;1.0000;
22.2650;1.0000;1.0000;
22.2660;1.0000;1.0000;
22.2670;1.0000;1.0000;
22.2680;1.0000;1.0000;
22.2690;1.0000;1.0000;
22.2700;1.0000;1.0000;
22.2710;1.0000;1.0000;
22.2720;1.0000;1.0000;
22.2730;1.0000;1.0000;
22.2740;1.0000;1.0000;
22.2750;1.0000;1.0000;
22.2760;1.0000;1.0000;
22.2770;1.0000;1.0000;
22.2780;1.0000;1.0000;
22.2790;1.0000;1.0000;
22.2800;1.0000;1.0000;
22.2810;1.0000;1.0000;
22.2820;1.0000;1.0000;
22.2830;1.0000;1.0000;
22.2840;1.0000;1.0000;
22.2850;1.0000;1.0000;
22.2860;1.0000;1.0000;
22.2870;1.0000;1.0000;
22.2880;1.0000;1.0000;
22.2890;1.0000;1.0000;
22.2900;1.0000;1.0000;
22.2910;1.0000;1.0000;
22.2920;1.0000;1.0000;
22.2930;1.0000;1.0000;
22.2940;1.0000;1.0000;
22.2950;1.0000;1.0000;
22.2960;1.0000;1.0000;
22.2970;1.0000;1.0000;
22.2980;1.0000;1.0000;
22.2990;1.0000;1.0000;
22.3000;1.0000;1.0000;
22.3010;1.0000;1.0000;
22.3020;1.0000;1.0000;
22.3030;1.0000;1.0000;
22.3040;1.0000;1.0000;
22.3050;1.0000;1.0000;
22.3060;1.0000;1.0000;
22.3070;1.0000;1.0000;
22.3080;1.0000;1.0000;
22.3090;1.0000;1.0000;
22.3100;1.0000;1.0000;
22.3110;1.0000;1.0000;
22.3120;1.0000;1.0000;
22.3130;1.0000;1.0000;
22.3140;1.0000;1.0000;
22.3150;1.0000;1.0000;
22.3160;1.0000;1.0000;
22.3170;1.0000;1.0000;
22.3180;1.0000;1.0000;
22.3190;1.0000;1.0000;
22.3200;1.0000;1.0000;
22.3210;1.0000;1.0000;
22.3220;1.0000;1.0000;
22.3230;1.0000;1.0000;
22.3240;1.0000;1.0000;
22.3250;1.0000;1.0000;
22.3260;1.0000;1.0000;
22.3270;1.0000;1.0000;
22.3280;1.0000;1.0000;
22.3290;1.0000;1.0000;
22.3300;1.0000;1.0000;
22.3310;1.0000;1.0000;
22.3320;1.0000;1.0000;
22.3330;1.0000;1.0000;
22.3340;1.0000;1.0000;
22.3350;1.0000;1.0000;
22.3360;1.0000;1.0000;
22.3370;1.0000;1.0000;
22.3380;1.0000;1.0000;
22.3390;1.0000;1.0000;
22.3400;1.0000;1.0000;
22.3410;1.0000;1.0000;
22.3420;1.0000;1.0000;
22.3430;1.0000;1.0000;
22.3440;1.0000;1.0000;
22.3450;1.0000;1.0000;
22.3460;1.0000;1.0000;
22.3470;1.0000;1.0000;
22.3480;1.0000;1.0000;
22.3490;1.0000;1.0000;
22.3500;1.0000;1.0000;
22.3510;1.0000;1.0000;
22.3520;1.0000;1.0000;
22.3530;1.0000;1.0000;
22.3540;1.0000;1.0000;
22.3550;1.0000;1.0000;
22.3560;1.0000;1.0000;
22.3570;1.0000;1.0000;
22.3580;1.0000;1.0000;
22.3590;1.0000;1.0000;
22.3600;1.0000;1.0000;
22.3610;1.0000;1.0000;
22.3620;1.0000;1.0000;
22.3630;1.0000;1.0000;
22.3640;1.0000;1.0000;
22.3650;1.0000;1.0000;
22.3660;1.0000;1.0000;
22.3670;1.0000;1.0000;
22.3680;1.0000;1.0000;
22.3690;1.0000;1.0000;
22.3700;1.0000;1.0000;
22.3710;1.0000;1.0000;
22.3720;1.0000;1.0000;
22.3730;1.0000;1.0000;
22.3740;1.0000;1.0000;
22.3750;1.0000;1.0000;
22.3760;1.0000;1.0000;
22.3770;1.0000;1.0000;
22.3780;1.0000;1.0000;
22.3790;1.0000;1.0000;
22.3800;1.0000;1.0000;
22.3810;1.0000;1.0000;
22.3820;1.0000;1.0000;
22.3830;1.0000;1.0000;
22.3840;1.0000;1.0000;
22.3850;1.0000;1.0000;
22.3860;1.0000;1.0000;
22.3870;1.0000;1.0000;
22.3880;1.0000;1.0000;
22.3890;1.0000;1.0000;
22.3900;1.0000;1.0000;
22.3910;1.0000;1.0000;
22.3920;1.0000;1.0000;
22.3930;1.0000;1.0000;
22.3940;1.0000;1.0000;
22.3950;1.0000;1.0000;
22.3960;1.0000;1.0000;
22.3970;1.0000;1.0000;
22.3980;1.0000;1.0000;
22.3990;1.0000;1.0000;
22.4000;1.0000;1.0000;
22.4010;1.0000;1.0000;
22.4020;1.0000;1.0000;
22.4030;1.0000;1.0000;
22.4040;1.0000;1.0000;
22.4050;1.0000;1.0000;
22.4060;1.0000;1.0000;
22.4070;1.0000;1.0000;
22.4080;1.0000;1.0000;
22.4090;1.0000;1.0000;
22.4100;1.0000;1.0000;
22.4110;1.0000;1.0000;
22.4120;1.0000;1.0000;
22.4130;1.0000;1.0000;
22.4140;1.0000;1.0000;
22.4150;1.0000;1.0000;
22.4160;1.0000;1.0000;
22.4170;1.0000;1.0000;
22.4180;1.0000;1.0000;
22.4190;1.0000;1.0000;
22.4200;1.0000;1.0000;
22.4210;1.0000;1.0000;
22.4220;1.0000;1.0000;
22.4230;1.0000;1.0000;
22.4240;1.0000;1.0000;
22.4250;1.0000;1.0000;
22.4260;1.0000;1.0000;
22.4270;1.0000;1.0000;
22.4280;1.0000;1.0000;
22.4290;1.0000;1.0000;
22.4300;1.0000;1.0000;
22.4310;1.0000;1.0000;
22.4320;1.0000;1.0000;
22.4330;1.0000;1.0000;
22.4340;1.0000;1.0000;
22.4350;1.0000;1.0000;
22.4360;1.0000;1.0000;
22.4370;1.0000;1.0000;
22.4380;1.0000;1.0000;
22.4390;1.0000;1.0000;
22.4400;1.0000;1.0000;
22.4410;1.0000;1.0000;
22.4420;1.0000;1.0000;
22.4430;1.0000;1.0000;
22.4440;1.0000;1.0000;
22.4450;1.0000;1.0000;
22.4460;1.0000;1.0000;
22.4470;1.0000;1.0000;
22.4480;1.0000;1.0000;
22.4490;1.0000;1.0000;
22.4500;1.0000;1.0000;
22.4510;1.0000;1.0000;
22.4520;1.0000;1.0000;
22.4530;1.0000;1.0000;
22.4540;1.0000;1.0000;
22.4550;1.0000;1.0000;
22.4560;1.0000;1.0000;
22.4570;1.0000;1.0000;
22.4580;1.0000;1.0000;
22.4590;1.0000;1.0000;
22.4600;1.0000;1.0000;
22.4610;1.0000;1.0000;
22.4620;1.0000;1.0000;
22.4630;1.0000;1.0000;
22.4640;1.0000;1.0000;
22.4650;1.0000;1.0000;
22.4660;1.0000;1.0000;
22.4670;1.0000;1.0000;
22.4680;1.0000;1.0000;
22.4690;1.0000;1.0000;
22.4700;1.0000;1.0000;
22.4710;1.0000;1.0000;
22.4720;1.0000;1.0000;
22.4730;1.0000;1.0000;
22.4740;1.0000;1.0000;
22.4750;1.0000;1.0000;
22.4760;1.0000;1.0000;
22.4770;1.0000;1.0000;
22.4780;1.0000;1.0000;
22.4790;1.0000;1.0000;
22.4800;1.0000;1.0000;
22.4810;1.0000;1.0000;
22.4820;1.0000;1.0000;
22.4830;1.0000;1.0000;
22.4840;1.0000;1.0000;
22.4850;1.0000;1.0000;
22.4860;1.0000;1.0000;
22.4870;1.0000;1.0000;
22.4880;1.0000;1.0000;
22.4890;1.0000;1.0000;
22.4900;1.0000;1.0000;
22.4910;1.0000;1.0000;
22.4920;1.0000;1.0000;
22.4930;1.0000;1.0000;
22.4940;1.0000;1.0000;
22.4950;1.0000;1.0000;
22.4960;1.0000;1.0000;
22.4970;1.0000;1.0000;
22.4980;1.0000;1.0000;
22.4990;1.0000;1.0000;
22.5000;1.0000;1.0000;
22.5010;1.0000;1.0000;
22.5020;1.0000;1.0000;
22.5030;1.0000;1.0000;
22.5040;1.0000;1.0000;
22.5050;1.0000;1.0000;
22.5060;1.0000;1.0000;
22.5070;1.0000;1.0000;
22.5080;1.0000;1.0000;
22.5090;1.0000;1.0000;
22.5100;1.0000;1.0000;
22.5110;1.0000;1.0000;
22.5120;1.0000;1.0000;
22.5130;1.0000;1.0000;
22.5140;1.0000;1.0000;
22.5150;1.0000;1.0000;
22.5160;1.0000;1.0000;
22.5170;1.0000;1.0000;
22.5180;1.0000;1.0000;
22.5190;1.0000;1.0000;
22.5200;1.0000;1.0000;
22.5210;1.0000;1.0000;
22.5220;1.0000;1.0000;
22.5230;1.0000;1.0000;
22.5240;1.0000;1.0000;
22.5250;1.0000;1.0000;
22.5260;1.0000;1.0000;
22.5270;1.0000;1.0000;
22.5280;1.0000;1.0000;
22.5290;1.0000;1.0000;
22.5300;1.0000;1.0000;
22.5310;1.0000;1.0000;
22.5320;1.0000;1.0000;
22.5330;1.0000;1.0000;
22.5340;1.0000;1.0000;
22.5350;1.0000;1.0000;
22.5360;1.0000;1.0000;
22.5370;1.0000;1.0000;
22.5380;1.0000;1.0000;
22.5390;1.0000;1.0000;
22.5400;1.0000;1.0000;
22.5410;1.0000;1.0000;
22.5420;1.0000;1.0000;
22.5430;1.0000;1.0000;
22.5440;1.0000;1.0000;
22.5450;1.0000;1.0000;
22.5460;1.0000;1.0000;
22.5470;1.0000;1.0000;
22.5480;1.0000;1.0000;
22.5490;1.0000;1.0000;
22.5500;1.0000;1.0000;
22.5510;1.0000;1.0000;
22.5520;1.0000;1.0000;
22.5530;1.0000;1.0000;
22.5540;1.0000;1.0000;
22.5550;1.0000;1.0000;
22.5560;1.0000;1.0000;
22.5570;1.0000;1.0000;
22.5580;1.0000;1.0000;
22.5590;1.0000;1.0000;
22.5600;1.0000;1.0000;
22.5610;1.0000;1.0000;
22.5620;1.0000;1.0000;
22.5630;1.0000;1.0000;
22.5640;1.0000;1.0000;
22.5650;1.0000;1.0000;
22.5660;1.0000;1.0000;
22.5670;1.0000;1.0000;
22.5680;1.0000;1.0000;
22.5690;1.0000;1.0000;
22.5700;1.0000;1.0000;
22.5710;1.0000;1.0000;
22.5720;1.0000;1.0000;
22.5730;1.0000;1.0000;
22.5740;1.0000;1.0000;
22.5750;1.0000;1.0000;
22.5760;1.0000;1.0000;
22.5770;1.0000;1.0000;
22.5780;1.0000;1.0000;
22.5790;1.0000;1.0000;
22.5800;1.0000;1.0000;
22.5810;1.0000;1.0000;
22.5820;1.0000;1.0000;
22.5830;1.0000;1.0000;
22.5840;1.0000;1.0000;
22.5850;1.0000;1.0000;
22.5860;1.0000;1.0000;
22.5870;1.0000;1.0000;
22.5880;1.0000;1.0000;
22.5890;1.0000;1.0000;
22.5900;1.0000;1.0000;
22.5910;1.0000;1.0000;
22.5920;1.0000;1.0000;
22.5930;1.0000;1.0000;
22.5940;1.0000;1.0000;
22.5950;1.0000;1.0000;
22.5960;1.0000;1.0000;
22.5970;1.0000;1.0000;
22.5980;1.0000;1.0000;
22.5990;1.0000;1.0000;
22.6000;1.0000;1.0000;
22.6010;1.0000;1.0000;
22.6020;1.0000;1.0000;
22.6030;1.0000;1.0000;
22.6040;1.0000;1.0000;
22.6050;1.0000;1.0000;
22.6060;1.0000;1.0000;
22.6070;1.0000;1.0000;
22.6080;1.0000;1.0000;
22.6090;1.0000;1.0000;
22.6100;1.0000;1.0000;
22.6110;1.0000;1.0000;
22.6120;1.0000;1.0000;
22.6130;1.0000;1.0000;
22.6140;1.0000;1.0000;
22.6150;1.0000;1.0000;
22.6160;1.0000;1.0000;
22.6170;1.0000;1.0000;
22.6180;1.0000;1.0000;
22.6190;1.0000;1.0000;
22.6200;1.0000;1.0000;
22.6210;1.0000;1.0000;
22.6220;1.0000;1.0000;
22.6230;1.0000;1.0000;
22.6240;1.0000;1.0000;
22.6250;1.0000;1.0000;
22.6260;1.0000;1.0000;
22.6270;1.0000;1.0000;
22.6280;1.0000;1.0000;
22.6290;1.0000;1.0000;
22.6300;1.0000;1.0000;
22.6310;1.0000;1.0000;
22.6320;1.0000;1.0000;
22.6330;1.0000;1.0000;
22.6340;1.0000;1.0000;
22.6350;1.0000;1.0000;
22.6360;1.0000;1.0000;
22.6370;1.0000;1.0000;
22.6380;1.0000;1.0000;
22.6390;1.0000;1.0000;
22.6400;1.0000;1.0000;
22.6410;1.0000;1.0000;
22.6420;1.0000;1.0000;
22.6430;1.0000;1.0000;
22.6440;1.0000;1.0000;
22.6450;1.0000;1.0000;
22.6460;1.0000;1.0000;
22.6470;1.0000;1.0000;
22.6480;1.0000;1.0000;
22.6490;1.0000;1.0000;
22.6500;1.0000;1.0000;
22.6510;1.0000;1.0000;
22.6520;1.0000;1.0000;
22.6530;1.0000;1.0000;
22.6540;1.0000;1.0000;
22.6550;1.0000;1.0000;
22.6560;1.0000;1.0000;
22.6570;1.0000;1.0000;
22.6580;1.0000;1.0000;
22.6590;1.0000;1.0000;
22.6600;1.0000;1.0000;
22.6610;1.0000;1.0000;
22.6620;1.0000;1.0000;
22.6630;1.0000;1.0000;
22.6640;1.0000;1.0000;
22.6650;1.0000;1.0000;
22.6660;1.0000;1.0000;
22.6670;1.0000;1.0000;
22.6680;1.0000;1.0000;
22.6690;1.0000;1.0000;
22.6700;1.0000;1.0000;
22.6710;1.0000;1.0000;
22.6720;1.0000;1.0000;
22.6730;1.0000;1.0000;
22.6740;1.0000;1.0000;
22.6750;1.0000;1.0000;
22.6760;1.0000;1.0000;
22.6770;1.0000;1.0000;
22.6780;1.0000;1.0000;
22.6790;1.0000;1.0000;
22.6800;1.0000;1.0000;
22.6810;1.0000;1.0000;
22.6820;1.0000;1.0000;
22.6830;1.0000;1.0000;
22.6840;1.0000;1.0000;
22.6850;1.0000;1.0000;
22.6860;1.0000;1.0000;
22.6870;1.0000;1.0000;
22.6880;1.0000;1.0000;
22.6890;1.0000;1.0000;
