"time","gridFollowingPlantPropInt.URefPu","gridFollowingPlantPropInt.URef0Pu","gridFollowingPlantPropInt.injector.QInjPu"
0.057,1.00229742,1.00229742,-0.3114474363261612
0.058,1.00229742,1.00229742,-0.31145251382538597
0.059,1.00229742,1.00229742,-0.31145758264237783
0.06,1.00229742,1.00229742,-0.3114626427771354
0.061,1.00229742,1.00229742,-0.31146769422967246
0.062,1.00229742,1.00229742,-0.311472737
0.063,1.00229742,1.00229742,-0.3114777710880711
0.064,1.00229742,1.00229742,-0.3114827964939411
0.065,1.00229742,1.00229742,-0.31148781321759944
0.066,1.00229742,1.00229742,-0.3114928221697451
0.067,1.00229742,1.00229742,-0.311497823657771
0.068,1.00229742,1.00229742,-0.31150281669606555
0.069,1.00229742,1.00229742,-0.311507801284636
0.07,1.00229742,1.00229742,-0.3115127774234841
0.071,1.00229742,1.00229742,-0.31151774511260805
0.072,1.00229742,1.00229742,-0.3115227043520184
0.073,1.00229742,1.00229742,-0.3115276551417188
0.074,1.00229742,1.00229742,-0.3115325974817037
0.075,1.00229742,1.00229742,-0.3115375313719806
0.076,1.00229742,1.00229742,-0.3115424568125581
0.077,1.00229742,1.00229742,-0.31154737380342706
0.078,1.00229742,1.00229742,-0.31155228234460436
0.079,1.00229742,1.00229742,-0.3115571824360817
0.08,1.00229742,1.00229742,-0.3115620740778674
0.081,1.00229742,1.00229742,-0.3115669572699659
0.082,1.00229742,1.00229742,-0.31157183210480266
0.083,1.00229742,1.00229742,-0.31157669965332613
0.084,1.00229742,1.00229742,-0.31158155897325296
0.085,1.00229742,1.00229742,-0.3115864100772298
0.086,1.00229742,1.00229742,-0.31159125297792706
0.087,1.00229742,1.00229742,-0.3115960876880016
0.088,1.00229742,1.00229742,-0.31160091422011627
0.089,1.00229742,1.00229742,-0.31160573258692875
0.09,1.00229742,1.00229742,-0.31161054280110734
0.091,1.00229742,1.00229742,-0.3116153448753118
0.092,1.00229742,1.00229742,-0.311620138822197
0.093,1.00229742,1.00229742,-0.31162492465442926
0.094,1.00229742,1.00229742,-0.311629702384668
0.095,1.00229742,1.00229742,-0.3116344720255732
0.096,1.00229742,1.00229742,-0.31163923358980694
0.097,1.00229742,1.00229742,-0.3116439870900287
0.098,1.00229742,1.00229742,-0.3116487325389053
0.099,1.00229742,1.00229742,-0.31165346994908927
0.1,1.00229742,1.00229742,-0.3116581993332485
0.101,1.00229742,1.00229742,-0.31166292070403756
0.102,1.00229742,1.00229742,-0.3116676340741272
0.103,1.00229742,1.00229742,-0.3116723394561673
0.104,1.00229742,1.00229742,-0.31167703686282877
0.105,1.00229742,1.00229742,-0.3116817263067614
0.106,1.00229742,1.00229742,-0.31168640780063517
0.107,1.00229742,1.00229742,-0.3116910813571021
0.108,1.00229742,1.00229742,-0.31169574698884145
0.109,1.00229742,1.00229742,-0.31170040470849786
0.11,1.00229742,1.00229742,-0.3117050545287338
0.111,1.00229742,1.00229742,-0.3117096964622125
0.112,1.00229742,1.00229742,-0.31171433052159475
0.113,1.00229742,1.00229742,-0.3117189567195419
0.114,1.00229742,1.00229742,-0.3117235750687184
0.115,1.00229742,1.00229742,-0.31172818566263616
0.116,1.00229742,1.00229742,-0.31173278862789766
0.117,1.00229742,1.00229742,-0.31173738380948096
0.118,1.00229742,1.00229742,-0.3117419712209861
0.119,1.00229742,1.00229742,-0.31174655087603076
0.12,1.00229742,1.00229742,-0.31175112278820866
0.121,1.00229742,1.00229742,-0.31175568697114314
0.122,1.00229742,1.00229742,-0.3117602434384348
0.123,1.00229742,1.00229742,-0.3117647922036895
0.124,1.00229742,1.00229742,-0.3117693332805172
0.125,1.00229742,1.00229742,-0.31177386668253415
0.126,1.00229742,1.00229742,-0.3117783924233341
0.127,1.00229742,1.00229742,-0.3117829105165344
0.128,1.00229742,1.00229742,-0.31178742097574125
0.129,1.00229742,1.00229742,-0.31179192381455956
0.13,1.00229742,1.00229742,-0.3117964190465971
0.131,1.00229742,1.00229742,-0.31180090668546906
0.132,1.00229742,1.00229742,-0.3118053867447763
0.133,1.00229742,1.00229742,-0.31180985923813065
0.134,1.00229742,1.00229742,-0.31181432417913285
0.135,1.00229742,1.00229742,-0.31181878158140314
0.136,1.00229742,1.00229742,-0.31182323145853946
0.137,1.00229742,1.00229742,-0.3118276738241511
0.138,1.00229742,1.00229742,-0.31183210869184486
0.139,1.00229742,1.00229742,-0.31183653607523604
0.14,1.00229742,1.00229742,-0.3118409559879281
0.141,1.00229742,1.00229742,-0.3118453684435232
0.142,1.00229742,1.00229742,-0.3118497734556352
0.143,1.00229742,1.00229742,-0.311854171037874
0.144,1.00229742,1.00229742,-0.31185856120384275
0.145,1.00229742,1.00229742,-0.311862943967153
0.146,1.00229742,1.00229742,-0.3118673193414044
0.147,1.00229742,1.00229742,-0.3118716873402167
0.148,1.00229742,1.00229742,-0.31187604794984136
0.149,1.00229742,1.00229742,-0.3118804011848645
0.15,1.00229742,1.00229742,-0.31188474708057157
0.151,1.00229742,1.00229742,-0.3118890856504324
0.152,1.00229742,1.00229742,-0.311893416907924
0.153,1.00229742,1.00229742,-0.31189774086651106
0.154,1.00229742,1.00229742,-0.3119020575396693
0.155,1.00229742,1.00229742,-0.31190636694086293
0.156,1.00229742,1.00229742,-0.3119106690835697
0.157,1.00229742,1.00229742,-0.31191496398125834
0.158,1.00229742,1.00229742,-0.3119192516473928
0.159,1.00229742,1.00229742,-0.31192353209545504
0.16,1.00229742,1.00229742,-0.31192780533891157
0.161,1.00229742,1.00229742,-0.3119320713912287
0.162,1.00229742,1.00229742,-0.3119363302658864
0.163,1.00229742,1.00229742,-0.31194058197634705
0.164,1.00229742,1.00229742,-0.3119448265360825
0.165,1.00229742,1.00229742,-0.3119490639585711
0.166,1.00229742,1.00229742,-0.31195329425727275
0.167,1.00229742,1.00229742,-0.3119575174456678
0.168,1.00229742,1.00229742,-0.31196173353721995
0.169,1.00229742,1.00229742,-0.31196594254540355
0.17,1.00229742,1.00229742,-0.31197014448368776
0.171,1.00229742,1.00229742,-0.3119743393655482
0.172,1.00229742,1.00229742,-0.3119785272044494
0.173,1.00229742,1.00229742,-0.31198270801386524
0.174,1.00229742,1.00229742,-0.3119868818072648
0.175,1.00229742,1.00229742,-0.31199104859811794
0.176,1.00229742,1.00229742,-0.31199520839990014
0.177,1.00229742,1.00229742,-0.31199936122608035
0.178,1.00229742,1.00229742,-0.31200350709012215
0.179,1.00229742,1.00229742,-0.3120076460055059
0.18,1.00229742,1.00229742,-0.3120117779856958
0.181,1.00229742,1.00229742,-0.3120159025055992
0.182,1.00229742,1.00229742,-0.31202001990682954
0.183,1.00229742,1.00229742,-0.3120241303486981
0.184,1.00229742,1.00229742,-0.31202823384280176
0.185,1.00229742,1.00229742,-0.31203233040074563
0.186,1.00229742,1.00229742,-0.3120364200341234
0.187,1.00229742,1.00229742,-0.3120405027545463
0.188,1.00229742,1.00229742,-0.3120445785736059
0.189,1.00229742,1.00229742,-0.31204864750291056
0.19,1.00229742,1.00229742,-0.3120527095540566
0.191,1.00229742,1.00229742,-0.31205676473864824
0.192,1.00229742,1.00229742,-0.31206081306828626
0.193,1.00229742,1.00229742,-0.3120648545545659
0.194,1.00229742,1.00229742,-0.31206888920909687
0.195,1.00229742,1.00229742,-0.3120729170434708
0.196,1.00229742,1.00229742,-0.3120769380692958
0.197,1.00229742,1.00229742,-0.3120809522981676
0.198,1.00229742,1.00229742,-0.3120849597416929
0.199,1.00229742,1.00229742,-0.31208896041147116
0.2,1.00229742,1.00229742,-0.3120929543191014
0.201,1.00229742,1.00229742,-0.3120969414761843
0.202,1.00229742,1.00229742,-0.31210092189432026
0.203,1.00229742,1.00229742,-0.3121048955851144
0.204,1.00229742,1.00229742,-0.3121088625601633
0.205,1.00229742,1.00229742,-0.31211282283106967
0.206,1.00229742,1.00229742,-0.3121167764094353
0.207,1.00229742,1.00229742,-0.31212072330685303
0.208,1.00229742,1.00229742,-0.3121246635349369
0.209,1.00229742,1.00229742,-0.31212859710527907
0.21,1.00229742,1.00229742,-0.312132524029485
0.211,1.00229742,1.00229742,-0.31213644431914944
0.212,1.00229742,1.00229742,-0.31214035798587997
0.213,1.00229742,1.00229742,-0.3121442650412736
0.214,1.00229742,1.00229742,-0.3121481654969322
0.215,1.00229742,1.00229742,-0.31215205936445617
0.216,1.00229742,1.00229742,-0.3121559466554494
0.217,1.00229742,1.00229742,-0.31215982738150677
0.218,1.00229742,1.00229742,-0.31216370155422957
0.219,1.00229742,1.00229742,-0.31216756918522376
0.22,1.00229742,1.00229742,-0.31217143028608524
0.221,1.00229742,1.00229742,-0.3121752848684228
0.222,1.00229742,1.00229742,-0.31217913294382643
0.223,1.00229742,1.00229742,-0.3121829745239043
0.224,1.00229742,1.00229742,-0.3121868096202531
0.225,1.00229742,1.00229742,-0.31219063824447724
0.226,1.00229742,1.00229742,-0.3121944604081717
0.227,1.00229742,1.00229742,-0.3121982761229411
0.228,1.00229742,1.00229742,-0.3122020854003918
0.229,1.00229742,1.00229742,-0.31220588825211093
0.23,1.00229742,1.00229742,-0.31220968468971244
0.231,1.00229742,1.00229742,-0.312213474724789
0.232,1.00229742,1.00229742,-0.3122172583689451
0.233,1.00229742,1.00229742,-0.3122210356337772
0.234,1.00229742,1.00229742,-0.3122248065308964
0.235,1.00229742,1.00229742,-0.3122285710718893
0.236,1.00229742,1.00229742,-0.3122323292683625
0.237,1.00229742,1.00229742,-0.312236081131922
0.238,1.00229742,1.00229742,-0.3122398266741613
0.239,1.00229742,1.00229742,-0.31224356590668156
0.24,1.00229742,1.00229742,-0.31224729884108704
0.241,1.00229742,1.00229742,-0.31225102548897893
0.242,1.00229742,1.00229742,-0.3122547458619487
0.243,1.00229742,1.00229742,-0.31225845997161056
0.244,1.00229742,1.00229742,-0.3122621678295573
0.245,1.00229742,1.00229742,-0.3122658694473888
0.246,1.00229742,1.00229742,-0.31226956477349177
0.247,1.00229742,1.00229742,-0.3122732536752894
0.248,1.00229742,1.00229742,-0.3122769363582178
0.249,1.00229742,1.00229742,-0.31228061283362796
0.25,1.00229742,1.00229742,-0.31228428311288053
0.251,1.00229742,1.00229742,-0.3122879472073347
0.252,1.00229742,1.00229742,-0.3122916051283496
0.253,1.00229742,1.00229742,-0.3122952568872731
0.254,1.00229742,1.00229742,-0.31229890249547787
0.255,1.00229742,1.00229742,-0.31230254196430823
0.256,1.00229742,1.00229742,-0.31230617530513083
0.257,1.00229742,1.00229742,-0.31230980252929536
0.258,1.00229742,1.00229742,-0.31231342364816495
0.259,1.00229742,1.00229742,-0.31231703867310345
0.26,1.00229742,1.00229742,-0.31232064761545175
0.261,1.00229742,1.00229742,-0.31232425048658247
0.262,1.00229742,1.00229742,-0.3123278472978492
0.263,1.00229742,1.00229742,-0.3123314380606086
0.264,1.00229742,1.00229742,-0.3123350227862171
0.265,1.00229742,1.00229742,-0.31233860148603426
0.266,1.00229742,1.00229742,-0.3123421741714159
0.267,1.00229742,1.00229742,-0.31234574085372463
0.268,1.00229742,1.00229742,-0.31234930154430884
0.269,1.00229742,1.00229742,-0.31235285625453413
0.27,1.00229742,1.00229742,-0.31235640499575557
0.271,1.00229742,1.00229742,-0.3123599477793332
0.272,1.00229742,1.00229742,-0.3123634846166207
0.273,1.00229742,1.00229742,-0.31236701551897517
0.274,1.00229742,1.00229742,-0.3123705404977591
0.275,1.00229742,1.00229742,-0.3123740595643253
0.276,1.00229742,1.00229742,-0.3123775727300349
0.277,1.00229742,1.00229742,-0.31238108000624554
0.278,1.00229742,1.00229742,-0.31238458140431036
0.279,1.00229742,1.00229742,-0.31238807693558657
0.28,1.00229742,1.00229742,-0.3123915666114427
0.281,1.00229742,1.00229742,-0.31239505044322324
0.282,1.00229742,1.00229742,-0.3123985284422928
0.283,1.00229742,1.00229742,-0.3124020006200086
0.284,1.00229742,1.00229742,-0.3124054669877266
0.285,1.00229742,1.00229742,-0.31240892755680116
0.286,1.00229742,1.00229742,-0.3124123823385919
0.287,1.00229742,1.00229742,-0.3124158313444653
0.288,1.00229742,1.00229742,-0.31241927458576385
0.289,1.00229742,1.00229742,-0.3124227120738591
0.29,1.00229742,1.00229742,-0.3124261438200959
0.291,1.00229742,1.00229742,-0.31242956983584264
0.292,1.00229742,1.00229742,-0.3124329901324455
0.293,1.00229742,1.00229742,-0.31243640472127443
0.294,1.00229742,1.00229742,-0.31243981361367756
0.295,1.00229742,1.00229742,-0.312443216821016
0.296,1.00229742,1.00229742,-0.31244661435464505
0.297,1.00229742,1.00229742,-0.31245000622592856
0.298,1.00229742,1.00229742,-0.31245339244621717
0.299,1.00229742,1.00229742,-0.31245677302686925
0.3,1.00229742,1.00229742,-0.31246014797924515
0.301,1.00229742,1.00229742,-0.3124635164602164
0.302,1.00229742,1.00229742,-0.3124668787004655
0.303,1.00229742,1.00229742,-0.3124702352695615
0.304,1.00229742,1.00229742,-0.3124735861775841
0.305,1.00229742,1.00229742,-0.3124769314345992
0.306,1.00229742,1.00229742,-0.3124802710506821
0.307,1.00229742,1.00229742,-0.3124836050359055
0.308,1.00229742,1.00229742,-0.3124869334003354
0.309,1.00229742,1.00229742,-0.31249025615405135
0.31,1.00229742,1.00229742,-0.31249357330712674
0.311,1.00229742,1.00229742,-0.31249688486962757
0.312,1.00229742,1.00229742,-0.3125001908516248
0.313,1.00229742,1.00229742,-0.3125034912632022
0.314,1.00229742,1.00229742,-0.31250678611442095
0.315,1.00229742,1.00229742,-0.312510075415354
0.316,1.00229742,1.00229742,-0.31251335917608697
0.317,1.00229742,1.00229742,-0.31251663740666363
0.318,1.00229742,1.00229742,-0.3125199101171859
0.319,1.00229742,1.00229742,-0.3125231773177145
0.32,1.00229742,1.00229742,-0.3125264390183178
0.321,1.00229742,1.00229742,-0.31252969522907226
0.322,1.00229742,1.00229742,-0.3125329459600498
0.323,1.00229742,1.00229742,-0.31253619122131787
0.324,1.00229742,1.00229742,-0.3125394310229595
0.325,1.00229742,1.00229742,-0.3125426653750344
0.326,1.00229742,1.00229742,-0.3125458942876222
0.327,1.00229742,1.00229742,-0.31254911777079314
0.328,1.00229742,1.00229742,-0.3125523358346197
0.329,1.00229742,1.00229742,-0.3125555484891744
0.33,1.00229742,1.00229742,-0.31255875574452885
0.331,1.00229742,1.00229742,-0.3125619576107567
0.332,1.00229742,1.00229742,-0.31256515409792657
0.333,1.00229742,1.00229742,-0.3125683452161134
0.334,1.00229742,1.00229742,-0.31257153097538765
0.335,1.00229742,1.00229742,-0.312574711385823
0.336,1.00229742,1.00229742,-0.3125778864574896
0.337,1.00229742,1.00229742,-0.31258105620046184
0.338,1.00229742,1.00229742,-0.3125842206248092
0.339,1.00229742,1.00229742,-0.3125873797406097
0.34,1.00229742,1.00229742,-0.31259053355792676
0.341,1.00229742,1.00229742,-0.31259368208683996
0.342,1.00229742,1.00229742,-0.31259682533741223
0.343,1.00229742,1.00229742,-0.31259996331972617
0.344,1.00229742,1.00229742,-0.3126030960438479
0.345,1.00229742,1.00229742,-0.3126062235198517
0.346,1.00229742,1.00229742,-0.3126093457578107
0.347,1.00229742,1.00229742,-0.31261246276779087
0.348,1.00229742,1.00229742,-0.31261557455987193
0.349,1.00229742,1.00229742,-0.3126186811441204
0.35,1.00229742,1.00229742,-0.31262178253060974
0.351,1.00229742,1.00229742,-0.31262487872941624
0.352,1.00229742,1.00229742,-0.3126279697506017
0.353,1.00229742,1.00229742,-0.31263105560424914
0.354,1.00229742,1.00229742,-0.3126341363004243
0.355,1.00229742,1.00229742,-0.3126372118492048
0.356,1.00229742,1.00229742,-0.31264028142104183
0.357,1.00229742,1.00229742,-0.31264334577915803
0.358,1.00229742,1.00229742,-0.31264640497137103
0.359,1.00229742,1.00229742,-0.31264945900689967
0.36,1.00229742,1.00229742,-0.31265250789494525
0.361,1.00229742,1.00229742,-0.31265555164472775
0.362,1.00229742,1.00229742,-0.312658590265456
0.363,1.00229742,1.00229742,-0.3126616237663372
0.364,1.00229742,1.00229742,-0.3126646521565925
0.365,1.00229742,1.00229742,-0.31266767544542035
0.366,1.00229742,1.00229742,-0.31267069364204075
0.367,1.00229742,1.00229742,-0.3126737067556658
0.368,1.00229742,1.00229742,-0.31267671479549647
0.369,1.00229742,1.00229742,-0.31267971777075565
0.37,1.00229742,1.00229742,-0.31268271569064887
0.371,1.00229742,1.00229742,-0.3126857085643883
0.372,1.00229742,1.00229742,-0.3126886964011853
0.373,1.00229742,1.00229742,-0.3126916792102521
0.374,1.00229742,1.00229742,-0.3126946570007947
0.375,1.00229742,1.00229742,-0.3126976297820283
0.376,1.00229742,1.00229742,-0.31270059756316687
0.377,1.00229742,1.00229742,-0.31270356035341607
0.378,1.00229742,1.00229742,-0.31270651816199235
0.379,1.00229742,1.00229742,-0.3127094709980973
0.38,1.00229742,1.00229742,-0.3127124188709578
0.381,1.00229742,1.00229742,-0.3127153617897702
0.382,1.00229742,1.00229742,-0.31271829976375054
0.383,1.00229742,1.00229742,-0.3127212328021161
0.384,1.00229742,1.00229742,-0.31272416091406874
0.385,1.00229742,1.00229742,-0.31272708410882366
0.386,1.00229742,1.00229742,-0.312730002395595
0.387,1.00229742,1.00229742,-0.31273291578358603
0.388,1.00229742,1.00229742,-0.3127358242820156
0.389,1.00229742,1.00229742,-0.312738727900089
0.39,1.00229742,1.00229742,-0.3127416266470242
0.391,1.00229742,1.00229742,-0.31274452053202534
0.392,1.00229742,1.00229742,-0.3127474095643066
0.393,1.00229742,1.00229742,-0.3127502937530782
0.394,1.00229742,1.00229742,-0.31275317310755774
0.395,1.00229742,1.00229742,-0.31275604763694526
0.396,1.00229742,1.00229742,-0.31275891735045763
0.397,1.00229742,1.00229742,-0.3127617822573018
0.398,1.00229742,1.00229742,-0.3127646423666993
0.399,1.00229742,1.00229742,-0.3127674976878469
0.4,1.00229742,1.00229742,-0.3127703482299701
0.401,1.00229742,1.00229742,-0.3127731940022662
0.402,1.00229742,1.00229742,-0.31277603501395734
0.403,1.00229742,1.00229742,-0.3127788712742499
0.404,1.00229742,1.00229742,-0.3127817027923523
0.405,1.00229742,1.00229742,-0.31278452957748093
0.406,1.00229742,1.00229742,-0.3127873516388434
0.407,1.00229742,1.00229742,-0.3127901689856531
0.408,1.00229742,1.00229742,-0.3127929816271172
0.409,1.00229742,1.00229742,-0.31279578957244975
0.41,1.00229742,1.00229742,-0.3127985925632347
0.411,1.00229742,1.00229742,-0.31280139025466136
0.412,1.00229742,1.00229742,-0.3128041832297482
0.413,1.00229742,1.00229742,-0.3128069714968522
0.414,1.00229742,1.00229742,-0.31280975506431735
0.415,1.00229742,1.00229742,-0.3128125339405092
0.416,1.00229742,1.00229742,-0.31281530813378433
0.417,1.00229742,1.00229742,-0.31281807765249203
0.418,1.00229742,1.00229742,-0.31282084250499514
0.419,1.00229742,1.00229742,-0.312823602699643
0.42,1.00229742,1.00229742,-0.3128263582447946
0.421,1.00229742,1.00229742,-0.31282910914880957
0.422,1.00229742,1.00229742,-0.3128318554200389
0.423,1.00229742,1.00229742,-0.3128345970668424
0.424,1.00229742,1.00229742,-0.3128373340975676
0.425,1.00229742,1.00229742,-0.3128400665205801
0.426,1.00229742,1.00229742,-0.31284279434423373
0.427,1.00229742,1.00229742,-0.31284551757688495
0.428,1.00229742,1.00229742,-0.31284823622688396
0.429,1.00229742,1.00229742,-0.3128509503025923
0.43,1.00229742,1.00229742,-0.312853659812362
0.431,1.00229742,1.00229742,-0.31285636476455336
0.432,1.00229742,1.00229742,-0.3128590651675156
0.433,1.00229742,1.00229742,-0.31286176102960866
0.434,1.00229742,1.00229742,-0.3128644523591962
0.435,1.00229742,1.00229742,-0.3128671391646204
0.436,1.00229742,1.00229742,-0.31286982145423975
0.437,1.00229742,1.00229742,-0.3128724992364191
0.438,1.00229742,1.00229742,-0.3128751725195069
0.439,1.00229742,1.00229742,-0.31287784131186175
0.44,1.00229742,1.00229742,-0.31288050562183956
0.441,1.00229742,1.00229742,-0.3128831654577927
0.442,1.00229742,1.00229742,-0.3128858208280824
0.443,1.00229742,1.00229742,-0.3128884717410586
0.444,1.00229742,1.00229742,-0.3128911182050837
0.445,1.00229742,1.00229742,-0.31289376022850646
0.446,1.00229742,1.00229742,-0.31289639781969086
0.447,1.00229742,1.00229742,-0.3128990309869843
0.448,1.00229742,1.00229742,-0.31290165973874756
0.449,1.00229742,1.00229742,-0.3129042840833326
0.45,1.00229742,1.00229742,-0.31290690402910326
0.451,1.00229742,1.00229742,-0.31290951958440283
0.452,1.00229742,1.00229742,-0.3129121307575997
0.453,1.00229742,1.00229742,-0.312914737557044
0.454,1.00229742,1.00229742,-0.31291733999109156
0.455,1.00229742,1.00229742,-0.31291993806809826
0.456,1.00229742,1.00229742,-0.31292253179642143
0.457,1.00229742,1.00229742,-0.31292512118441557
0.458,1.00229742,1.00229742,-0.3129277062404335
0.459,1.00229742,1.00229742,-0.3129302869728376
0.46,1.00229742,1.00229742,-0.3129328633899786
0.461,1.00229742,1.00229742,-0.3129354355002144
0.462,1.00229742,1.00229742,-0.31293800331190297
0.463,1.00229742,1.00229742,-0.3129405668333916
0.464,1.00229742,1.00229742,-0.312943126073042
0.465,1.00229742,1.00229742,-0.312945680538953
0.466,1.00229742,1.00229742,-0.3129482304578075
0.467,1.00229742,1.00229742,-0.3129507760783346
0.468,1.00229742,1.00229742,-0.3129533174081497
0.469,1.00229742,1.00229742,-0.3129558544548662
0.47,1.00229742,1.00229742,-0.31295838722611263
0.471,1.00229742,1.00229742,-0.31296091572949786
0.472,1.00229742,1.00229742,-0.31296343997264475
0.473,1.00229742,1.00229742,-0.31296595996316784
0.474,1.00229742,1.00229742,-0.3129684757086861
0.475,1.00229742,1.00229742,-0.31297098721681627
0.476,1.00229742,1.00229742,-0.3129734944951793
0.477,1.00229742,1.00229742,-0.31297599755138855
0.478,1.00229742,1.00229742,-0.31297849639306574
0.479,1.00229742,1.00229742,-0.31298099102782573
0.48,1.00229742,1.00229742,-0.31298348146328764
0.481,1.00229742,1.00229742,-0.3129859677070692
0.482,1.00229742,1.00229742,-0.3129884497667903
0.483,1.00229742,1.00229742,-0.3129909276500588
0.484,1.00229742,1.00229742,-0.3129934013645073
0.485,1.00229742,1.00229742,-0.31299587091774095
0.486,1.00229742,1.00229742,-0.3129983363173827
0.487,1.00229742,1.00229742,-0.3130007975710514
0.488,1.00229742,1.00229742,-0.3130032546863668
0.489,1.00229742,1.00229742,-0.31300570767094044
0.49,1.00229742,1.00229742,-0.3130081565323913
0.491,1.00229742,1.00229742,-0.3130106012783397
0.492,1.00229742,1.00229742,-0.3130130419164022
0.493,1.00229742,1.00229742,-0.3130154784541951
0.494,1.00229742,1.00229742,-0.31301791089933784
0.495,1.00229742,1.00229742,-0.3130203392594493
0.496,1.00229742,1.00229742,-0.3130227635421429
0.497,1.00229742,1.00229742,-0.3130251837550413
0.498,1.00229742,1.00229742,-0.3130275999057596
0.499,1.00229742,1.00229742,-0.31303001200191505
0.5,1.00229742,1.00229742,-0.31303242005112325
0.501,1.00229742,1.00229742,-0.3130348240610097
0.502,1.00229742,1.00229742,-0.31303722403918244
0.503,1.00229742,1.00229742,-0.31303961999326957
0.504,1.00229742,1.00229742,-0.3130420119308802
0.505,1.00229742,1.00229742,-0.31304439985963334
0.506,1.00229742,1.00229742,-0.3130467837871468
0.507,1.00229742,1.00229742,-0.31304916372103886
0.508,1.00229742,1.00229742,-0.3130515396689289
0.509,1.00229742,1.00229742,-0.31305391163843566
0.51,1.00229742,1.00229742,-0.3130562796371722
0.511,1.00229742,1.00229742,-0.3130586436727625
0.512,1.00229742,1.00229742,-0.31306100375281437
0.513,1.00229742,1.00229742,-0.3130633598849518
0.514,1.00229742,1.00229742,-0.31306571207679523
0.515,1.00229742,1.00229742,-0.313068060335955
0.516,1.00229742,1.00229742,-0.3130704046700563
0.517,1.00229742,1.00229742,-0.3130727450867125
0.518,1.00229742,1.00229742,-0.31307508159353803
0.519,1.00229742,1.00229742,-0.31307741418746826
0.52,1.00229742,1.00229742,-0.31307974246664816
0.521,1.00229742,1.00229742,-0.3130820668300784
0.522,1.00229742,1.00229742,-0.31308438728451704
0.523,1.00229742,1.00229742,-0.31308670383672715
0.524,1.00229742,1.00229742,-0.31308901649344706
0.525,1.00229742,1.00229742,-0.31309132526142197
0.526,1.00229742,1.00229742,-0.3130936301473695
0.527,1.00229742,1.00229742,-0.31309593115800693
0.528,1.00229742,1.00229742,-0.3130982283000362
0.529,1.00229742,1.00229742,-0.31310052158015794
0.53,1.00229742,1.00229742,-0.31310281100505694
0.531,1.00229742,1.00229742,-0.3131050965813975
0.532,1.00229742,1.00229742,-0.31310737831585067
0.533,1.00229742,1.00229742,-0.3131096562150735
0.534,1.00229742,1.00229742,-0.3131119302857069
0.535,1.00229742,1.00229742,-0.313114200534382
0.536,1.00229742,1.00229742,-0.3131164669677183
0.537,1.00229742,1.00229742,-0.31311872959233883
0.538,1.00229742,1.00229742,-0.3131209884148401
0.539,1.00229742,1.00229742,-0.3131232434418207
0.54,1.00229742,1.00229742,-0.3131254946798537
0.541,1.00229742,1.00229742,-0.3131277421355145
0.542,1.00229742,1.00229742,-0.3131299858153689
0.543,1.00229742,1.00229742,-0.3131322257259687
0.544,1.00229742,1.00229742,-0.3131344618738514
0.545,1.00229742,1.00229742,-0.31313669426555313
0.546,1.00229742,1.00229742,-0.31313892290759093
0.547,1.00229742,1.00229742,-0.31314114780647667
0.548,1.00229742,1.00229742,-0.31314336896871303
0.549,1.00229742,1.00229742,-0.31314558640078577
0.55,1.00229742,1.00229742,-0.3131478001091823
0.551,1.00229742,1.00229742,-0.31315001010037086
0.552,1.00229742,1.00229742,-0.31315221638080637
0.553,1.00229742,1.00229742,-0.3131544189569443
0.554,1.00229742,1.00229742,-0.3131566178352262
0.555,1.00229742,1.00229742,-0.31315881302206994
0.556,1.00229742,1.00229742,-0.3131610045239093
0.557,1.00229742,1.00229742,-0.3131631923471463
0.558,1.00229742,1.00229742,-0.3131653764981769
0.559,1.00229742,1.00229742,-0.31316755698339177
0.56,1.00229742,1.00229742,-0.3131697338091711
0.561,1.00229742,1.00229742,-0.3131719069818843
0.562,1.00229742,1.00229742,-0.3131740765078884
0.563,1.00229742,1.00229742,-0.31317624239352576
0.564,1.00229742,1.00229742,-0.31317840464514435
0.565,1.00229742,1.00229742,-0.31318056326906285
0.566,1.00229742,1.00229742,-0.31318271827159777
0.567,1.00229742,1.00229742,-0.3131848696590622
0.568,1.00229742,1.00229742,-0.3131870174377536
0.569,1.00229742,1.00229742,-0.3131891616139497
0.57,1.00229742,1.00229742,-0.31319130219393654
0.571,1.00229742,1.00229742,-0.3131934391839714
0.572,1.00229742,1.00229742,-0.3131955725903182
0.573,1.00229742,1.00229742,-0.3131977024192191
0.574,1.00229742,1.00229742,-0.3131998286115419
0.575,1.00229742,1.00229742,-0.31320195112543536
0.576,1.00229742,1.00229742,-0.31320407006876416
0.577,1.00229742,1.00229742,-0.3132061854473923
0.578,1.00229742,1.00229742,-0.3132082972671587
0.579,1.00229742,1.00229742,-0.313210405533901
0.58,1.00229742,1.00229742,-0.3132125102534251
0.581,1.00229742,1.00229742,-0.3132146114315356
0.582,1.00229742,1.00229742,-0.31321670907402693
0.583,1.00229742,1.00229742,-0.31321880318665424
0.584,1.00229742,1.00229742,-0.31322089377519
0.585,1.00229742,1.00229742,-0.3132229808453744
0.586,1.00229742,1.00229742,-0.31322506440293074
0.587,1.00229742,1.00229742,-0.3132271444535852
0.588,1.00229742,1.00229742,-0.31322922100302675
0.589,1.00229742,1.00229742,-0.3132312940569469
0.59,1.00229742,1.00229742,-0.3132333636210167
0.591,1.00229742,1.00229742,-0.3132354297008923
0.592,1.00229742,1.00229742,-0.3132374923022201
