time;WT4B_WT_controlMeasurements_PGenNomPu;WT4B_WT_controlMeasurements_QGenNomPu;WT4B_WT_controlMeasurements_UPu;WT4B_WT_terminal_V_re;WT4B_WT_terminal_V_im;WT4B_WT_terminal_i_re;WT4B_WT_terminal_i_im;
20.959203;0.494736;-0.209506;1.018341;-0.994898;-0.217246;0.430752;0.304640;
20.960215;0.494737;-0.209507;1.018341;-0.995583;-0.214083;0.431718;0.303270;
20.962238;0.494737;-0.209507;1.018341;-0.996924;-0.207751;0.433638;0.300520;
20.963250;0.494737;-0.209508;1.018340;-0.997579;-0.204582;0.434591;0.299141;
20.965273;0.494738;-0.209508;1.018340;-0.998859;-0.198237;0.436484;0.296374;
20.966285;0.494738;-0.209509;1.018340;-0.999484;-0.195061;0.437423;0.294985;
20.966790;0.494738;-0.209509;1.018340;-0.999792;-0.193473;0.437892;0.294290;
20.967802;0.494738;-0.209509;1.018340;-1.000402;-0.190294;0.438825;0.292897;
20.968308;0.494738;-0.209509;1.018340;-1.000703;-0.188704;0.439290;0.292200;
20.969320;0.494738;-0.209510;1.018340;-1.001298;-0.185523;0.440217;0.290802;
20.969825;0.494739;-0.209510;1.018340;-1.001591;-0.183932;0.440678;0.290103;
20.970837;0.494739;-0.209510;1.018340;-1.002171;-0.180747;0.441598;0.288701;
20.972860;0.494739;-0.209510;1.018340;-1.003299;-0.174374;0.443425;0.285889;
20.973872;0.494739;-0.209511;1.018340;-1.003848;-0.171184;0.444331;0.284478;
20.975895;0.494740;-0.209511;1.018339;-1.004916;-0.164800;0.446131;0.281649;
20.976907;0.494740;-0.209511;1.018339;-1.005434;-0.161606;0.447024;0.280230;
20.978930;0.494740;-0.209512;1.018339;-1.006441;-0.155212;0.448797;0.277384;
20.979942;0.494741;-0.209512;1.018339;-1.006929;-0.152012;0.449676;0.275956;
20.981965;0.494741;-0.209513;1.018339;-1.007875;-0.145609;0.451421;0.273093;
20.982977;0.494741;-0.209513;1.018339;-1.008333;-0.142405;0.452287;0.271658;
20.985000;0.494742;-0.209514;1.018339;-1.009217;-0.135993;0.454005;0.268778;
20.986012;0.494742;-0.209514;1.018339;-1.009644;-0.132785;0.454857;0.267334;
20.988035;0.494742;-0.209514;1.018338;-1.010468;-0.126365;0.456548;0.264438;
20.989047;0.494743;-0.209515;1.018338;-1.010864;-0.123153;0.457386;0.262986;
20.991070;0.494743;-0.209515;1.018338;-1.011626;-0.116725;0.459049;0.260074;
20.992082;0.494743;-0.209515;1.018338;-1.011992;-0.113509;0.459873;0.258614;
20.994105;0.494744;-0.209516;1.018338;-1.012693;-0.107075;0.461508;0.255686;
20.995117;0.494744;-0.209516;1.018338;-1.013028;-0.103856;0.462319;0.254219;
20.997140;0.494744;-0.209517;1.018338;-1.013668;-0.097414;0.463926;0.251275;
20.998151;0.494745;-0.209517;1.018338;-1.013972;-0.094192;0.464722;0.249800;
20.999996;0.494743;-0.209517;1.018338;-1.014499;-0.088316;0.466161;0.247103;
20.999996;0.494733;-0.209506;1.018363;-1.014503;-0.088326;0.466147;0.247096;
21.002229;0.496045;-0.207531;1.018897;-1.015029;-0.088585;0.467297;0.245240;
21.002229;0.496052;-0.207540;1.018885;-1.015027;-0.088575;0.467307;0.245246;
21.002529;0.496190;-0.207355;1.018935;-1.015075;-0.088605;0.467428;0.245077;
21.002529;0.496190;-0.207356;1.018935;-1.015075;-0.088605;0.467429;0.245077;
21.006526;0.497974;-0.205018;1.019577;-1.015686;-0.088988;0.468999;0.242943;
21.006837;0.498035;-0.204996;1.019583;-1.015690;-0.089003;0.469054;0.242931;
21.006837;0.498035;-0.204996;1.019583;-1.015690;-0.089003;0.469054;0.242931;
21.010831;0.499099;-0.204218;1.019789;-1.015876;-0.089250;0.470011;0.242319;
21.018817;0.500021;-0.204687;1.019640;-1.015705;-0.089499;0.470876;0.243013;
21.026803;0.500458;-0.205451;1.019415;-1.015466;-0.089633;0.471305;0.243923;
21.042776;0.500786;-0.206158;1.019207;-1.015249;-0.089738;0.471631;0.244749;
21.058748;0.500924;-0.206517;1.019102;-1.015139;-0.089784;0.471770;0.245163;
21.090694;0.501001;-0.206961;1.018974;-1.015007;-0.089818;0.471856;0.245656;
21.154584;0.501028;-0.207711;1.018758;-1.014788;-0.089847;0.471905;0.246466;
21.282366;0.501053;-0.208722;1.018468;-1.014494;-0.089884;0.471961;0.247556;
21.537928;0.501065;-0.209675;1.018194;-1.014216;-0.089916;0.472003;0.248582;
22.049053;0.501051;-0.210151;1.018058;-1.014078;-0.089927;0.472006;0.249091;
22.560178;0.501032;-0.210208;1.018042;-1.014062;-0.089924;0.471990;0.249148;
23.582427;0.500990;-0.210105;1.018072;-1.014094;-0.089910;0.471948;0.249028;
25.000000;0.500935;-0.210036;1.018093;-1.014116;-0.089894;0.471895;0.248942;
