time;SynchronousGenerator_generator_UPu;SynchronousGenerator_generator_efdPu;SynchronousGenerator_generator_PGenPu;SynchronousGenerator_generator_QGenPu;SynchronousGenerator_generator_omegaPu;SynchronousGenerator_pss_UpssPu;
2.715162;1.005541;3.034591;4.638289;1.752940;0.999525;0.008541;
2.724232;1.006010;3.021145;4.636066;1.759937;0.999548;0.008686;
2.732318;1.006415;3.008099;4.634326;1.766027;0.999568;0.008796;
2.739594;1.006769;2.995589;4.632951;1.771381;0.999587;0.008883;
2.746144;1.007079;2.983781;4.631865;1.776090;0.999604;0.008952;
2.752693;1.007381;2.971519;4.630920;1.780689;0.999621;0.009013;
2.759242;1.007673;2.958863;4.630113;1.785173;0.999638;0.009066;
2.765791;1.007956;2.945866;4.629443;1.789538;0.999655;0.009111;
2.772341;1.008230;2.932576;4.628908;1.793781;0.999673;0.009148;
2.778890;1.008494;2.919036;4.628505;1.797897;0.999690;0.009176;
2.785439;1.008749;2.905283;4.628232;1.801885;0.999708;0.009196;
2.791988;1.008993;2.891350;4.628088;1.805740;0.999725;0.009208;
2.798537;1.009228;2.877266;4.628070;1.809462;0.999743;0.009210;
2.805087;1.009452;2.863054;4.628176;1.813047;0.999761;0.009204;
2.811636;1.009667;2.848736;4.628405;1.816493;0.999778;0.009188;
2.818185;1.009871;2.834332;4.628754;1.819800;0.999796;0.009164;
2.824734;1.010065;2.819859;4.629221;1.822966;0.999813;0.009131;
2.831283;1.010249;2.805332;4.629803;1.825990;0.999831;0.009088;
2.837833;1.010422;2.790764;4.630498;1.828871;0.999848;0.009037;
2.844382;1.010585;2.776169;4.631304;1.831608;0.999865;0.008976;
2.850931;1.010738;2.761559;4.632218;1.834200;0.999882;0.008907;
2.857480;1.010881;2.746945;4.633236;1.836647;0.999899;0.008830;
2.864030;1.011013;2.732338;4.634356;1.838950;0.999916;0.008744;
2.870579;1.011135;2.717748;4.635576;1.841107;0.999932;0.008649;
2.877128;1.011247;2.703187;4.636891;1.843119;0.999949;0.008547;
2.883677;1.011349;2.688665;4.638299;1.844986;0.999965;0.008437;
2.890226;1.011441;2.674193;4.639796;1.846708;0.999980;0.008319;
2.896776;1.011523;2.659783;4.641379;1.848286;0.999996;0.008194;
2.898452;1.011542;2.656106;4.641797;1.848666;1.000000;0.008161;
2.898452;1.011542;2.656106;4.641797;1.848666;1.000000;0.008161;
2.898452;1.011542;2.656106;4.641797;1.848666;1.000000;0.008161;
2.898452;1.011542;2.656106;4.641797;1.848666;1.000000;0.008161;
2.898461;1.011542;2.656086;4.641799;1.848668;1.000000;0.008161;
2.898470;1.011542;2.656067;4.641802;1.848670;1.000000;0.008161;
2.898489;1.011542;2.656027;4.641806;1.848675;1.000000;0.008161;
2.898525;1.011543;2.655947;4.641815;1.848683;1.000000;0.008160;
2.898598;1.011543;2.655787;4.641834;1.848699;1.000000;0.008159;
2.898744;1.011545;2.655468;4.641870;1.848731;1.000001;0.008156;
2.899035;1.011548;2.654829;4.641944;1.848796;1.000001;0.008150;
2.899618;1.011555;2.653553;4.642092;1.848925;1.000003;0.008138;
2.900783;1.011567;2.651002;4.642390;1.849177;1.000005;0.008115;
2.903113;1.011591;2.645912;4.642996;1.849663;1.000011;0.008066;
2.905444;1.011614;2.640832;4.643613;1.850131;1.000016;0.008017;
2.907775;1.011635;2.635764;4.644239;1.850581;1.000022;0.007968;
2.912436;1.011675;2.625656;4.645512;1.851439;1.000032;0.007866;
2.917097;1.011711;2.615592;4.646821;1.852230;1.000043;0.007761;
2.921759;1.011741;2.605578;4.648164;1.852951;1.000053;0.007652;
2.931081;1.011788;2.585717;4.650950;1.854179;1.000073;0.007425;
2.940404;1.011815;2.566096;4.653860;1.855126;1.000092;0.007187;
2.949726;1.011824;2.546746;4.656883;1.855795;1.000111;0.006938;
2.959049;1.011815;2.527699;4.660008;1.856190;1.000129;0.006679;
2.968372;1.011788;2.508994;4.663222;1.856316;1.000147;0.006412;
2.977694;1.011743;2.490672;4.666513;1.856178;1.000163;0.006138;
2.987017;1.011681;2.472775;4.669869;1.855781;1.000179;0.005858;
2.996339;1.011603;2.455346;4.673280;1.855132;1.000194;0.005574;
3.005662;1.011508;2.438427;4.676733;1.854238;1.000208;0.005287;
3.014985;1.011399;2.422058;4.680217;1.853106;1.000221;0.004998;
3.024307;1.011274;2.406278;4.683723;1.851744;1.000233;0.004707;
3.033630;1.011136;2.391123;4.687238;1.850160;1.000245;0.004415;
3.042952;1.010984;2.376624;4.690755;1.848364;1.000256;0.004125;
3.052275;1.010819;2.362808;4.694263;1.846364;1.000266;0.003835;
3.061598;1.010641;2.349701;4.697753;1.844170;1.000275;0.003547;
3.070920;1.010453;2.337322;4.701218;1.841791;1.000283;0.003261;
3.080243;1.010253;2.325687;4.704649;1.839240;1.000290;0.002979;
3.089565;1.010044;2.314807;4.708039;1.836525;1.000297;0.002700;
3.098888;1.009825;2.304690;4.711380;1.833657;1.000303;0.002425;
3.108210;1.009598;2.295342;4.714667;1.830648;1.000307;0.002155;
3.117533;1.009363;2.286761;4.717893;1.827508;1.000312;0.001890;
3.126856;1.009121;2.278947;4.721052;1.824247;1.000315;0.001630;
3.136178;1.008873;2.271893;4.724139;1.820877;1.000318;0.001376;
3.145501;1.008619;2.265591;4.727150;1.817408;1.000320;0.001127;
3.154823;1.008360;2.260031;4.730079;1.813852;1.000321;0.000886;
3.164146;1.008098;2.255201;4.732923;1.810217;1.000321;0.000651;
3.173469;1.007831;2.251085;4.735677;1.806516;1.000321;0.000423;
3.182791;1.007562;2.247669;4.738339;1.802757;1.000320;0.000202;
3.192114;1.007291;2.244934;4.740904;1.798952;1.000319;-0.000012;
3.201436;1.007018;2.242862;4.743371;1.795108;1.000317;-0.000217;
3.210759;1.006744;2.241433;4.745737;1.791237;1.000314;-0.000415;
3.220082;1.006471;2.240627;4.747999;1.787346;1.000311;-0.000605;
3.229404;1.006197;2.240423;4.750155;1.783445;1.000307;-0.000786;
3.238727;1.005925;2.240798;4.752205;1.779543;1.000303;-0.000959;
3.248049;1.005654;2.241731;4.754146;1.775647;1.000298;-0.001124;
3.257372;1.005385;2.243198;4.755979;1.771765;1.000293;-0.001280;
3.266695;1.005118;2.245178;4.757701;1.767905;1.000287;-0.001428;
3.276017;1.004854;2.247647;4.759313;1.764074;1.000281;-0.001566;
3.285340;1.004594;2.250581;4.760814;1.760280;1.000274;-0.001696;
3.294662;1.004338;2.253958;4.762204;1.756527;1.000268;-0.001817;
3.303985;1.004086;2.257753;4.763484;1.752824;1.000261;-0.001929;
3.313308;1.003839;2.261943;4.764655;1.749175;1.000253;-0.002033;
3.322630;1.003596;2.266506;4.765716;1.745586;1.000245;-0.002127;
3.331953;1.003359;2.271417;4.766669;1.742063;1.000237;-0.002213;
3.341275;1.003128;2.276653;4.767515;1.738610;1.000229;-0.002291;
3.350598;1.002902;2.282191;4.768256;1.735232;1.000221;-0.002360;
3.359920;1.002683;2.288009;4.768893;1.731932;1.000212;-0.002420;
3.369243;1.002470;2.294084;4.769428;1.728716;1.000204;-0.002472;
3.378566;1.002264;2.300392;4.769862;1.725585;1.000195;-0.002516;
3.387888;1.002064;2.306913;4.770199;1.722545;1.000186;-0.002552;
3.397211;1.001872;2.313623;4.770440;1.719597;1.000177;-0.002580;
3.406533;1.001687;2.320502;4.770588;1.716744;1.000168;-0.002600;
3.415856;1.001509;2.327528;4.770646;1.713988;1.000159;-0.002613;
3.425179;1.001338;2.334681;4.770615;1.711332;1.000150;-0.002619;
3.434501;1.001175;2.341940;4.770499;1.708777;1.000141;-0.002618;
3.443824;1.001020;2.349284;4.770302;1.706324;1.000132;-0.002609;
3.453146;1.000872;2.356696;4.770025;1.703975;1.000123;-0.002594;
3.462469;1.000732;2.364155;4.769672;1.701731;1.000114;-0.002573;
3.471792;1.000599;2.371643;4.769246;1.699592;1.000106;-0.002546;
3.481114;1.000474;2.379143;4.768751;1.697559;1.000097;-0.002513;
3.490437;1.000357;2.386636;4.768190;1.695631;1.000088;-0.002474;
3.499759;1.000247;2.394107;4.767566;1.693809;1.000080;-0.002430;
3.509082;1.000144;2.401538;4.766883;1.692092;1.000072;-0.002381;
3.518405;1.000049;2.408915;4.766143;1.690479;1.000064;-0.002327;
3.527727;0.999962;2.416221;4.765352;1.688971;1.000056;-0.002269;
3.537050;0.999881;2.423444;4.764512;1.687565;1.000048;-0.002206;
3.546372;0.999808;2.430569;4.763626;1.686261;1.000041;-0.002140;
3.555695;0.999742;2.437582;4.762699;1.685057;1.000034;-0.002070;
3.565018;0.999682;2.444473;4.761733;1.683952;1.000027;-0.001996;
3.574340;0.999629;2.451228;4.760732;1.682943;1.000020;-0.001920;
3.583663;0.999583;2.457836;4.759700;1.682030;1.000014;-0.001840;
3.592985;0.999543;2.464288;4.758641;1.681209;1.000007;-0.001758;
3.602308;0.999509;2.470573;4.757556;1.680480;1.000002;-0.001674;
3.611630;0.999481;2.476682;4.756451;1.679838;0.999996;-0.001588;
3.620953;0.999459;2.482607;4.755328;1.679283;0.999990;-0.001500;
3.630276;0.999442;2.488339;4.754190;1.678811;0.999985;-0.001411;
3.639598;0.999431;2.493872;4.753041;1.678420;0.999981;-0.001321;
3.648921;0.999425;2.499199;4.751884;1.678107;0.999976;-0.001230;
3.658243;0.999423;2.504314;4.750722;1.677868;0.999972;-0.001138;
3.676889;0.999434;2.513883;4.748397;1.677601;0.999964;-0.000953;
3.693669;0.999459;2.521726;4.746316;1.677586;0.999958;-0.000788;
3.710450;0.999495;2.528821;4.744262;1.677767;0.999953;-0.000624;
3.727231;0.999542;2.535157;4.742249;1.678124;0.999949;-0.000462;
3.744011;0.999599;2.540727;4.740291;1.678638;0.999946;-0.000305;
3.760792;0.999664;2.545531;4.738400;1.679291;0.999944;-0.000153;
3.777573;0.999736;2.549575;4.736588;1.680063;0.999943;-0.000006;
3.794353;0.999813;2.552868;4.734864;1.680935;0.999942;0.000133;
3.811134;0.999894;2.555427;4.733237;1.681888;0.999942;0.000265;
3.827915;0.999978;2.557271;4.731714;1.682905;0.999943;0.000389;
3.844695;1.000063;2.558425;4.730304;1.683968;0.999945;0.000504;
3.861476;1.000149;2.558918;4.729009;1.685059;0.999947;0.000609;
3.878257;1.000234;2.558780;4.727835;1.686161;0.999949;0.000705;
3.895037;1.000317;2.558048;4.726785;1.687261;0.999953;0.000791;
3.911818;1.000398;2.556758;4.725860;1.688342;0.999956;0.000867;
3.928599;1.000475;2.554952;4.725060;1.689390;0.999960;0.000932;
3.945379;1.000548;2.552672;4.724387;1.690394;0.999965;0.000988;
3.962160;1.000615;2.549960;4.723837;1.691342;0.999970;0.001033;
3.978941;1.000677;2.546862;4.723410;1.692222;0.999975;0.001069;
3.995721;1.000732;2.543424;4.723101;1.693025;0.999980;0.001094;
4.012502;1.000781;2.539692;4.722908;1.693743;0.999985;0.001111;
4.029283;1.000822;2.535710;4.722825;1.694369;0.999991;0.001118;
4.046063;1.000856;2.531528;4.722848;1.694897;0.999996;0.001116;
4.062844;1.000882;2.527187;4.722971;1.695321;1.000001;0.001107;
4.079625;1.000899;2.522729;4.723187;1.695638;1.000007;0.001089;
4.096405;1.000909;2.518197;4.723491;1.695845;1.000012;0.001064;
4.113186;1.000911;2.513633;4.723875;1.695941;1.000017;0.001033;
4.129967;1.000904;2.509075;4.724332;1.695924;1.000022;0.000996;
4.146747;1.000890;2.504559;4.724856;1.695795;1.000027;0.000953;
4.163528;1.000867;2.500120;4.725437;1.695556;1.000032;0.000905;
4.180309;1.000837;2.495789;4.726070;1.695207;1.000036;0.000853;
4.197089;1.000800;2.491596;4.726746;1.694752;1.000040;0.000797;
4.213870;1.000756;2.487567;4.727458;1.694195;1.000044;0.000739;
4.230651;1.000705;2.483725;4.728200;1.693539;1.000047;0.000678;
4.247431;1.000647;2.480092;4.728963;1.692790;1.000051;0.000614;
4.264212;1.000584;2.476686;4.729741;1.691952;1.000053;0.000550;
4.280993;1.000515;2.473521;4.730527;1.691032;1.000056;0.000485;
4.297773;1.000442;2.470610;4.731315;1.690035;1.000058;0.000419;
4.314554;1.000364;2.467964;4.732099;1.688967;1.000060;0.000354;
4.331335;1.000281;2.465589;4.732874;1.687836;1.000061;0.000289;
4.348115;1.000196;2.463489;4.733634;1.686648;1.000063;0.000226;
4.364896;1.000107;2.461667;4.734375;1.685410;1.000063;0.000163;
4.398457;0.999923;2.458849;4.735775;1.682821;1.000064;0.000046;
4.432019;0.999734;2.457103;4.737051;1.680117;1.000064;-0.000062;
4.465580;0.999542;2.456373;4.738180;1.677348;1.000063;-0.000158;
4.495785;0.999369;2.456524;4.739058;1.674839;1.000061;-0.000234;
4.525990;0.999199;2.457367;4.739797;1.672349;1.000058;-0.000298;
4.553175;0.999051;2.458654;4.740340;1.670148;1.000056;-0.000345;
4.580360;0.998907;2.460373;4.740767;1.668006;1.000053;-0.000384;
4.604826;0.998783;2.462238;4.741054;1.666143;1.000050;-0.000410;
4.629292;0.998665;2.464347;4.741252;1.664351;1.000047;-0.000429;
4.653758;0.998553;2.466653;4.741366;1.662640;1.000043;-0.000441;
4.678224;0.998448;2.469106;4.741399;1.661016;1.000040;-0.000446;
4.702691;0.998349;2.471658;4.741360;1.659484;1.000037;-0.000445;
4.727157;0.998257;2.474265;4.741254;1.658047;1.000034;-0.000438;
4.751623;0.998173;2.476884;4.741088;1.656707;1.000031;-0.000426;
4.776089;0.998095;2.479475;4.740872;1.655464;1.000028;-0.000410;
4.800556;0.998024;2.482002;4.740611;1.654315;1.000025;-0.000390;
4.825022;0.997959;2.484434;4.740315;1.653260;1.000023;-0.000367;
4.849488;0.997900;2.486741;4.739992;1.652293;1.000021;-0.000342;
4.873954;0.997847;2.488901;4.739649;1.651410;1.000019;-0.000314;
4.898420;0.997799;2.490892;4.739293;1.650606;1.000017;-0.000285;
4.922887;0.997756;2.492699;4.738932;1.649874;1.000015;-0.000256;
4.947353;0.997718;2.494310;4.738573;1.649208;1.000014;-0.000226;
4.971819;0.997683;2.495717;4.738221;1.648601;1.000013;-0.000197;
4.996285;0.997651;2.496917;4.737882;1.648045;1.000012;-0.000169;
5.020751;0.997621;2.497909;4.737561;1.647532;1.000011;-0.000142;
5.069684;0.997568;2.499293;4.736993;1.646597;1.000011;-0.000093;
5.113723;0.997523;2.499896;4.736577;1.645831;1.000011;-0.000057;
5.157762;0.997480;2.499957;4.736261;1.645098;1.000012;-0.000028;
5.197397;0.997439;2.499612;4.736066;1.644440;1.000013;-0.000010;
5.233069;0.997401;2.499035;4.735964;1.643832;1.000014;0.000001;
5.268741;0.997360;2.498262;4.735929;1.643194;1.000015;0.000007;
5.304413;0.997316;2.497346;4.735956;1.642518;1.000016;0.000007;
5.340084;0.997268;2.496341;4.736039;1.641796;1.000017;0.000003;
5.375756;0.997217;2.495298;4.736170;1.641024;1.000019;-0.000004;
5.411428;0.997161;2.494260;4.736341;1.640201;1.000020;-0.000016;
5.447100;0.997102;2.493267;4.736544;1.639329;1.000021;-0.000029;
5.482771;0.997040;2.492355;4.736769;1.638408;1.000022;-0.000045;
5.518443;0.996974;2.491550;4.737009;1.637446;1.000022;-0.000062;
5.554115;0.996906;2.490873;4.737256;1.636446;1.000023;-0.000079;
5.589787;0.996837;2.490340;4.737501;1.635417;1.000023;-0.000096;
5.625458;0.996765;2.489957;4.737739;1.634365;1.000023;-0.000113;
5.661130;0.996694;2.489727;4.737963;1.633298;1.000023;-0.000129;
5.732473;0.996550;2.489693;4.738352;1.631163;1.000022;-0.000155;
5.794933;0.996427;2.490083;4.738619;1.629315;1.000021;-0.000172;
5.857392;0.996308;2.490783;4.738812;1.627521;1.000020;-0.000183;
5.913300;0.996206;2.491601;4.738923;1.625981;1.000019;-0.000187;
5.963617;0.996120;2.492432;4.738976;1.624658;1.000018;-0.000187;
6.013934;0.996038;2.493298;4.738993;1.623402;1.000017;-0.000184;
6.064250;0.995961;2.494154;4.738981;1.622214;1.000016;-0.000178;
6.114567;0.995888;2.494963;4.738949;1.621091;1.000015;-0.000171;
6.164884;0.995820;2.495693;4.738904;1.620031;1.000014;-0.000162;
6.215201;0.995755;2.496326;4.738855;1.619026;1.000014;-0.000153;
6.265518;0.995693;2.496847;4.738809;1.618068;1.000013;-0.000144;
6.315835;0.995634;2.497254;4.738772;1.617150;1.000013;-0.000135;
6.366152;0.995577;2.497549;4.738748;1.616264;1.000013;-0.000128;
6.416468;0.995521;2.497744;4.738740;1.615401;1.000012;-0.000122;
6.466785;0.995465;2.497852;4.738749;1.614553;1.000012;-0.000117;
6.517102;0.995411;2.497895;4.738776;1.613716;1.000012;-0.000113;
6.567419;0.995356;2.497888;4.738819;1.612884;1.000012;-0.000111;
6.617736;0.995301;2.497850;4.738877;1.612055;1.000012;-0.000109;
6.668053;0.995246;2.497797;4.738947;1.611227;1.000012;-0.000109;
6.718369;0.995192;2.497746;4.739026;1.610400;1.000012;-0.000110;
6.768686;0.995137;2.497709;4.739112;1.609572;1.000012;-0.000111;
6.819003;0.995082;2.497696;4.739201;1.608747;1.000012;-0.000112;
6.869320;0.995027;2.497715;4.739291;1.607924;1.000012;-0.000114;
6.919637;0.994973;2.497768;4.739379;1.607108;1.000012;-0.000115;
7.020271;0.994866;2.497980;4.739541;1.605504;1.000012;-0.000117;
7.120904;0.994763;2.498310;4.739680;1.603952;1.000011;-0.000117;
7.221538;0.994665;2.498717;4.739794;1.602463;1.000011;-0.000115;
7.322172;0.994571;2.499160;4.739886;1.601046;1.000010;-0.000111;
7.422805;0.994483;2.499583;4.739964;1.599703;1.000010;-0.000105;
7.523439;0.994399;2.499959;4.740036;1.598428;1.000009;-0.000100;
7.624073;0.994319;2.500274;4.740107;1.597213;1.000009;-0.000094;
7.724706;0.994242;2.500527;4.740184;1.596049;1.000008;-0.000089;
7.859380;0.994143;2.500791;4.740299;1.594557;1.000008;-0.000083;
7.994053;0.994048;2.501004;4.740426;1.593127;1.000008;-0.000078;
8.128726;0.993957;2.501200;4.740560;1.591754;1.000008;-0.000075;
8.263399;0.993869;2.501406;4.740696;1.590434;1.000007;-0.000071;
8.398073;0.993784;2.501631;4.740828;1.589169;1.000007;-0.000068;
8.532746;0.993704;2.501873;4.740954;1.587962;1.000007;-0.000064;
8.802092;0.993555;2.502354;4.741190;1.585721;1.000006;-0.000056;
9.017537;0.993446;2.502710;4.741367;1.584086;1.000006;-0.000050;
9.232981;0.993345;2.503020;4.741541;1.582577;1.000005;-0.000044;
9.448425;0.993251;2.503291;4.741715;1.581180;1.000005;-0.000038;
9.663869;0.993164;2.503536;4.741889;1.579880;1.000005;-0.000034;
9.879313;0.993083;2.503765;4.742061;1.578672;1.000004;-0.000029;
10.000000;0.993040;2.503890;4.742156;1.578034;1.000004;-0.000027;
